song,artist,genres,lyrics
Any Girl,Lloyd Banks,"['hip hop', 'r&b']","[Intro]
[Banks:]
Uh uh uh, turn me up
[Lloyd:]
Wuddup Lloyd?
[Banks:]
Ah ah ah?
[Lloyd:]
Hahaha
[Banks:]
Yeh! Yeh! Yeh!
[Lloyd:]
Long time in the making huh??
[Banks:]
I, I got em like! Like! Like!

[Verse 1: Lloyd Banks]
L - Banks baby balla’ of the year
Got about nine, ten dimes, and all of ‘em ‘iz here
It don’t matter, cuz before the night is done I disappear
Tell my new one I’m leavin outta’ the side
Meet me there
Yeah
Weed and bottles everywhere
Metal fulla’ hollows
I don’t mind a petty stare
I don’t need a favor
Baby, I’m a millionaire
Got a show hopping out of the lair in Tanzania
You ain’t gettin’ nuthin’
You ain’t gettin’money
Money make a mack more
More Henney more honeys
Hunned’ dolla’ billz, fifty dolla’ billz, keep the 20’s
Dummy, I’ma’ go-getta’, bitter, old ni$$a, spitter
Gold-digger, couldn’t dig ya’self a chip
Dig ya’self a hole, told ‘em I was cold from the rip
Zero zero man, need more of those in my shi!
Hoes in my whip, Mo’(et) till I’m sick
I’m rich!
[Hook: Lloyd] (Lloyd Banks)
Ladies, they love me
They’ eyes are on my money
They pay me and I stunt
And I can have any girl I want

I got ‘em like!

Go shawty go shawty go
Go shawty go shawty go

I, I got ‘em like!

Go shawty go shawty go
Go, go, go, go!

[Verse Two: Lloyd Banks] (Lloyd)
Uh
Black Beamer, blue Benz, red Bentley
Audemar's sporter y'all
All of y'all petty
Heavy metal hangin’
Chain danglin’ on me while I’m boppin’
I can, see the whole crowd watchin’ while we rockin’
Coppin’, bottle-poppin’
Pop a cork like a sport
Hit a hater in the nose when I open my rosé
“LV”s and “G”’s all over my clothes
Bank rolls everywhere Banks goes
She ain’t yours
As far as flows, mine’s like an automatic
Mack 11 or dumb dumb’ll quiet all the static
I gotta’ habit
I’m fuckin’ like an addict
Area code scattered from the way I work magic
So tragic
Nigga run up on me wrong
Grown ass whippin bout 2:30 in the morn'
Cases of white brown and bottles of the Don
The chrome, chron', and girls on my arm
It's on!
[Hook: Lloyd] (Lloyd Banks)
Ladies, they love me
They’ eyes are on my money
They pay me and I stunt
And I can have any girl I want

I got ‘em like!

Go shawty go shawty go
Go shawty go shawty go

I, I got ‘em like!

Go shawty go shawty go
Go, go, go, go!

[Bridge: Lloyd]
Go shawty
Lemme’ see you go shawty
Show me all the things you do wit’ yo’ body
Baby this is yo’ party
Come and get this dough from me
Shawty!

[Hook: Lloyd] (Lloyd Banks)
Ladies, they love me
They’ eyes are on my money
They pay me and I stunt
And I can have any girl I want
I got ‘em like!

Go shawty go shawty go
Go shawty go shawty go

I, I got ‘em like!

Go shawty go shawty go
Go, go, go, go!

[Outro: Lloyd Banks]
Shawty got a thang for me
She wanna’ put that thang on me
Show me what you got girl
Dough, I got a lot girl

Shawty won’t you go?
Go oh ohhhh
Shawty goo ohh ohhh
Goo oohhh yeh yehhh!"
I Dont Deserve You,Lloyd Banks,"['hip hop', 'r&b']","[Intro: Jeremih]
Oh, yeah
Oh, yeah
Oh, yeah
Ooh

[Hook: Jeremih]
I think I love you
But don't let me get in the way (Get in the way)
Don't let me stop you girl
From doing your thing (Doing your thing)
'Cause I don't deserve you, no
I don't want to hurt you
Play with your mind
Have you running in circles, yeah
Don't let me get in your way (Get in your way)

[Verse 1: Lloyd Banks]
It ain't even the puss' I got your mind
It's usually a one way thing but baby girl got mine
Perfection is the formula when me and her combine
Like candy to the corn and yeah you're finger-licking fine
In due time I'm sure that I can please you, squeeze you, weak knees you
Need you like you need me, and don't mislead you
Love's free but treat it wrong and pay the price
Get down on one knee, that bitch gon' leave with half your life
Man believe me, I ain't gon' feed you bad advice
Look it's easy, so don't forget to strap up tight
Ride, I'd be selfish if I kept you so (So)
I love you enough to let you go (Go)
Cause on the other hand I couldn't take it if I
Put all I got in you and someone got you naked
You work hard for money but it's harder when you make it
These chicks coming fast, here's your heart before I break it; take it
[Hook: Jeremih]
I think I love you
Don't let me get in the way (Get in the way)
Don't let me stop you girl
From doing your thing (Doing your thing)
'Cause I don't deserve you, no
I don't want to hurt you
Play with your mind
Have you running in circles
Don't let me get in your way (Get in your way)

[Verse 2: Lloyd Banks]
What type of nigga would I be to hold you up?
You need someone to hold you down
And recognize your life's fucked up
I got to shake you out my system
'Cause with the fucking and kissing
And all your emotions mixed in puts me in a tough position
Baby, what am I supposed to do?
I can't control my actions when I'm close to you
We been away too long girl we're overdue
I guess the cake ain't enough you want to eat it too
See me and you have a magnet in between that keeps pulling me closer
I'm like an addict for your scream, your fully loaded toast
Automatic with the beam, the baddest on the coast
I got to have you like the green, your swag is more than most
I got a sex drive that won't allow me to lax
Bring on the next five, look how they grind on my lap
Booty, breast, thighs keep your boy relaxed in back
And you deserve way more than that, I'll just fall back
[Hook: Jeremih]
I think I love you
Don't let me get in the way (Get in the way)
Don't let me stop you girl
From doing your thing (Doing your thing)
'Cause I don't deserve you, no, no
I don't want to hurt you
Play with your mind (Play with your mind)
Have you running in circles
Don't let me get in your way (Get in your way)

[Outro: Jeremih]
I've been thinking a long time
And wishing you were just all mine
So maybe this is the wrong time
That I deserve it, I don't deserve it
I've been thinking a long time
And wishing you were just all mine
So maybe this is the wrong time
That I deserve it, I don't deserve it, no
I don't deserve it, I don't deserve it
I don't deserve it, I don't deserve it
I don't deserve it, I don't deserve it
I don't deserve it, I don't deserve it"
You Cant Stop Us Now,Nas,"['hip hop', 'r&b']","[Verse 1: Nas]
From Willie Lynch to Willie Hutch, right on, we Superfly
Made Gucci the shit, Louie too, suits and ties
Player trophies, pray to Goldie
Picture wax museums full of Black Panth's and triple OGs
Aunt Jemina hoes, historic horse shit
Girls from long time ago, stagecoach with the horse, kid
Witchdoctors, good ol' pickpockets
Sip moonshine, so-called coons, shines, and darkies
I love y'all, pyramids to cotton fields
To Wrigley Fields, forgotten men who did get killed
Crispus Attucks, the first blasted
Peace to the rich lady purse snatcher shot in the back
I know your hunger kid, I know they hung your dad
Burnt ya mama crib, I know that hurt you bad
Minstrel shows, from gold to shackles and back to gold
We act like we home, matter of fact, we are home
Bad attitudes, octoroon skin tones
Slave food turned to soul food, collards to neck bones
Betsy Ross sewed the first American flag
Bet she had a nigga with her to help her old ass!
[Interlude: Eban Thomas]
As James Baldwin says:
""You can only be destroyed by believing that you really are
What the white world considers - a nigga""

[Chorus: The Last Poets]
Ohh, no matter how hard you try
You can't stop us now (oh, no matter)
No matter how, hard you try
You can't stop us now (no)

[Verse 2: Nas]
Can't be stopped
Yo, on Dateline, the other night they showed hate crimes
Gave a blood time cause he fought with his canine
Beastiality, humane society
Go to China, see how they dine, see what they eat
Better yet, ask PETA, whoever, which animal makes suede?
If not for suede, would you have survived the Dark Ages?
Cannibal ways of the ancient Caucasians
Stare you like you're steak tartar, pinot noir
David Star on the chain of Sammy Davis
He helped pave the way for Southern crankers and them Harlem shakers
Now we gettin' our papers, they try to censor the words
And stop our money comin' but you can't escape us - haters
[Chorus: The Last Poets]
Ohh, no matter how hard you try
You can't stop us now (oh, no matter)
No matter how hard you try
You can't stop us now (no)
You can't stop us now"
Sooner Or Later Die 1 Day,Lloyd Banks,"['hip hop', 'r&b']","[Intro]
I know that sooner or later
I'm going, to meet my maker

[Verse 1: Lloyd Banks]
I never thought in the beginning I would see his fall in the end
Pay a man to paint pictures on the wall of my friends
1990s sins it was all for tha ends
Ends for the rims, rims for the Benz, Benz full of skins
'Fore you talk about money, make a mil first
You don't dig me, sig me, either kill me or get killed worse
Your song's in need of a real verse
Son of the man, God feel me like he feel church
And right after speech time, it's sparking the street crime
Niggas throwing anything at you, except a peace sign
Live by the gun, die by the gun
'Til my time come, I'mma spend time with your son
I can just see them sad when they remind you of them
Them would've did the same thing, We're confined to the slum and those that don't adapt are either blind, deaf or dumb
Spine of a squirrel, mind of a girl set to run
[Chorus Lloyd Banks]
Why run nigga?
It's gon' come nigga
But 'til the day it does
I'ma hold my shit down, take it in blood
Outsiders get no love

[Verse 2: Raekwon]
Fishin' in a swamp in a desert, Lizard sweater
Half a billy in fives, 2 macs in da ride
They call him Coke-Komo, Co-signed by kings in the rich homo
Made me 3 mil in a month, Pockets mumped
Ferrari still by tha projects buildin', real dot tech ill
They dumb out wit uzi’s and wheels yo
Steak’ll take meetings, beefin' too much dough — the legion
Bat in my hand — the sweet eastern
Losing money fellas, we won’t have that, better grab that
Or don’t come back, or get clapped at
Me and my vixens in tha kitchen
One sucking dick — I paid to her ass shots and sent to the Brinxton
Dons eating calamari, coke in a lawry’s jar
Never broke, hardly rob, eat with the godly’s god
Get wit the gods or get wit the mob
From Shaolin to Queens, we wild wit the beams

[Chorus Lloyd Banks]
Why run nigga?
It's gon' come nigga
But 'til the day it does
I'ma hold my shit down, take it in blood
Outsiders get no love
[Verse 3: Lloyd Banks]
Don't blame me, blame Southside
That's what made me ma, crazy high
But I’ll spot a traitor out my lazy eye, ladies spy
I’m the one you wanna have that baby by — Maybe I'm
Better of alone, Keeps me in my zone
Nights roam, white patron, GT in my chrome
Alien phone home, ET in my throne
I achieved what they wanted, ease into they stomach
When you broke time slow, but ya weeks are numbered
And bad news keeps you weak and numb
Like when i lost my old man, Damn near threw up the whole weekend son
I shoulda listened, friends turned foe, was told so
The fo' fo' make a nigga run like Ocho - cinco
In my mink ho I'm a protege of pimpin'
Livin' for the sippin', now that they rolled away to Clinton
Marijuana shippin' Champagne lobster shrimpin'
Game trained not to listen, maintain pop the clip in

[Chorus Lloyd Banks]
Why run nigga?
It's gon' come nigga
But 'til the day it does
I'ma hold my shit down, take it in blood
Outsiders get no love"
Lil Ghetto Boy,Dr. Dre,"['hip hop', 'r&b']","[Intro]
—so, all of you Africans
All of you Africans that know how to do things that's working for other people
Y'all need to open your own business
Save your money, quit paying motherfuckers for jheri curls
Quit paying motherfuckers for perms
Save your money, start your own business
So these little Africans will have wa— places to work
This is our future right here!
This our future right here! (Right there)
This— (The new generation is goin'! The new generation!)
Hey, I'ma tell you right now
If— If— If I have to die today, for this little African right here to have a future, I'm a dead motherfucker! (You right! Respect!)

[Verse 1: Snoop Dogg]
Wake up, jumped out my bed
I'm in a two man cell with my homie Lil 1/2 Dead
Murder was the case that they gave me
Dear God, I wonder, can you save me?
I'm only eighteen, so I'm a young buck
It's a riot, if I don't scrap, I'm getting stuck
But that's the life of a G, I guess
Eses way deep, shanked two in the chest
Best run 'cause brothers is dropping quicker
Uh, too late, damn, down goes another nigga
Bouncing off the walls, throwing them dogs
Getting that rep as a young hog
It ain't nothing like the street life
You better be strapped with your shank, 'cause ain't no fist fight
So I guess I gots to handle mine
Since I did the crime, I gots to do my time
[Chorus: Daz Dillinger & Donny Hathaway]
Them say me grow up to be nothing
Look at me now and tell me what you see
I am what I am, it's only me
Little ghetto boy
Playing in the ghetto street
Whatcha gonna do when you grow up
And have to face responsibility?

[Verse 2: Dr. Dre]
Now I'm holding a dub, sitting on swoll
27 years old, up for parole, stroll
I'm back up on my feet with my mind on the money
That I'll be making soon as I touch the streets
Things done changed on this side
Remember they used to thump, but now they blast, right
But it ain't no thang to me
'Cause now I'm what they call a loced-assed OG
The little homies from the hood with grip
Are the ones I get with 'cause I'm down to set trip
Nigga, I'm bigger than you, so what you wanna do?
Didn't know he had a twenty-two
Straight sitting behind his back
I grabbed his pockets and then I heard six caps
I fell to the ground with blood on my hands
I didn't understand
How a nigga so young could bust a cap
I used to be the same way back
I guess that's what I get (For what?)
For trying to jack the little homies for they grip
[Chorus: Daz Dillinger & Donny Hathaway]
Me learn many things from what me see from the street
The outcome of what I've come to be
Little ghetto boy
Playing in the ghetto street
Whatcha gonna do when you grow up
And have to face responsibility?

[Verse 3: Snoop Dogg]
Something for the real OGs to get with
Some facts, made our made, now you runnin' but don't play
Like every single day, really, though
You know me, I'm the smooth macadamien, gaming them for my homie
No needing being calm if you pack right
And learning just enough to keep your sack right
Late nights, I wonder what they getting for?
Early morning on the corners, what they hitting for?
Seven young G's put they serve down
In a G ride, east side's where they swerve now
Not thinking about what's really going on
Got crept on, stepped on, now they gone
I spent four years in the county with nothing but convicts around me
But now I'm back at the Pound
And we expose ways for the youth to survive
Some think it's wrong but we tend to think it's right
So make all them ends you can make
'Cause when you're broke, you break, check it out
So ain't no need for your mama to trip
'Cause you's a hustlin'-ass youngsta, clocking your grip
[Chorus: Daz Dillinger & Donny Hathaway]
Now me finally grown as you can see, still an OG
For life and always remain to be
A little ghetto boy
Playing in the ghetto street
Whatcha gonna do when you grow up
And have to face responsibility?"
The Bill of Rights,United States Congress,[],"I. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.

II. A well regulated militia, being necessary to the security of a free State, the right of the people to keep and bear arms, shall not be infringed.

III. No soldier shall, in time of peace be quartered in any house, without the consent of the owner, nor in time of war, but in a manner to be prescribed by law.

IV. The right to be secure in their persons, houses, papers, and effects, against unreasonable searches and seizures, shall not be violated, and no warrants shall issue, but upon probable cause, supported by oath or affirmation, and particularly describing the place to be searched, and the persons or things to be seized.

V. No person shall be held to answer for a capital, or otherwise infamous crime, unless on a presentment or indictment of a Grand Jury, except in cases arising in the land or naval forces, or in the militia, when in actual service in time of war or public danger; nor shall any person be subject for the same offense to be twice put in jeopardy of life or limb; nor shall be compelled in any criminal case to be a witness against himself, nor be deprived of life, liberty, or property, without due process of law; nor shall private property be taken for public use without just compensation.

VI. In all criminal prosecutions, the accused shall enjoy the right to a speedy and public trial, by an impartial jury of the State and district wherein the crime shall have been committed, which district shall have been previously ascertained by law, and to be informed of the nature and cause of the accusation; to be confronted with the witnesses against him; to have compulsory process for obtaining witnesses in his favor, and to have the assistance of counsel for his defense.

VII. In suits at common law, where the value in controversy shall exceed twenty dollars, the right of trial by jury shall be preserved, and no fact tried by a jury shall be otherwise reexamined in any court of the United States, than according to the rules of the common law.

VIII. Excessive bail shall not be required, nor excessive fines imposed, nor cruel and unusual punishments inflicted.

IX. The enumeration in the Constitution, of certain rights, shall not be construed to deny or disparage others retained by the people.

X. The powers not delegated to the United States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people."
I Need A Girl Pt. 2,Diddy,"['hip hop', 'r&b']","[Intro: P. Diddy, Ginuwine & Mario Winans]
Yeah, is that bounce right here
Time to move on, time to be strong
Don't stop now, straight to the top now
Someone who truly understands
How to treat a man
This is what I need

[Verse 1: P. Diddy & Ginuwine]
Girl, you made me believe again
If you happy, then be with him
Go 'head, mami, breathe again, go 'head, mami, breathe again
Don't stop now straight to the top now
Go 'head, mami, make it hot now
I need me a love that's 'gon make my heart stop now
And what I need is simple, five foot five with dimples
Potential wife credentials
Know about the life I'm into, life I've been through
And how I had a triflin' mental
So ride with me, G Force fly with me
Times get hard, cry with me, die with me
White beach sands, lie with me
My advice is forget the limelight
Let's make love, while we listen to Frank White
(This is what I need) So tight, now I understand life
[Chorus: Ginuwine with Mario Winans, & P. Diddy]
What I need (Yeah, take that), oh, baby
Is a pretty woman next to me (A pretty woman, yeah, baby)
To share the dreams that I believe (Dream with me, believe in me)
Maybe we could start a family (Start a family, baby)
Someone who truly understands, how to treat a man
This is what I need

[Verse 2: Loon with Mario Winans & P Diddy]
Listen to me now, what should I say now? Come on ma
Been a whole day, now I wanna lay 'round
And sip coladas, dipped in Prada
I'm smooth as Erik Estrada, dipped in dollars
We out in Vegas Nevada, bubble bath in the champagne glass
'Bout the size of a campaign ad
You don't know how you look to me
But if love was a crime you be a crook to me
'Cause mami, I done been around the world
Seen a lot of places
Been around your girl, believe I read faces
I can tell she don't want me to prevail
But I, learn my lesson watchin' Sean stressin'
So why listen to her and start guessin'?
Mami, you ain't ready to ride then start dressin'
I need a girl to receive my mom's blessin'
Confession, my love no contestin'
I need affection
Yes, I need affection, let's go Mario
[Bridge: Mario Winans]
Girl, what the hell is on your mind?
I could be dumb but I'm not blind
There's something leaking in your mind
Don't look to good for you and me
Always getting weak
That ain't what I need, baby

[Chorus: Mario Winans with Ginuwine]
Is a pretty woman next to me (Oh, please, baby)
To share the dreams that I believe (I need a girl in my life)
Maybe we could start a family (Start a family baby)
Someone who truly understands
How to treat a man (How to treat a man)
This is what I need

[Verse 3: P. Diddy]
Ayo, the sun don't shine forever
But as long as were here, then we might as well shine together
Never mind the weather, go somewhere and get our minds together
Build a love that'll last forever
So let's stop the pain, stop the rain
Put stress to rest girl, stop the games
Name the spot, mami, I got the plane
Roll through rough, I got the Range
Ma, I got some thangs, known to put rocks in rings
Pushing hundred foot yachts and thangs
Your man don't play, have you ever been to Saint-Tropez
Or seen a brotha play a Mandolay?
Girl I wanna just look in your eyes and watch the sun rise
No more lies, no more tears to cry
No more reasons for leavin', you I believe in
Love you 'til the day I stop breathing
I love you, girl
[Outro: Mario Winans & Ginuwine]
This is what I need
Is a pretty woman next to me
A pretty woman next to me
To share the dreams that I believe
When I wake up in the morning
Maybe we could start a family
I wanna see your pretty face
Someone who truly understands, how to treat a man
Oh yeah, oh yeah
This is what I need
Is a pretty woman next to me
To share the dreams that I believe
Someone who truly understands, how to treat a man
This is what I need baby
Is a pretty woman next to me
Standing next to me
To share the dreams that I believe
When I wake up in the morning
Maybe we could start a family
I wanna see your pretty face, baby
Someone who truly understands, how to treat a man
Oh yeah, oh yeah
This is what I need
Is a pretty woman next to me"
Shadowboxin,GZA,"['hip hop', 'r&b']","[Intro: Method Man]
Special technique- (Nigga, fuck that)
Spe-special technique of shadowboxin' (Goddamn)
The GZA, uh, goddamn (Uh, the GZA)
Pledge allegiance to the hip-hop (Uh, goddamn, the Method, uh)
I pledge allegiance to the hip-hop, allegiance to the hip-hop (Goddamn, Maximillion, Maximillion, uh)
Yeah, yeah (Uh)
Johnny Blaze
I pledge allegiance to the hip-hop (What?)
Maximillion, Maximillion, Maximillion

[Verse 1: Method Man]
I breaks it down to the bone gristle
Ill speakin' scud missile, heat-seekin'
Johnny Blazin', nightmares like Wes Craven
Niggas gunnin', my third eye seen it comin' before it happened
You know about them fuckin' Staten kids, they smashin'
Everything, huh, in any shape form or fashion
Now everybody talkin' 'bout they blastin', hmm
Is you bustin' steel or is you flashin'? Hmm
Talkin' out yo' asshole
You should have learnt about the flow and peasy Afro
Ticallion stallion, the chinky-eye and snot-nosed
From my naps to the bunion on my big toe
I keeps it movin', know just what the fuck I'm doin'
Rap insomniac, fiend to catch a nigga snoozin'
Slip the cardiac, arrest me, exorcist hip-hop possess me
Crunch a nigga like a Nestle, you know my steez
Burnin' to the third degree
Sneaky ass alley cat, top pedigree
The head toucher, industry party bum rusher
You don't like it? Dick up in you, fuck ya
[Interlude: Method Man]
Allow me to demonstrate the skill of Shaolin (That's right, all you corny-ass rap motherfuckers)
The special technique of shadowboxing (Better go back and check your fucking stacks)
Because your naps ain't nappy enough (Shadowboxing)
And your reach ain't rugged enough, bitch

[Verse 2: GZA]
Yo, I slayed MCs back in the rec room era
My style broke motherfuckin' backs like Ken Patera
Most rap niggas came loud but unheard
Once I pulled out, round 'em off to the nearest third
Check these non-visual niggas, with tapes and a portrait
Flood the seminar, tryna orbit this corporate
Industry, but what them niggas can't see
Must break through like the Wu, unexpectedly
Protect ya neck, my sword still remains imperial
Before I blast the mic, RZA scratch off the serial
We reign all year 'round from June to June
While niggas bite immediately, if not soon
Set the lynchin', inform the execution date
As this 2000 beyond slang suffocate
Amplify sample through vacuum tubes compressions
Cause RZA to charge niggas twenty G's a session

[Verse 3: Method Man]
When my mind start to clickin'
And the strategy is mastered, the plot thicken
This be that Wu shit
I don't give a cotton-pickin' fuck
About a brother tryna size a nigga up, I hold my own
Hard-hat, protect the dome
Look at mama's baby boy actin' like he grown
No time for sleep, I gets deep as a baritone
Killa bee that be holdin' down his honeycomb, loungin', son
Wu brother number one
Protect your neck, flyin' guillotines, here they come
Bloody bastards, hard times and killer tactics
Spittin' words plus semi-automatic slurs, peep the graphic
Novel from the genie bottle
Hit the clutch, shift the gear, now full throttle
Time to bungee to the next episode, I keeps it grungy
Hand on my nut sack and spittin' lunghies
At a wack nigga that don't understand the fact
When it come to RZA tracks, I don't know how to act
Real rap from the Stat', Killa Hill Projects, how to be exact
Break it down, all in together now
Things are gettin' good, lookin' better now
...and some other shit
[Outro]
Allow me to demonstrate the skill of Shaolin
The special, special, special, special technique of shadowboxing
Shadowboxing
Allow me to demonstrate the—"
4th Chamber,GZA,"['hip hop', 'r&b']","[Intro]
Choose the sword, and you will join me
Choose the ball, and you join your mother... in death
You don't understand my words, but you must choose
(Baby gurgling)
So... come, boy, choose life or death

[Verse 1: Ghostface Killah]
The only man a ho wait for
Is the sky-blue Bally kid, in '83 rocked Tale Lords
My Memorex performed tape decks, my own Fostex
Watch out for Haiti bitches, I heard they throw hex
Yo, Wu whole platoon is filled with raccoons
Corner-sittin' wine niggas sippin' Apple Boone
This ain't no white cartoon
'Cause I be duckin' crazy spades
The kid hold white shit like blacks rock ashy legs
Why is the sky blue? Why is water wet?
Why did Judas rat to Romans while Jesus slept?
Stand up, you're out of luck like two dogs stuck
Ironman be sippin' rum out of Stanley Cups, unflammable
Noriega, aimin' nozzles, stay windy in Chicago
Spine-tingle, mind boggles
Kangols in rainbow colors, promoters try to hold dough
Gimme mine before Po wrap you up in so-and-so
I ran the Dark Ages, Constantine the Great, Henry the 8th
Built with Genghis Khan, the red suede Wally Don
[Verse 2: Killah Priest]
I judge wisely as if nothin' ever surprise me
Loungin' between two pillars of ivory
I'm lively, my dome piece is like building stones in Greece
Our poems are deep, from ancient thrones I speak
I'm overwhelmed as my mind roams the realm
My eye's the visions, memory is the film
Others act sub-tile, but they fragile above cloud
They act wild and couldn't budge a crowd
No matter how loud they get, though they growl and spit
Clutch they fists and throw up signs like a Crip
And throw all types of fit
I leave 'em split like ass cheeks and ragged pussy lips

[Verse 3: RZA]
Aiyo, camouflage chameleon, ninjas scalin' your building
No time to grab the gun, they already got your wife and children
A hit was sent from the President to raid your residence
Because you had secret evidence and documents
On how they raped the continents and lynched the prominent
Dominant Islamic, Asiatic, black Hebrew
The year 2002, the battle's filled with the Wu
Six million devils just died from the Bubonic Flu
Or the Ebola virus, under the reign of King Cyrus
You can see the weakness of a man right through his iris
Unloyal snakes get thrown in boilin' lakes of hot oil
Up boils your skin, chickenheads gettin' slim like Olive Oyl
Only plant the seed deep inside fertile soil
Fortified with essential vitamin and minerals
Use the sky for a blanket, stuffin' clouds inside my pillow
Rollin' with the Lamb, Twelve Tribes a 144,000 chosen
Protons-Electrons-Always-Cause-Explosions
[Verse 4: GZA]
The bank's a G, all CREAM downs a bet
Money feed good, opposites off the set
It ain't hard to see my seeds need God-degree
I got mouths to feed, unnecessary beef is more cows to breed
I'm on some tax-free shit by any means
Whether bounty-hit scheme or some counterfeit CREAM
I learned much from such swift cons who run scams
Veterans got the game spiced like ham
And from that, sons are born and guns are drawn
Clips are fully loaded and then blood floods the lawn
Disciplinary action was a fraction of strength
That made me truncate the length one-tenth
Woofers thump, tweeters hiss like air pumps
RZA shaved the track, niggas caught razor bumps
Scarred tryin' to figure who invented
This unprecedented, opium-scented, dark-tinted
Now, watch me blow him out his shoes without clues
'Cause I won't hesitate to detonate, I'm short-fused"
Never Forget You,Lupe Fiasco,"['hip hop', 'r&b']","[Hook: John Legend]
Take me to that old familiar place
Take me to memories we won’t erase
Take me to all that we had
Good and the bad
I’ll never forget you
I’ll never let you go
I’ll never forget you
I’ll always remember, I hope you know

[Verse 1: Lupe Fiasco]
Let the record reflect the records we set
Best foot forward with every step
And let’s push towards it, never regress
And let’s remember, if ever we get
Down, the places that we came from ’round
And all the good times on the bad side of town
The upside of bad, flip it upside down
Came from the bottom but we up high now
Believe, and from this view we achieved
We looked back at the rules we received
And how we broke those, dismantled and rewrote those
And the ghost still alive in the photos
Sounds of the summer, day and go wise
Cold wind blowin’ through a city on fire
Moments of the past, came here to find you
Not to relive them, just to remind you
[Hook: John Legend]
Take me to that old familiar place
Take me to memories we won’t erase
Take me to all that we had
Good and the bad
I’ll never forget you
I’ll never let you go
I’ll never forget you
I’ll always remember, I hope you know

[Verse 2: Lupe Fiasco]
And let the evidence show, the future’s so bright
It’s never been more, not like tonight
We walk into the glow, right into the light
The past all around us, the time of our life
The first love kisses, the broke heart disses
This is just like a first-class ticket
Back, to the first written rap
The crumbled-up paper and the pen with no cap
The hand-me-down clothes and the unturned hat
The hookers on the corner and the kids sellin’ crack
The needles in the yard where we used to play catch
Stories from the project we could never go at
Or to, these are shades of my youth
Trials of a child, everything truth
Moments of the past, comin’ back to find us
Not to relive them, just to remind us
[Hook: John Legend]
Take me to that old familiar place
Take me to memories we won’t erase
Take me to all that we had
Good and the bad
I’ll never forget you
I’ll never let you go
I’ll never forget you
I’ll always remember, I hope you know

[Verse 3: Lupe Fiasco]
Everything cherished, remembered in my heart
So you will never perish, you will never part
I tell ‘em all about you, drummin’ in the park
We put you in the ground, but I see you in the stars
Go’n, take a bow, a round of applause
The best dad ever, always ready we are
Love always shines, that’s how I’ll find you
In case you forgot, I hope this reminds you

[Hook: John Legend]
Take me to that old familiar place
Take me to memories we won’t erase
Take me to all that we had
Good and the bad
I’ll never forget you
I’ll never let you go
I’ll never forget you
I’ll always remember, I hope you know
Yeah, yeah, yeah, yeah..."
Much More,Lupe Fiasco,"['hip hop', 'r&b']","[Verse 1]
I gave you honesty on my first joint
And y'all all came out
I showed you what change 'bout
Unroll your blunts, pour your champagne out
Dullers of the pain, so you can plainly see
The black man pain I campaign 'bout
God willing 'fore I wane, I take a champion route
Before I throw a bout: I'll walk out the game
While my fans in the stands is chanting my name out, Lupe
Uh, and it's going to be PPV, won't be back for free
Gone need scratch to see me rematch with me
My greatest enemy, is my inner me
So I take this urge and give you Revenge of the Nerd: Fahrenheit 1-15, uh
Yeah, and you know I fight the feeling
Box so I can shop, sometime it doesn't register
So I return to the ring, like Return of the King
With the habit of a hobbit it makes it hard to drop it
I'm a klepto stealing
And it gets the best
Just when I guess that I left those leanings
I be back on post in a trench coat scheming
[Chorus]
Much is more what we got in store
Just believe me, (than they can ever see)
Much more than they can see
Is how it'll always be, believe me

[Verse 2]
Uh, yeah, uh
So I get back into my stance, revert to my dance
With a shirt full of pants
And my accomplice got a purse full of pants
A pocket full of purses, with no intent to purchase in the plans
And we rehearsed it 'til it's perfect
Just to dodge the searchers of the man
Just to surface outside, then return of all the merch to stay
In the service of the perfect understand, uh, yeah
And I boost myself
So from the coal car to the caboose I'm felt
From the rear to the engineer
From the L to the Underground Railroad
From the redline to the TGV
A champion fighter for whom the bell tolls, L-U-P
Little engine from the hood, the hustler in me
Known to hit the track like John Henry
Just give me my glasses
My eight ounce Everlastes' and a Michael Buffer entry
Shoplifter, tag switcher
That's me, nigga I'm back with ya, uh
[Interlude]
Championship is here, yeah
F&F is here
1st & 15 is here
Madison street, we back in here
Chi-town is here
Lupe Fiasco
Fahrenheit 1/15
Revenge of the Nerds
Part II
Can we bring the hook back
Bring my girl Yummy back
Know what I'm saying, let 'em know that we still rolling
Know what I'm talking 'bout

[Chorus]"
