song,artist,genres,lyrics
Knock on Wood Freestyle,J. Cole,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Intro]
Cole, Cole, Cole, Cole, and on the count of three, baby girl
Cole, Cole, Cole, Cole, and on the count of three, baby girl
Cole, Cole, Cole, Cole, Cole, hey
And on the count of three, Blow up, Blow up

[Verse]
Yeah, and that I will, nigga, that I will
I keep a checklist of rappers that I'mma kill
I used to play the bleachers before I had a deal
Now a nigga gettin burnt, just imagine how that feel
Hmm, ill, fantastic
Flip rhymes, flip beats, nigga, ""Jam""nastics
Your style hot now, but they just can't last with
Something like the rap sand-castle
Gone with the tide, I'm here for the seasons
Bend yo' ass over bitch I'm here for a reason
Cold breezin', flow freezin'
This ain't spittin' ho, I'm sneezin'
Used to hit South Beach, stay at the Parisian
No fun nigga, low funds was the reason
Old school bed that the hoes got pleased in
Now them Lowes doors, is what I throw keys in
Man, talk about a come up
Niggas see me in the street they talk about 'The Come Up'
Or talk about 'The Warm Up'
Or ""Nigga, when your album drop?""
And why these lil' rappers like to run their mouth alot?
And J. Cole, are you really from the south or not?
I see your jeans, man them thangs, must have cost a lot
Aye do you get a chance to hang out with the boss a lot?
Even them hating niggas like you at the barbershop
Cole.. Yeah, that's my muhfucking name
Nigga couldn't even watch the All Star game
Had to do the whole Valentines Day thang
Gotta play the game, so my lady won't complain
Three or four days, I be back on a plane
Do a couple shows, where the people know my name
Look man, the crowd full of pretty young dames
If you gonna do dirt, then you can't leave a stain, man!
Tiger Woods y'all
He like them white girls, I like them hoods y'all
She got her head straight, she got a good job
She give the best brain, she got them good jaw
I got that good game, that's cause I'm good, y'all
And J. Cole the lil' engine that could, y'all
And yeah I'm coming for the top, like I should, y'all
And bitch I never fall off, knock on wood, y'all
Cole"
High Plains Drifter,Beastie Boys,"['hip hop', 'r&b']","[Verse 1]
'Cause I'm the high plains drifter, and I'm the drifter
The high plains drifter, and I'm the drifter
They can’t catch me, they’re never going to find me
They're never gonna know that I'm the high plains drifter
Pulled over to the river, to take a rest
Pulled out a pair of pliers, pulled a bullet out of my chest
Fear and loathing 'cross the country, listenin' to my 8-track
I reached behind the seat and snatched a Kool from the pack
I'm long-distance from my girl, and I'm talking on the cellular
She said that she was sorry and I said, ""yeah, the hell you were""
Check the rear view mirror, check the gold tooth display
Check the odometer, and I was on my way

[Verse 2]
'Cause I'm the high plains drifter, the best that you can get
A strapped shoplifter, a pirate on cassette
Bust a Travis Bickle when I feel that I'm getting pushed
Don't step to me 'cause you could be getting mushed
I'm doing 120 plowing over mailboxes
Radar detector to tell me where the cops is
Spend another night at the Motel 6
It's five dollars extra to get the porno flicks
And then I concoct a black and tan in my brandy snifter
I'm a kleptomaniac K-mart shoplifter
Cash flow getting low, so I had to pull a job
I found a nice place to visit but a better place to rob
I left my car outside and the engine still revving
Takin' care of business at 7-Eleven
And then I went inside to make my withdrawal
I saw what he had had, but I had to take it all
Knucklehead deli tried to gyp me off the price
So I clocked him on the turban with a bag of ice
Cause I'm mo-lello like yo-lello, cool like lemonade
I made my getaway, and then I thought that I had it made
I feel like Steve McQueen, a former movie star
Looked in the rear view mirror, seen the police car
Ballantine quarts with the puzzle on the cap
I couldn't help to notice I was caught in a speed trap
Dirty Mary, Crazy Larry, on the run from Dirty Harry
Stash the cash in the dash, but my gun I did carry
I'm seeing blue and red flashing deep in the night
I got my alibi straight, and I pulled over to the right
The cop knocked on my window and said, ""Boy, where's the fire?""
""You got a mailbox on your bumper and a bald front tire""
""Outta the car, longhair!"" ""Your goose is cooked""
Read me my rights, fingerprinted and booked
[Verse 3]
Making like a DT, driving a Gran Fury
Wherever I hang my hat's my home, and my past is kind of blurry
Every dog will have his day, mine will be in front of a jury
High plains drifter, you know that I'm never in a hurry
Read me my rights as if I didn't know this
Threw me in the tank with a drunk called Otis
With his 5 o'clock shadow he smelled of 3-day old beer
My man turned to me and said, ""Why are you here?""
I said, ""I'm charming, I'm dashing, I'm rental-car bashing
I'm phony-paper passing at Nix Check Cashing""
I went before the judge he sent me to the Brooklyn house of D
He said, ""You behave, or we'll throw away the key""
Houdini'd out the cuffs, kicked the screw in the knee
I took the bailiff's wallet and went straight to OTB
I had a good feeling, easy come, easy go
I bet on one horse to win and your mother to show
And sure enough, that nag came in
Brought my ticket to the window and collected my win
And then I broke into my new car with a wire coat hanger
Hot-wired, hot wheeled and, ""Suzy is a headbanger"""
Jazzy Belle,OutKast,"['hip hop', 'r&b', 'pop']","[Intro: André 3000]
Yeah, yeah

[Verse 1: André 3000]
Oh, yes, I love her like Egyptian
Want a description? My royal highness
So many plusses when I bust that there can’t be no minus
Went from yelling crickets and crows
Bitches and hoes to queen thangs
Over the years I been up on my toes and yes I seen thangs
Like Kilroy, chill boy because them folks might think you soft
Talking like that, man, fuck them niggas, I’m going off
And coming right back like boomerangs when you throw 'em
With these old ghetto poems, thinking it's better for 'em
When they can let they thumb down from hitchhiking
Inviting niggas into the temple they call their body
Now everybody got it, had it, talked about it amongst they friends
Coming around my crew looking Jazzy, wanna pretend
Like you Ms. Goody Four-Shoes, even Bo knew that you got poked
Like acupuncture patients
While our nation is a boat, straight sinking
I hate thinking that these the future mommas of our chill'un
They fucking a different nigga every time they get the feeling to
I’m willing to go the extra kilometer
Just to see my señorita get her pillow
On the side of my bed where no girl ever stay
House and doctor was the games we used to play
But now it’s real Jazzy Belle
[Verse 2: Big Boi]
See what if you was a playa, real playa not no flaw
Having the very best of life: lobster, steak and Perignon
Smoking an ounce of weed
And every single day was personal FreakNik
Tricking these hoes in Polo clothes, life as you conceived it
But your conception, deception, looking into your eyes
I see your weapon and it’s depressing
They're digging up in your thighs, leaving deposits
Keeping your closets open, knocking your boots and drawers
Hoping to get you sprung like bail-bonds
Steadily calling me Antwan 'cause you thinking that you my lady
Bitch, don’t play me 'cause you’re janky
I wanted to hit that ass but me and the Goodie we got danky
So thank thee, for running that Southernplayalistic game
You was the only one to blame, a nigga don’t even know yo name
It’s a shame, you cracking 'em up and fucking a nigga like 2Pac up
I’m leaving these foes to be the flowers and wake don’t get me
See, I gotta be feeding my daughter
Teach her to be that Natural Woman
'Cause you’ll be Waiting to Exhale while you other hoes be Dumb
And Dumber, yeah, you know what I’m saying

[Verse 3: André 3000]
See me and ol' girl in the black-on-black 'Lac Northstar
Windows are tinted so that no one knows who us are
Talk bad about her nigga guaranteed to snap like bra
Straps, sticking together like grandma and grandpa-pa
In this dog-eat-dog world
Kitty cats be scratching on my furry coat to curl
Up with me and my bowl of kibbles and bits
I want to hurl, 'cause most of the girls
That we was liking in high school, now they dyking
[Verse 4: Big Boi]
Having no mercy for the disrespectful ones, some
Be hanging around the crew looking for funds, dumb
Deaf and fine, they be asking me all about mine
How she doing how she be, I know she’s sipping that wine
Behind my back they squawk like vultures
Off and On like Trends of Cultures baby
Hey he faking it like these sculptured nails
But they can go to hell and lay with Lucifer
'Cause they burning anyway, Big Boi use her and abuse her

[Outro: Khujo Goodie]
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank
Tricks hollin' they got rank"
Wow,Kanye West,"['hip hop', 'r&b', 'pop']","[Intro]
Introducing
Mister I-Ain't-Know-You-Did-That
And Mister Oh-That's-My-Favorite-Shit
And Mister Ah-Damn-I-Wish-That-Was-a-Single
And uh, like Noreaga say, it goes... ugh!

[Chorus]
I go to Jacob with twenty-five thou'
You go with twenty-five hundred (Wow)
I got eleven plaques on my wall right now
You got your first gold single—damn, nigga! (Wow)
""H to the Izzo"" did three thou' spins in a week
You did a thou' in a month (Wow)
Y'all niggas want credit, but y'all need to slow down
Kanye To The, killin' y'all from Chi-Town

[Verse 1]
How your wife gon' say she never sold drugs a day in her life?
But she still wanna pump the 'Ye?
And y'all mad 'cause y'all not knowin
'Cause these canaries so yellow
When y'all pull up, whether to stop or keep going
I got Gs, rock rock 'n' roll tees with no sleeves
Tats showin', tucked in, strap showin'
How he get seven TVs in that ‘lac-‘lac?
Three in the front, two in the back, two in that back-back
While you in that hatchback
And try to sell work and don’t get shit from them packs back
And try to rap, the studios won't give you ya DATs back
And try to get publishin', all you get in your ass capped (That's all, nigga)
And that’s that
[Chorus]
I go to Jacob with twenty-five thou'
You go with twenty-five hundred (Wow)
I got eleven plaques on my wall right now
You got your first gold single—damn, nigga! (Wow)

[Verse 2]
Magazines call me a rock star, bitches call me cock-star
Billboard pop star, neighborhood block star
Chi-Town go-getting pimps, we mobsters
Gingerbread man even says, “You’re a monster”
Remember that? Uh-huh, that’s that Shrek shit
Remember back in ’92, niggas used to ""catch wreck,"" shit
Remember that track I tracked for you 'bout three months ago?
Uh-huh, that’s the one—now cut my check, bitch
And I ain't feeling that Lexus
More that CLK; see me like, ""Damn, a CL, K?”
Yeah, that’s how we eating and, keep us looking peace and then
""I ain't know he rap as good as he do beats,"" and then

[Chorus]
I go to Jacob with twenty-five thou'
You go with twenty-five hundred (Wow)
I got eleven plaques on my wall right now
You got your first gold single—damn, nigga! (Wow)
""H to the Izzo"" did three thou' spins in a week
You did a thou' in a month (Wow)
Y'all niggas want credit, but y'all need to slow down
Kanye To The, killin' y'all from Chi-Town
[Verse 3]
Now, niggas forcing me to keep the heater
Black strap, white handle, I got jungle fever
You know the rules, five up close, one gon' leave ya
You don't know about Kanye? Son gon' teach you
What's the first thing that popped in your mind
While I was popping this rhyme?
You don't picture popping a nine?
See, you paralyzed from the top of the spine..."
Mojo So Dope,Kid Cudi,"['hip hop', 'r&b', 'pop']","[Intro: Fridolin Nordsø]
God, I thought I loved you so
God, I thought I loved you so

[Verse 1: Kid Cudi]
They done let in the skinny jean-wearing
Fro-for-days in a old AA
Ball' so low, most fools couldn't price me
Silently stunt with a blunt full of P.E.
And I guess you know me
Been in NY so long, got Tri-State family
Especially Brooklyn—shout-out to the Madis
My bloodline runs deep
Nights, I don’t sleep
Figure it’s my pops keeping me awake
Help me keep my mind out the clouds for reality
These motherfuckers can’t fathom the wizardry
Slow-mo-brain, ass-backwards cowards
Take a shower, your attitude stinks
Wanna know what I think
[Chorus: Kid Cudi & Fridolin Nordsø]
Oh, oh-oh, oh
Hey, my mojo so dope, bitch
My mojo so dope
Yep, we live it, live it
Yeah, we on it, on it
Oh, oh-oh, oh
Give a fuck about your lifestyle
Give a fuck about a motherfucker lifestyle, 'cause, nigga
We, we live this shit
Oh, oh-oh, oh
Give a fuck about your lifestyle
Give a fuck about a motherfucker lifestyle, 'cause, nigga, hey

[Verse 2: Kid Cudi]
I live through words, not metaphors
So I passed to be the rest of the freshmen
Playful tough talk, often the fave
'Til I came like 'Pac art and said true things
A whole new legion of some niggas
Aiming high, past the idea of slanging
Praise Allah for keeping me away, man
Lotta of my niggas fell victim to the dope game
Some things will never be the same
Wish that I could tell my brother
Something for some motivation to get him out that gutter
He’s leaving behind a family and a mother
Damn, you must understand
What I speak about in song, this how I really am
Yeah, this is how I really think
You can see what I see, yes, I really blink
Yes, I really drink, I really do rage
My demons out the cage 'bout most of the day
Before I became the age to even rage
I was drowning my sorrows with some O.E., nigga
[Chorus: Kid Cudi & Fridolin Nordsø]
Hey, we live this shit
Oh, oh-oh, oh
Hey, my mojo so dope, bitch
My mojo so dope
Yep, we live it, live it
Yeah, we on it, on it
Oh, oh-oh, oh
Give a fuck about your lifestyle
Give a fuck about a motherfucker lifestyle, 'cause, nigga
We, we live this shit
Oh, oh-oh, oh
Give a fuck about your lifestyle
Give a fuck about a motherfucker lifestyle, 'cause, nigga, yeah
Oh, oh (Oh, oh-oh, oh)

[Outro: Kid Cudi & Fridolin Nordsø]
Give a fuck about your lifestyle
Give a fuck about your lifestyle, 'cause nigga
We live this shit, hey
Oh, oh-oh, oh
Give a fuck about your lifestyle
Give a fuck about your lifestyle, nigga
Yeah
Oh, oh-oh, oh
Here we go
On, and on, and on, and
On, and on, and on, and on, and
And we dream
Oh, oh-oh, oh
On, and on, and on, and on, and
On, and on, and on, and on, and
On, and on, and on, and on, and"
In Your Face,Samuel Menashe,['country'],"Eyes that spurn yet invite
Like spikes in the sunlight
Of Manhattan’s high-rise—
Babylon’s ladies outshine
Daughters of Jerusalem,
Zion is no easy climb"
Made You Look Remix,Nas,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Produced by Salaam Remi]

[Intro: Jadakiss]
I need it from the top
Ahh!
This is history, baby
Commissioner Steve Stoute
Lenny, ha!
God's Son, what up?
D-Block, what up?
Bravehearts, what up?
Yeah
Yeah, yo

[Verse 1: Jadakiss]
Yo, ain't nothing but trouble, God, when I kick in the door
With D-Block, Bravehearts and the Double-R
Don't make me let the machine off
This is methadon' music that you can lean off
""Made You Look,"" the remix, with me up on it
I copped your shit; now, I break weed up on it, and
Everything is real I see
Like my niggas that been home, but they only got a jail ID
I helped the game, it ain't help me
I'm top five, dead or alive, and that's just off one LP, and
I still buzz, they feel cuz
'Cause they know the flow's ill just like Will was
I'm just tryna make sure that my sons wealthy
Out of shape, but I make sure that my guns healthy
I'm a ape, you can't stand 'Kiss, coming through the hood
In a Aston Vanquish, the color of dandruff
They said we jumped him, I just let the gun snuff him
Cop P the turbo soon as they uncuff him
This goes out to all of your mans
Why put you in the verse when I can put you in a coroner van?
D-Block!
[Hook: Nas & Ludacris]
They shooting! Ah, made you look
You a slave to a page in my rhyme book
Getting big money, playboy your time's up
Where them gangsters? Where them dimes at?
They shooting! Ah, made you look
You a slave to a page in my rhyme book (Yeah, woo!)
Getting big money, playboy your time's up (We just getting started! Oh!)
Where them gangsters? Where them dimes at? (Luda! Let's go!)

[Verse 2: Ludacris]
I'm from the school of hard knocks, sneak peeks and low blows
Where Xs mark spots and kitchens mark Os (Woo)
Where love's gon' getcha and hate is gon' snitch ya
And fingers squeeze triggers like boa constrictors
It's the, Mr. Luda, Jada and Nas
And our bullets give you a deep-tissue massage (Ah)
So hear a song and dance while I make these ends
You never stood half a chance like Siamese Twins (Ah)
They shooting! Look in the barrel! (Woo)
Then he made the front page of the Miami Herald
Or Chi. Tribune, nozzles with silent doom
We in that A-Town Journal as violent goons
You should print my information (Yeah), quote my rhymes
And keep me in between these New York and L.A. Times
I'm just the victim of society, it's 'Cris the Menace
With more shit out on the streets than evicted tenants, whoa!
[Hook: Nas]
They shooting! Ah, made you look
You a slave to a page in my rhyme book
Gettin big money, playboy your time's up
Where them gangsters? Where them dimes at?
They shooting! Ah, made you look
You a slave to a page in my rhyme book (Ugh)
Gettin big money, playboy your time's up (Ugh)
Where them gangsters? Where them dimes at?

[Interlude: Nas]
Jungle! Wiz! Nashawn!
We got 'em scared, look!
We got 'em scared, they running!

[Verse 3: Nas]
Yo, I grasp the ratchet, the blicky, the biscuit, the burner
The heat, the toaster, they twist you, you meeting your owner
The banger, the hammer, the flamers, I aim at the cannons
And can you, manhandling you, you'll be famous, I'll cancel you
And cut, that's the end of your movie
Pretending you actin like you and your mens'll come shoot me
My tennis shoes Gucci, old school, pea-soup green
Jean Lee suit on, Veuve Clicquot champagne
Friday the 13th, my CD drop
I rhyme to more Base than EZ Rock, I'm Jason, call up PD
Watch them Bravehearts, Jungle and Wiz and Nashawn
Ill Will, Rasta, Lake, never revealing his face on—
TV or pictures or even them niggas
Sorry that I made you wait long, glad them fakes gone
We shooting! Squeezing them triggers with Luda beside me
Me and 'Kiss get Luniz of weed sent to Styles P
Tell him hold his head, God's Son got him
We made y'all look, from San Quentin to Rikers Island to Green
Sing Sing..."
Scott Mescudi vs. the World,Kid Cudi,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Verse 1: Kid Cudi]
What up, how is everyone doing?
You are now in a world I am ruling
Take a minute to adjust for the wondrous
Clusterfuck of fun and enchantment
I promise you some ""generation next"" shit
Speak for the silent who are left with
Parallel levels in a dark, dark place
Tricked all you niggas to a dark, dark fate
And guided you all with a smile upon my face
As the sun kisses us on our foreheads gently
Gentle with the drugs, heavy with the love
And my speeches on stage rock mountains from a club
Money doesn't move me except on the literal
G4 flights, now we're off to Australia
I wanna see more of the world
These are more than just words, these are facts from a winner

[Chorus: CeeLo Green]
This is a journey into the horizon
You can see past, if it's real to you
We can meet on the other side
On the other side, ayy
This is a journey into the horizon
You can see past, if it's real to you
Then we can meet on the other side
On the other side
[Verse 2: Kid Cudi]
What up, how is everyone feeling?
I hope you understand what you're hearing
Take a minute to roll up for the wondrous
Clusterfuck of darkness and evil
I will paint the Yin and the Yang for you
And my jeans are Dior for the love of skinnies
Upgraded, faded aided to the T
Work hard, making sure I don't become a memory
Hard to press on when the memories remember me
And they always find the perfect moment
High speed, my momentum won't slow up none
Lost in the wind, I've lost all my friends
Maybe they were never meant to be acquainted
Money seems to make everything tainted
Everybody mad 'cause they stuck where I knew 'em last
Took what I wanted and I did it all blunted, oh oh

[Chorus: CeeLo Green]
This is a journey into the horizon
You can see past, if it's real to you
We can meet on the other side
On the other side, ayy
This is a journey into the horizon
You can see past, if it's real to you
Then we can meet on the other side
On the other side
[Instrumental Interlude]

[Chorus: CeeLo Green]
This is a journey into the horizon
You can see past, if it's real to you
We can meet on the other side
On the other side, ayy
This is a journey into the horizon
You can see past, if it's real to you
Then we can meet on the other side
On the other side"
Bugz 97,D12,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Bugz]
Fuck that!
Who run shit once these drums hit?
You dove headfirst into some old dumb shit
Here's a can of asswhip, for you to come get
Your clique made they trip, I make them hoes submit
Ask your girl, she know the scoop, don't fuck with Bugz' bitch
I chop off her titty, have you sucking one tit
Them pink belly niggas, is who you run wit
Making half-ass songs, shitty snares and one kick
I hate your damn sound, don't like it one bit!
You could make a double album, won't have one hit!
Your entire outfit is on some bullshit
And there's not a damn one that I can't outwit
I ad-mit, that my style is unfit
For momma's baby boy, because I'm on some dumb shit
Like I commit, larceny, give harm quick
You pull the alarm switch I stab you in your armpit
Now who the nitwit wanna come get wit
This egotistic hip-hop fundamentalistic
Don't risk it, you get your shit split
Now keep your distance, and keep existence
I'm persistent when it comes to bend shit
Smoke the blunt with my judge right before my sentence
I'm relentless, to deny is senseless
Your bitch pay my bill, that's where the hell your rent went
Fuck that!"
REVOFEV,Kid Cudi,"['hip hop', 'alternative', 'r&b', 'pop', 'jazz', 'blues', 'rock']","[Intro]
Yeah! Welcome, welcome you!
Hey! I am your big brother
What do I have to say to the kids?

[Verse 1]
Let go, life does get tough
No need to stress, hold you back too much
Let's go, I heard they found a solution
Where will you be for the revolution?

[Chorus]
Oh, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa (What do I say to the kids?)
Ooh-whoa, ooh-whoa, ooh-whoa
[Verse 2]
Wake up, things might get rough
No need to stress, keeps you down too much
Wake up, I heard they found a solution
Where will you be for the revolution?

[Chorus]
Oh, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa (Yeah)
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa

[Bridge]
I'm so high up, so high up, and I like it, hey
I'm so high up, so high up, and I like it, hey
I am happy today, this not like other days
Somehow I feel okay, somehow I feel okay
Ooh-whoa
Yeah, whoa, ooh-whoa
Yeah, whoa, ooh-whoa
Yeah, whoa, ooh-whoa
[Chorus]
Oh, whoa (I am your big brother)
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa (I am your big brother)
Ooh-whoa, ooh-whoa, ooh-whoa
Whoa, whoa
Ooh-whoa, ooh-whoa, ooh-whoa

[Verse 3]
Let go, life does get tough
No need to stress, hold you back too much
Let's go, I heard they found a solution
Where will you be for the revolution?

[Outro]
Revolution, revolution (Hey! Okay, okay!)
Revolution, revolution (We are—you are here!)
Where will you be for the revolution?
Where will you be for the revolution?
Where will you be for the revolution?"
Les bidons veulent le guidon,Time Bomb (FRA),"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Intro : Ill]
1996, gare du nord, 18e
Oxmo Puccino, Lunatic, X-men, (H.I.2.L G)
Pour un freestyle d'enculé

[Couplet 1 : Ill]
Les go me bipent, ça agace les types, tous flippent
Qu'une de leurs putes nous pipent, pub pour mon peep show
Ta pom-pom girl dans ma jeep, au striptease j'imagine le clip Ill Street
Pour toi bad trip, tise mon flow
Sans mic j'suis comme superman sans kryptonite
Mieux que la gym tonic, ma gym te nique puis comme liptonic
J'raffraichis sur ce beat sonic comme Ragga, bionique
Comme Steve Austin,Zulu comme Shaka, unique
Qui peut me doubler comme Colt Sivers ?
Les MC's sont plus ringards que Dick Rivers
Les blacks wack, on les plaque comme des 49ers
Les tape à coups de battes comme des Black Panthers ""Hill-G""
Passager clandestin comme Wesley Snipes
J'égorge l'équipage, les pilotes et le copilote
Mon staff bosse taff, agrafe et fixe
Les gibiers qu'on voit dans les mix enragés, lyrics engagés
Pour les Roscos P. Coltrane sors le Colt P38
Court-circuite leur CB, course poursuite, nargue les gorilles
Laisse les vendus derrière leurs grille tue
Même dans le désert X-men trouve l'arbre auquel tu seras pendu
J'rappe en duo, moi et l'culot secoue ta pulpe
C'est pas d'la fiction donc fiston protège ton uc'
[Couplet 2 : Oxmo Puccino]
Quand j'arrive bing, avec un flow trop swing sur le ring
Mon nom à moi c'est Oxmo Puccino, de Paris j'suis le king
J'aime pas les putes qui gazent comme du Butagaz
Ou du Pepsi, même si sexy, dix tonnes de mèches pony
Kiffe mon style, allonge les bifftons, mise ton slip
L'unique zoukmaker ruine les bookmaker puis tes ploucs
J'suis plus un rookie, bouffie par les cookies
Ta go conquise tourne comme les aiguilles du Breitling
J'ai quitté l'impasse, on m'demande plus qui t'es quand j'passe
Tâte ma sappe classe, regarde les bijoux sur ma face garce
Comme Buju Banton j'cartonne donc bouge pas ou je cogne
Tu t'casses car je suis le boss des basses besognes en mission
Comme un flingueur je tire pas qu'au Gomm-Cogne
Je viens du Mali, vie  Paris, pas des DOM-TOM

[Couplet 3 : Hi-Fi]
Damn, j'veux pas qu'on m'blame
J'aurais pu être vendeur de came
Mais les femmes kiffent pas ça ici, puis c'est trop llé-gri
J'ai même pas payé mon Nautica Jean
Mine de rien, je frime bien de ma vie d'chien
Comment vivre pour de vrai? Sans ça j'aurai pas d'style, pareil pour mes refrés
Pourtant mes pantalons dans l'temps faisaient bien rire les reur-ti
Depuis, trop d'faux en Karl Kani
Si y'avait plus de vrais on s'battrait pas comme des fauves en cage
J'te dis qu'mes potes guettent les chattes à la sortie des soirées, tiens la tienne serrée
Je squatte devant les boîtes, je shoot dans une boîte vide
""Rentre chez oit' si t'as pas d'thunes"" c'est c'que m'a dit l'videur
Je sais qu'j'représente bien d'où j'viens
Mais faut qu'les autres sentent bien qu'il faut pas m'lancer d'regard
Même si j'suis pas un ancien qui sont souvent ringard
J'en vois plus d'un qui s'prétendait en être un traîner des go qu'on verrait dans VideoGag
Mh, j'en vois une qu'on croirait sortie d'une vidéo d'Raggae
A plus les gars, faut qu'j'la drague
[Refrain : Ill]
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Y a trop de négros forts ici
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Y a trop de négros forts ici, 96 yeah

[Couplet 4 : Ali]
Yeah, yeah 96 fils
J'ai baissé ma garde, dressé ma droite
Déplacé mon poing sur sa face, cassé son nez
Pressé la gâchette, laissé l'ennemi
Dans le sang blessé, démuni d'énergie
Dressé une corde pour lui passer autour de son cou
Hissé son corps dans le vide
Glissé une lame dans ses intestins
Massé les hématomes, pansé les plaies, dansé sur sa tombe, décès
Tu me diras pourquoi autant de haine cousin ?
Regarde autour de toi ici tout est malsain
Le mal s'installe à chaque coin de rue
Du H.L.M. du 13ème jusqu'aux boyaux des tours de béton
Toujours les mêmes scènes : les flics entretiennent la haine
Comme les X-Men j'ai la vision, oublie tes bijoux et ton vison
Surveille ta maison, la plupart des frères perdent la raison
Que vas-tu faire ? Armageddon arrive, Armageddon arrive, fils ...
[Couplet 5 : Cassidy]
A la Khaled Kelkal j'calcule ou je dois poser mes quelques bombes
Compte pas qu'elles s'calent quand j'appuie sur le bouton
T'as les jetons, mouche ton nez négro
Tu décalques mes manies, tu copies les MCs, moutons forment des bouchons que j'éparpille
Avec mes Timberland bûcheron
Cachez couchez vous, les MCs viennent faire coucou chez vous
Et si vous puez douchez-vous
Ici appelle moi Kevin Costner, j'danse avec les loups
Je fraye un chemin, j'écarte les ronces
Pour que mes gars puissent passer, faux casse toi
Panse tes plaies tout seul être gaulois ça m'frait pas gol-ri
Par Toutatis : Patate pour une tasse-pé qui jacte sur les miens
Jackpot ? Fils ça m'bote quand elles se prennent des claques
De ton poste tu t'aperçois que ton slip en a chié
Ça sent pas le Givenchy et t'es dans la deurm
Même si tu prends fuite : on t'piste, on t'tend des traquenards
C'qui me donne la trique, j'soulève ta go comme un crick
Même si j'ai pas de fric, c'est kif-kif j'la nique quand même

[Couplet 6 : Pit Baccardi]
Pit au mic, yo
J'emmène la verve, verse des rimes, caillera jusqu'aux jeans
Le biz moyen de grailler, comment veux tu que j'vive ?
La maille fils, qu'est ce qu'il y a de mieux ? Que dalle !
Aujourd'hui gars, faut qu'j'me fasse plus de maille je n'blague pas
Les keufs tournent comme les meufs tournent dans les caves
Condé, tu crois qu'on dénonce ? y'a pas d'balance mec
Teuchi en poche j'me fait péchos les stups' m'embarquent
C'est chaud pour moi le dépôt m'attend, quoi que j'fasse
Caillera city, notre monde à nous est pourri
Le beat, le pit ne blague pas quand il s'empare du mic
Le quartier grillé faut changer d'atmosphère
Quelques jours de repos pour s'refaire une bonne santé

[Couplet 7 : Booba]
Super héros du rap français, rap dans les films d'actions
Un kilo de rimes trois barres, prêt pour la transaction
Jean basket, cagoule, rap assassin
Pas d'défrisage, pas d'pinces, oublie les mocassins
Négro toujours au micro même si tu m'kiffes pas
Renoi t'as kiffé mon style et puis t'a chécra
International MC jusqu'à New York City
Si t'es pas d'Paris même c'est que tu sais qui j'suis
Tu me connais, j'suis assez bestial pour de la monnaie
Ils veulent piquer mon flouze et ils veulent me mettre les re-né
Mais non négro, jamais en galère, jamais la pénurie
Toujours du tos-ma d'coté, caché dans une écurie
Est-ce lui? Est-ce moi? Est-ce eux qui ont le plus de textes ?
Est ce toi qui cherches à savoir ? Négro viens pas m'test
D'instinct, criminel festin, lune de miel du rap
J'te remets dans une trappe, t'rattache et puis t'refrappe
Bourreau des cerveaux, sort les couteaux des fourreaux
MC et puis tu cries s'cours-au

[Refrain : Ill]
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Y a trop de négros forts ici
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Les bidons veulent le guidon : laissez les donc
Qu'ils se cassent les dents, aidons les : Boum dedans
Y a trop de négros forts ici

[Outro : Ill]
Y a trop de négros forts ici"
