song,artist,genres,lyrics
Alors On Danse Remix,Stromae,['pop'],"[Intro: Kanye West & Stromae]
Throw your hands in the sky right now
(Alors on danse)
Throw your hands in the sky right now
It's going down

[Verse 1: Kanye West]
Unfortunately for the rest of ya’ll
I’m way better than the best of all
And even though they focus on just the flaws
They still gonna annihilate the festivals
And we still gonna sip Dom Perignon
And still gonna eat the filet mignon
Yeah, yeah, yeah I’ve been known to cover up my eyes
With the Ray Beons

[Refrain: Stromae & Kanye West]
Alors on danse
Alors on danse
Alors on danse
Alors on, throw your hands in the sky right now
Alors on
[Verse 2: Kanye West]
Flashing lights, the stress of life
Its way too much to handle in one night
Live this life like there’s no tomorrow
Wake up in Paris with a Russian model
Throw your hands in the sky
If anybody got five dollars in your pocket right now
I call this club Titanic
Why? 'Cause it’s going down

[Refrain: Stromae & Kanye West]
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on chante
Lalalalalala, lalalalalala
Alors on chante
Lalalalalala, lalalalalala
Alors on chante
Throw your hands in the sky right now
Alors on chante
Throw your hands in the sky right now
Et puis seulement quand c'est fini
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
[Verse 4: Gilbere Forte]
Roll call in the club
Life’s a bitch feel her up
She be in my mind like a microchip
I’m ready to blow like nitroglis
Gone gone like a light so trick
I am on some psycho shit
Dance floor every night my bliss
Fed up with the rub don't bite your lip
Bon T.R.S. and pure gold
Max this out in euros
Bartender fill it up till I can’t remember
Feeling hot summer nights in the winter
I’mma better my life till we all sit up
Since we are here we are live
Ye and I make you touch the sky"
Tim Westwood Freestyle,Drake,"['hip hop', 'r&b']","[Verse]
Who else really try to mess with Hollywood Cole
Treating Birmingham like my Hollywood shows
I'm tryin' to tell you something that you prolly should know
This that slumdog millionaire Bollywood flow
And ahh, my real friends never hearing from me
Fake friends write the wrong answers on the mirror for me
That's why I pick and choose
I don't get shit confused
I'm not with different crews
We walk the same paths, but got on different shoes
We live in the same building, but we got different views
I got a couple cars, I never get to lose
Don't like my women single, I like my chicks in twos
And these days all the girls is down to roll
We hit the strip club, and all them girls find a pole
Tell your girl to tell her friend that it's time to go
Tell me today's weather
I know they say they good but trust me I'm better
I sound like the coldest Miami night ever
I'm cold but still hot you can't decide on a sweater
Really this whatever and I am murdering and this is so amusing
If there's a sight to see I am an illusion
I tell you I'm the man baby, what is the confusion
And if they still sleeping on me someone hit the snooze then
Keep sleeping while I sell a couple million
I'm headed for the moon, I ain't bout to hit the ceiling
I'm about to hit the club, women tell me I'm appealing
But fuck what they say, let me tell you how I'm feeling
I'm drinking, these London street lamps got a real glow
Drizzy playin' driving fast but it feels slow
And ask your man, he's a hater baby he don't know
I could kick a punt and turn that shit into a field goal
This here was meant to get buried
I got a lot of things, I mention those barely
I ain't lyin' to the kids, like the dentist ain't scary
I'm what Lebron was to St. Vincent-St. Mary's
But I ain't playin' high school games
Pulling McClarens through a McDonald's drive through lane
I'm too fly, keep it hip-hop like Afu Ra
Girl on that McClaren, you gotta lift the doors
Blades chopping through the city streets, liquid swords"
The Kids,Eminem,"['hip hop', 'r&b']","[Intro]
And everyone should get along
Okay, children, quiet down, quiet down
Children, I'd like to introduce our new substitute teacher for the day: his name is Mr. Shady
Children, quiet down please
Brian, don't throw that! (Shut up!)
Mr. Shady will be your new substitute while Mr. Kaniff is out with pneumonia (He's got AIDS!)
Good luck, Mr. Shady!

[Verse 1]
Hi there, little boys and girls! (Fuck you!)
Today we're gonna learn how to poison squirrels
But first, I'd like you to meet my friend Bob (Huh?)
Say hi, Bob (""Hi, Bob!"")
Bob's thirty and still lives with his mom
And he don't got a job 'cause Bob sits at home and smokes pot
But his twelve-year-old brother looks up to him an awful lot
And Bob likes to hang out at the local waffle spot
And wait in the parking lot for waitresses off the clock
When it's late and the lot gets dark and fake like he walks his dog
Drag 'em in the woods and go straight to the chopping blocks (Ahh!)
And even if they escaped and they got the cops
The ladies would all be so afraid, they would drop the charge
'Til one night Mrs. Stacey went off the job
When she felt someone grab her whole face and said not to talk
But Stacey knew it was Bob and said, ""Knock it off!""
But Bob wouldn't knock it off, 'cause he's crazy and off his rocker
Crazier than Slim Shady is off the vodka
You couldn't even take him to Dre's to get Bob a doctor
He grabbed Stace' by the legs as he chopped it off her
And dropped her off in the lake for the cops to find her
But ever since the day Stacey went off to wander
They never found her, and Bob still hangs at the waffle diner
And that's the story of Bob and his marijuana
And what it might do to you
So see if the squirrels want it—it's bad for you
[Chorus]
See, children, drugs are bad (Come on)
And if you don't believe me, ask your dad (Ask him, man)
And if you don't believe him, ask your mom (That's right)
She'll tell you how she does 'em all the time (She will)
So kids, say no to drugs (That's right)
So you don't act like everyone else does (Uh-huh)
And there's really nothin' else to say (Sing along)
Drugs are just bad, mmkay?

[Verse 2]
My penis is the size of a peanut, have you seen it?
Fuck, no! You ain't seen it! It's the size of a peanut (Huh?)
Speakin' of peanuts, you know what else is bad for squirrels?
Ecstasy—it's the worst drug in the world
If someone ever offers it to you, don't do it
Kids, two hits'll probably drain all your spinal fluid
And spinal fluid is final, you won't get it back
So don't get attached, or it'll attack every bone in your back
Meet Zach: twenty-one years old
After hangin' out with some friends at a frat party, he gets bold
And decides to try five when he's bribed by five guys
And the peer pressure will win every time you try to fight it
Suddenly, he starts to convulse
And his pulse goes into hyperdrive
And his eyes roll back in his skull (Blblblblblb)
His back starts to look like the McDonald's Arches
He's on Donald's carpet, layin' horizontal, barfin' (Bleh)
And everyone in the apartment starts laughin' at him
""Hey Adam, Zach is a jackass, look at him!""
'Cause they took it too, so they think it's funny
So they're laughing at basically nothing
Except maybe wasting their money
Meanwhile, Zach's in a coma, the action is over
And his back and his shoulders hunched up like he's practicin' yoga
And that's the story of Zach, the ecstasy maniac
So don't even feed that to squirrels, class, 'cause it's bad for you
[Chorus]
See, children, drugs are bad (That's right)
And if you don't believe me, ask your dad (That's right)
And if you don't believe him, ask your mom (You can)
She'll tell you how she does 'em all the time (She will)
So kids, say no to drugs (Don't smoke crack)
So you don't act like everyone else does (That's right)
And there's really nothin' else to say (But umm…)
Drugs are just bad, mmkay?

[Verse 3]
And last but not least, one of the most humongous
Problems among young people today is fungus
It grows from cow manure; they pick it out, wipe it off, bag it up
And you put it right in your mouth and chew it
Yum-yum! Then you start to see some dumb stuff
And everything slows down when you eat some of 'em
And sometimes, you see things that aren't there (Like what?)
Like fat women in G-strings with orange hair
(Mr. Shady, what's a G-string?) It's yarn, Claire
Women stick 'em up their behinds, go out and wear 'em (Huh?)
And if you swallow too much of the magic mushrooms
Whoops, did I say 'magic mushrooms?' I meant fungus
Your tongue gets all swoll up like a cow's tongue
(How come?) 'Cause it comes from a cow's dung (Gross!)
See, drugs are bad, it's a common fact
But your mom and dad know that's all that I'm good at (Oh!)
But don't be me, 'cause if you grow up and you go and OD
They're gonna come for me, and I'ma have to grow a goatee
And get a disguise and hide, 'cause it'll be my fault
So don't do drugs, and do exactly as I don't, 'cause I'm bad for you
[Chorus]
See, children, drugs are bad (Uh-huh)
And if you don't believe me, ask your dad (Put that down!)
And if you don't believe him, ask your mom (You can ask)
She'll tell you how she does 'em all the time (And she will)
So kids, say no to drugs (Say no)
So you don't act like everyone else does (Like I do)
And there's really nothin' else to say (That's right)
Drugs are just bad, mmkay?

[Outro]
Come on, children, clap along! (Shut up!)
Sing along, children! (Suck my motherfuckin' dick!)
Come on, clap along
Drugs are just bad, drugs are just bad (South Park is gonna sue me!)
So don't do drugs! (Kiss my motherfuckin' ass!)
So there'll be more for me (Hippie! Goddamn it!)
(Mushrooms killed Kenny!)
(Uh, the fart button's on) (*fart*) (Ew, ahh!)
La la la (So fucked up right now)"
Ek Shaneesh,Das Racist,"['hip hop', 'r&b']","[Heems]
I'm from Queens, man
Ain't shit to do but cook
Watchin' Tony Bourdain
Plus I copped his book
Plus I copped his look
That means T-shirts and jeans
Catch me in my borough chasin' breezers with creame
Squeezes with dreams
Do you
I'mma do me
Catch me in my borough burnin' L's, readin' Rumi
Flippin' pies, readin' fries
I'm advising Kabir, smokin' hash
Making cash, spinnin' Sufis
Drinkin' beer, forty kufi rock a sheer
Sportin' loosies in the clear
Drinkin' beer, drinkin' beer, probably drinkin' some more beer

[Kool AD]
Yeah, beers for years
Chuckin' Shaka Zulu type-spears for ears
Jakaya Kikwete
Machete, machete
Ek Shaneesh, Cheech
Eddie said speaks, sheesh
Yeah, that's what Ed said
People always follow like Deadheads
Swallowin' red meds
Swallowin' blues, too
Various hues, dude
Downtown Brown like Yoo-Hoo
Watch it like YouTube
Watch it like YouTube
Watch it like YouTube
Watch it like YouTube
Whites and pinks
Tyson and Spinks
Yeah, whites and pinks
Yeah, Fazul Abdullah Mohammed
I am a pickup truck, I am America
I am America, I am a pickup truck
I am American, I am America
La la la la la la la la la la
[Heems]
Good vibes PMA
Yeah, believe that
Listenin' to Three Stacks, readin' Gaya Spivak
Listening to KMD and feelin' weird about Naipaul
Fly or Style Warz, war-style Warsaw
Listening to jams where they patois bout dem batty boys
Listening to Cam while I'm readin' Arundhati Roy
Yeah, yeah, my pops drove a cab, holmes
Now I drop guap just to bop in the cab home
This is Sam Selvon
Llamas, commas
Catch me watchin' hella Telenovela dramas
With dizzyin' effects and bright colors
Roll around town with a bright crew of brothers
Everyone knows Guantanamo is for lovers
Next four joints could be television covers
Some Richard Hell Rell shit, yeah, I'm real confused
Oh, you rap too, dog?
Yeah, I'm real enthused
La la la la la la la la la la

[Kool AD]
I feel pretty
I feel pretty pretty
I feel pretty silly
I feel pretty weird, really
I feel better now
Coogi sweater now
Gucci sweater now
Coochie wetter now
Who you calling a dandy
Our love is like candy
The rich pour brandy
What do the poor pour
Why we at the candy store for
Why we at the Mandy Moore tour
Band du jour or brand du jour
Or the land before time
The wartime Andy Warhol, the war crime
Nancy Drew
Nancy who
Nancy Reagan in a fancy pants suit
Dancing bear in cahoots with the man who shot ya
Who shot ya
Who shot ya
Who shot ya
Who shot you
Who shot you
La la la la la la la la la la"
Fat Raps,King Chip,"['hip hop', 'r&b']","[Verse 1: Chip Tha Ripper]
Uh-huh SLAB Ent, boy Good lookin' out Chuck
Pulled up to the hand car wash like blaow
Just the outside my nigga gone wipe me down
Know I gotta couple dollars for you when you done
Roll the window back up, roll the blunt, cut UGK back up
Cut the AC back up, gettin' kinda hot in here
Benihana leftover, weed smoke, and I'm in here
Let me volunteer to get you niggas minds right
Getcha funds up instead of chasin' after limelight
But since I'm all good I might go and see what's good
With these pretty girls for one night
So I whipped around to the spot I knew was poppin
Parked then we hopped out and hopped in, no problem
Soon as we got in eyebrows raised up
I'm Mr. Taper Fade Cut whip the Escalade truck
In the party lookin for Ms. Not-Too-Bougie
With a booty and know how to roll doobies and do me

[Verse 2: Curren$y]
Bitches think I'm living out my car
All these shoe boxes and shit
Don't confuse it boo, this stuff I just bought
Before I came to scoop you
Coulda dropped it off, but I wanted you to see it
Confident but not conceited
Yeah, I like my grapes and my weed seedless
Gettin pussy with my fathers features, believe it
If you missed it, then I bet somebody out there seen
It, TwitPic my outfit, bitches stalk my comments
Jets fool
What they say I can't do first on my list of things to do
If the broad got wireless at her crib I fall through
Got e-mails to read, as she break down my tree
Reach my cell phone, turn the TV down for me
It was kinda ironic, cause I had the papers
She had the chronic, the Hornets beat the Supersonics
Inhale the vapors from the smoking volcano
I'm thirsty need some Waterboy, Captain Insano
[Big Sean]
Aye, in this lifetime you only get richer or not
So hoes jump for my balls like they tipped off the rock
I get it from my dad, guess I'm a chip off the block
Now I'm up in Cleveland to grab Chip off the block
Now whip off the lot with a bad bitch, ass thick
And tits so I slipped off the top
Yeah, Bitch I'm the man, forever gettin' chose
I party everynight and it's never gettin old
The story of your life is probably never gettin' told
Them tickets to your show is probably never gettin' sold
I might just cop some shit from Somerset
New York to LA, I beat the sunset
Your girl show me L-O-V-E I dropped the O and E and just took the LV
That's Louis Vuitton luggage every time you see my passport
Damier print got me lookin like a chessboard
Ahaha"
For My Dawgs,Waka Flocka Flame,"['hip hop', 'r&b']","[Intro]
Yeah, I definitely fuck with Brick Squad, man
Real talk, man
Gucci, I got you
Frenchie, I got you
Wooh, I got you
Flocka

[Verse 1]
Mentally ill, please, someone call a doctor
9-1-1, it's emergency, go get a doctor
You don't know by now? Boy, they call me Waka Flocka
I got a bad habit, I might O.D. off yoppers
Whole bunch of choppers for my enemies
Devil entered me, my mind on injury
I'm in front of the jury like I'm guilty
Shawty tried me, so I killed them off, GP
Mom, I'm sorry, I can't let you bury
Don't worry, just commissary
And some letters plus some phone time, momma
What's the golden rule? Don't turn on my partners
[Chorus]
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs

[Verse 2]
I heard a lot of niggas dissing me, they let me know they missing me
I been down for some months, now it's time to make history
With these evil ass thoughts, it feel like Satan just entered me
I'ma pull through this shit, I don't need no nigga to pray for me
I was told to calm down and spit my pain on the mic
I dropped one mixtape, six months later my career took flight
""O Let's Do It"" got 'em hype, ""Luv Dem Gun Sounds"" make them fight
I go ""Hard in Da Paint"" you can tell that on sight
I'm the mixtape prince, ain't no nigga fucking with me
I'm from Clayton County, Riverdale, but born in New York
North side Queens, to be exact, Brick Squad, we a wolfpack
I can taste these niggas' flesh, I can smell these niggas' fear
Riverdale, Flocka

[Chorus]
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs
[Verse 3]
They say a man shouldn’t cry, but sometimes, that shit hurt
Why they put G-Baby's face on a T-shirt?
Neek, I know it hurt, that's just God at his work
Lord, all the real niggas living in the dirt
I'ma ride, I'ma ride every chance a nigga get
I'ma squeeze, I'ma squeeze, I'ma let my gun rip
R.I.P. Trav, on some real nigga shit
Real nigga clique, I'm on my Brick Squad shit
One lousy-ass bullet can't fucking stop me
I feel like Rocky when he fought Apollo Creed
I'm a certified G, Waka Flocka too street
You can call me Concrete, raised by Grove Street

[Chorus]
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs
I'ma ride, I'ma ride, I'ma live, I'ma live
I'ma die, I'ma die for my motherfucking dogs
I'ma rob, I'ma rob, I'ma steal, I'ma steal
I'ma kill, I'ma kill for my motherfucking dogs"
The Rising,Laws,"['hip hop', 'r&b']","[Laws]
Read him his last rights ‘cause I’m the last left
I’m about to hit the blocks I build like an Aztec
My competition disappearin' like my past debts
Poof, vamoose, son of a…
Life is short little man, better go for yours
And I'mma shine like a diamond even though I’m flawed
How am I doing? You need to ask yourself
I’m on a natural prozac but eatin' rappers helps
Bear witness to the risin' of the dark knight
Got a problem? You could meet me at the park site
Live at Transit Lounge and my dogs bite
You Sarah Connors gettin' terminated on sight
Where the sky under the iron net
Cat burglar, I crept while you guys slept
So never let it be said that I ain’t reppin'
The race is over, house first, chain second"
I Was Stabbed By Satan,K'naan,"['hip hop', 'r&b']","[Intro]
One two, one one two

[Hook]
I was stabbed by Satan
On the day that I was born
I was promised lovin'
But instead I was torn
Na, na, na, na, na, na
My heart bled tears
Na, na, na, na, na, na
My eyes shed tears

[Verse 1]
A poor black ghetto child
He can't shoot and he can't go run a mile
There's no school and the kids go runnin' wild
The police and the courts wanna run him out
He's so cold and the po po hate 'em all
He ain't seen his daddy since back in '84
But oh well, so it be, now he's in jail
His mother's stressin' just to get him out on bail
Now sing it out
[Hook]

[Verse 2]
So the story goes on
There's no glory
And the worry takes a toll on
His whole body
But his buddies wanna roll on
It's all bloody
When the cops come to a stop
The police with their big Glocks pull 'em out
They say ""freeze"" but there's only one comin' out
There's two dead with a legal gun to his head
It's stupid, he shoulda played ball instead
Now sing it out

[Hook]

[Verse 3]
So why do kids cry when they born?
Ever ask yourself that?
Well, it is said that Satan stabs a child at birth
As an introduction to pain
You know, welcome to the world right?
So one day when it's all said and done
My life will be the bluest rap song ever sung
My verses will be curses to the rich
And all sorts of authority will cease to exist
My daughters will be free of wars in my honor. Your fist
Will raise in the air
Like the silence of revolution
My face will appear
Like the vision of a prisoner with his last beer
This song is a poem and this whole poem is a tear
Dropped to your ear
[Hook]"
It’s O.K.,Eminem,"['hip hop', 'r&b']","[Intro: Proof & Eminem]
Check it out!
Hey, Kyu!

[Chorus: Eye-Kyu]
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here (Belong here)
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here

[Verse 1: Eminem]
One day I plan to be a family man, happily married
I want to grow to be so old that I have to be carried
'Til I'm glad to be buried, and leave this crazy world
And have at least a half a million for my baby girl
It may be early to be plannin' this stuff
'Cause I'm still strugglin' hard to be the man, and it's tough
'Cause man, it's been rough, but still I manage enough
I've been taken advantage of
Damaged and scuffed, my hands have been cuffed
But I don't panic and huff, frantic and puff, or plan to give up
The minute shit hits the fan and erupts
I'm antein' up, double or nothin'
I've been troubled enough and I'm sick of strugglin' and sufferin'
See, my destiny's to rest in ease
'Til I'm impressed and pleased
With my progress I won't settle for less than cheese
I'm on a quest to seize all, my own label to call
Way before my baby is able to crawl
I'm too stable to fall, the pressure motivates
To know I hold the weight of boulders on my shoulder blades
I see the golden gates to Heaven on Earth
Where they don't pull a weapon on you when you're steppin' on turf, Kyu
[Chorus: Eye-Kyu]
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here (Belong here)
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here

[Verse 2: Eminem]
I'm goin' for broke, gamblin' and playin' for keeps
Every day in the streets, scramblin' and payin' for cheap
Prayin' for sleep, dreamin' with a waterin' mouth
Wishin' for a better life for my daughter and spouse
In this slaughterin' house
Caught up in bouts with the root of all evil
I've seen it turn beautiful people crude and deceitful
And make 'em do shit illegal for these Grants and Jacksons
These transactions explain a man's actions
But in the midst of this insanity, I found my Christianity
Through God and there's a wish he granted me
He showed me how to cope with the stress
And hope for the best, instead of mopin' depressed
Always gropin' a mess of flyin' over the nest
To sellin' dope with the rest
I quit smokin' cess to open my chest
Life is stressful inside this cesspool
Tryin' to wrestle, I almost bust a blood vessel
My little brother's tryin' to learn his mathematics
He's asthmatic, runnin' home from school away from crack addicts
Kids attract static, children with automatics
Takin' target practice on teens for Starter jackets
I'm usin' smarter tactics to overcome this slum
I won't become as dumb as some and succumb to scum
It's cumbersome, I'm tryin' to do well on this Earth
But it's been hell on this Earth since I fell on this Earth
[Chorus: Eye-Kyu]
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here (Belong here)
It's a broke day but everything is okay (It's okay)
I'm up all night but everything is alright (It's alright)
It's a rough week and I don't get enough sleep (I can't sleep)
It's a long year pretendin' I belong here

[Outro: Eye-Kyu]
Ah
It's okay
Yeah, it's alright
Even though I can't sleep
Ah, yeah
It's okay
It's alright
I can't sleep
[?]"
Faded,Drake,"['hip hop', 'r&b']","[Intro: Drake]
Please

[Verse 1: Drake]
D-d-d-d-damn what did I consume
Something spinnin' fast either me or it's the room
I bet you it's the room, cause I don't do no drugs
Or maybe it's that 'tron cause I sure do have a buzz
Baby either way I'm throwed and I am on a mission
So if your ears a virgin I'd advise you not to listen
Cause this shit isn't kosher and this shit isn't Christian
It's that motherfuckin' heat you can find up in the kitchen
Baby holla at your nigga, I got that shit for low
Okay maybe I don't but guarantee someone I know
Wait let me slow it down (down) I'm gettin' ahead (head)
Plus it's gettin' hot so I'm a take a seat instead (stead)
I'm lucky I ain't dead (dead) I'm on a rollercoaster ride y'all
We all of age and I ain't got nothin' to hide y'all
And in this game I'm a tidal when the tides small
So drop me in and I release just like a time bomb
[Chorus: Drake]
Every record that I've done, the station here they play it
This the city that I run, this the shit that I created
They tellin' me I'm the one and I haven't even made it
Maybe I'm hearing things cause I'm feeling like I'm faded
I'm feelin' like I'm faded faded f-faded f-faded faded f-faded f-faded faded
F-faded f-faded
I'm feelin' like I'm faded faded f-faded f-faded faded f-faded f-faded faded
F-faded f-faded

[Verse 2: Nickelus F]
I just set the 40 ups, and I got two blunts
Bagging sour diesel, stinking like I got a few stumps
I’m sipping on lean, while you got fruit punch
Getting faded like clothes, I’ve been washed too much
Man, smoking with the devil got me high as an angel
Blow a smoke ring over my head, it’s a halo
Wake up, and bake up, spend the whole day slow
Head in the clouds, but my face low
Ayo, I got them percocets, you want a percocet?
Yo' girl got some nice titties, yeah, a perky set
I purchase cess ‘cause everyday I work with stress
High while I’m driving, it’s like I’m triyn’ to work a jet
And I smoke like a choo-choo train
So I stay low-key like Ja Rule new name
And I can barely walk, but it’s all good and dandy
Man, I’m so high I need a pilot to land me
[Chorus: Drake]
Every record that I've done, the station here they play it
This the city that I run, this the shit that I created
They tellin' me I'm the one and I haven't even made it
Maybe I'm hearing things cause I'm feeling like I'm faded
I'm feelin' like I'm faded faded f-faded f-faded faded f-faded f-faded faded
F-faded f-faded
I'm feelin' like I'm faded faded f-faded f-faded faded f-faded f-faded faded
F-faded f-faded
I'm feelin' like I'm-"
The Conch,Abstract Rude,"['hip hop', 'r&b']","Welcome, the world is so different
Rebelion's excepeted
From those who ain't with it, unite
But what could we do to change it
It's so big
It starts by how you could change your own life

Make a clean sweep
?
?
Whatever, something
Not just about money

We make ?
In this days, weeks, months, year
Having no fear
And that's what I call hungry
Travel accross country
To promote it
Like a locomotive rollin'
I ain't tired yet
Been on the battlefield
That's what the rap does, ? it
An other session, I accept it
Let's get it on

Similar to rams
We interlock, I penetrate
Seems it can happen to any men, to violate
The violence, we shouldn't tolerate
I get, annihilate all of the petty shit
Be wide awake

The vibrations
We always show respect
And be on the down low
Altough some come for test

Follow me down
A stream of consciousness, large in this
I got the conch, you gotta listen
On every continent there is an other tradition
Never wanna strain in a corrupt prison
Trust the system we don't
To get a fair shake
They say you will, but you probably won't
Follow me down
A stream of consciousness, large in this
I got the conch, you gotta listen"
Luck of Lucien,A Tribe Called Quest,"['hip hop', 'jazz', 'r&b', 'blues', 'pop']","[Verse 1: Q-Tip]
Brother, brother, brother, Lucien, you're like no other
Listen very close 'cause I don't like to boast
Instead, I'll tell the tale of a French who prevailed
Through the Mr. Crazy Rabbits who were always on his tail
We ain't on sale, your rumor starts to wail
Get caught with stolen goods and you will go to jail
If you go to jail, then who will pay the bail?
Deport you back to France on a ship with a sail
Escargot, Lucien, you eat snails
(Hey yo Tip, what's wrong with snails?)
From the Zulu nation, from a town called Paris
Came to America to find liberty
Instead of finding pleasure, all you found was misery
But listen, Lucien, you have a friend in me
Oh, luck-luck will drive your butt batty
Next time you get some wheels, make it a Caddy
In terms of doing good, I know you wish you really could
But listen, brother man, I really think you can
Succeed with the breed of the brothers on your back
It's the creme de la creme, and you can vouch for that
It'll take a minute, rice, so take my advice
Trust in us, and thus you trust in your life
Lucien, Lucien, Lucien, Lucien
You should know!
[Break: Lucien]
- What? Oh Tip, man, why you do that to me, man?
I though he was a friend, bruh
Oh man, can't believe that
Oh, why you do that to me?
I wouldn't do it like this
I couldn't do it by myself
Yo, it's [?] it to my [?]

[Verse 2: Q-Tip]
Are you ready, Lu? This one is for you
Comin' from a true-blue, fits like a shoe
""¿Cómo está usted?"" or ""Comment allez-vous""
Lucien, I'll leave it up to you
Voulez-vous? (vous)
Rendez-vous (vous)
Coucou (cou)
Les poupous (pou)
Watch that lass, gonna backlash fast
Can you get a grip on the crackhead dip?
Sold you a paper bag, guess he saw you comin'
VCR from a neck-bone bummin'
$10 brother, he was hummin' and strummin'
Only had 20, he was livin' like ya slummin'
Gave him the money, well, I thought that was somethin'
Lookin' like a kid who was lost in crumbin'
Don't worry about a thing, I won't get specific
This is a song that is long and prolific
Think of the stuff that I said if you can
Figure it out, compute, understand
No problemo, I'll help you with your demo
If you go to the store for me
Lucien, I'm just kiddin'
You should know!
[Break: Lucien]
- Hey, yo, wassup' man? What's your name?
- What kind of accent is that?
- It's a french accent, you know, I'm french, I'm from Paris, don't you think it's sexy?
- No, it's not a sexy accent
- Oh, man ! Give me a try ! You try to kiss me enough? Hun? Oh please what! Love me french, french me love, everybody love my accent! Why nobody like it? Q-Tip [?] city of Paris. Why is that? Oh! I'm sexy, and I'm french, everybody love my accent, I'm the best, yes, yeah! Je t'aime! I love you! I love you oui, je t'aime! I'll teach you french, I'll make your french good!

[Verse 3: Q-Tip]
You gotta get a grip on the missions you'll be takin'
Not so much the mission, but you got crazy ignition
Sure, the sugar-babies wanna give you a chance
With the French ""savoir faire"" and the sexy glance
But is she really fly, or is she a guy?
I won't ask why, 'cause I know that you try
You try too hard, is that the answer to the riddle?
Instead of doin' so much, why don't you do just a little?
Boy, what a cad, I guess we shouldn't treat him bad
In fact, it would be nice if we understood him, right?
A case of positionin' the feet in the shoes
Sympathetic reason in the case of the blues
Lucien is blue, even though he's really brown
I had to make the sound, his life is too profound
On the up-and-up, he's somethin' like a little pup
Young and naive, it's hard to believe
As long as you're strong, you can quest with the Questers
Jolly like a jumping bean or a jester
Lucien, Lucien, Lucien, Lucien
You should know!
[Break: Lucien]
Oh Tip, everything, you gonna be alright, man
Thank you [?], man
I think I'll going home, man
Bye-bye, I'll see you tonight
Oh Tip, [?], I'm not here"
