song,artist,genres,lyrics
Unthinkable Remix Lloyd Banks,Alicia Keys,"['hip hop', 'r&b']","[Lloyd Banks]
Huh, you wondering how everything would look
If we do things our way, don't bother to read the book
Cause everything about you right, but I’ll be wrong
Know I’ll be dipping back and forth still stringing your heart along
New perspective,same song, yet I can’t help but have you
Grab the love right out of you, and turn right around to stab you
Cause I’ve been stabbed too, crossed more than box cut feeling buried
Deep in a box that I keep locked up. Shady past but you can brighten up my view
Cause when I’m standing next to you. Ain’t nothing I can’t do but
You deserve to have me with you like you with me
Through thick and thin ?
Six feet, more than loyal ?
Heard a couple about you too, but I ain't flipping out on you
Never mind the jealous focus on what we do
Through tall waters, you're the mask I breathe through, I need you

[Verse One - Alicia Keys]
Moment of honesty
Someones gotta take the lead tonight
Whose it gonna be?
I’m gonna sit right here
And tell u while it comes to me
If u have something to say
U should say it right now (you should say it right now) (are you ready)
U give me a feeling that I never felt before
And I deserve it, I know I deserve it (let it go)
Its become something that’s impossible to ignore
And I can’t take it

[Hook - Alicia Keys]
I was wondering maybe
Could I make you my baby
If we do the unthinkable will it make us look crazy (crazy)
If you ask me I’m ready
If you ask me I’m ready

[Verse - Two - Alicia Keys]
I know u said to me
“This is exactly how it should feel when its meant to be”
Time is only wasting so why wait for eventually
If we gonna do something about it
We should do it right now (we should do it right now)

U give me a feeling that I never felt before
And I deserve it, I know I deserve it
Its become something that’s impossible to ignore
Its what we make it

[Hook - Alicia Keys]
I was wondering maybe
Could I make you my baby
If we do the unthinkable will it make us look crazy
Or would it be so beautiful either way I’m sayin
If you ask me I’m ready
If you ask me I’m ready
[Bridge - Alicia Keys]
Why give up before we try
Feel the lows before the highs
Clip our wings before we fly away
I can’t say I can’t compare
I’m suspended it the air
Won’t u come be in the sky with me

[Hook - Alicia Keys]
I was wondering maybe
Could I make you my baby
If we do the unthinkable will it make us look crazy (crazy)
Or would it be so beautiful either way I’m sayin
If you ask me I’m ready
If you ask me I’m ready"
First They Love You,Bishop Lamont,"['hip hop', 'r&b']","[Intro: Bishop Lamont]
Jeah! We tapin'? Hallelujah. We tapin'. We tapin' the crowd man
Wanna say 'What up? ' to the N.C. namean? Little Brother
Justice League, I see you
It's no wonder why they call you 9th Wonder man
I understand clearly
It's NC to CA. Oh yeah. Yeah, yeah. Wu-Tang
This right here, I'm takin' it back with this one right here
Of course got to. Feel like 36 Chambers all over again
It's Bishop man. The game is so empty right now
Oh yeah. Everybody on that glamor and glitz
Empty ass fake rap shit
Everybody talkin' bout how much they love the game
They really just love the fame. They bout the money
Only giving praises to God in they speeches when they gettin' rewards
Now that shit ain't right. You know

[Hook]
When you make it to the top
Got the chickens on your jock
E'rybody always say they ""love you""
But when your next album flop and you 'bout to get dropped
That's when you find out they don't really ""love you""
Rappers talk about stacks in they hoods in they raps
But they don't give back, they don't ""love you""
Got a thug in your life, beat you up every night
God damn boo, he don't really ""love you""
[Verse 1: Bishop Lamont]
When I ride in my ride I don't listen to the radio
Cause niggas spit that same ole', same ole', lazy flow
Ever since T.I., everybody samples Jay-Z's flow
Like swell, awe hell, he might as well direct the video
And when you go to pose, you might as well yell ""Hov""
Borrow some of his clothes and borrow some of his flows
These albums should come with pillows cause all I do is doze
I be sleepin' cause wack niggas ain't reachin'
Me with what they speakin'
Nigga I ain't preachin' (naw)
I'm just talkin' shit
Cause nigga I'm pissed
I miss that Artifacts, Tribe Called and Boot Camp Clik
That Black Sheep, Camp Lo and Souls Of Mis
That Pharcyde and Freestyle Fellowship (what up P?)
The U.M.C.'s ""Blue Cheese"", niggas that was the shit
Boogiemonsters, X-Clan, boy how could I forget?
Man, this rap now-a-days be on some real bullshit

[Hook]

[Verse 2: Pr1me]
I hit 'em with a stiff hard and stiff dick
And you can never play and old dog with new tricks
You stink like Nesquick, you never had a chance
I wrote the circumstance
Had you glancin' my advance
Knew how to sing and dance
The way I'm feelin' relationships are feather weight
So ""Where Is The Love"" like Will.I.am and Timberlake?
Allow me to demonstrate, can never calculate what we create
Keep me here forever, let me elaborate
To jackin' the Coke
Push man was set on the dope
Temp rhymin' fresh on the stove
When they was doubtin' the flow
You bitches wasn't try to holler, you was glad I was broke
Until you heard my pen was deadlier than second hand smoke
Uh
And momma said I need a job with the union
Now I'm famous
Performin' at my family reunions, what an anus
So hanis like I'm high off drugs
If this fame wasn't here would I still feel the love?
[Hook]

[Verse 3: Indef]
Yeah, uh
Bastard son as I chase no love
I found music
When KRS was in the Bronx sellin' drugs
Before extravagant tattoo's and dubs
Fake niggas
Overflow with thick hoes and pro clubs
The fascination of crack I rap fucked up
13 year old girls wantin' they tits touched up
The image of perfection got pressure on young
And can't say they time tables, know how to load a gun
Know how to run from reality and one time
Scene so familiar like the generation befo' mine
Strays be hittin' babies, before Columbine
Lunch line, I used to hit the? with a rusty nine
So I could slip home in one piece
My grand momma loves me and trust me kids it's lovely
I guess now more than ever, brought me to this
War dog, new west, so children follow this

[Hook]"
You Cant Stop the Prophet,Jeru the Damaja,"['hip hop', 'r&b']","[Intro]
Ohhh! Yo look towards the darkness
Nah nah yo, look towards the light
Yo what! Oh what the—? Yo, what is that?
It's a supernova
Nah nah man, that's a black hole
Yo! Yo!
Yo!
Yo it's... It's! It's!?

[Verse 1: The Prophet]
I leap over lies in a single bound (who are you?)
The Black Prophet
One day I got struck by Knowledge of Self
It gave me super-scientifical powers
Now I run through the ghetto
Battlin' my archnemesis Mr. Ignorance
He's been tryin' to take me out since the days of my youth
He feared this day would come
I'm hot on his trail, but sometimes he slips away
Because he has an army, they always give me trouble
Mainly - Hatred, Jealousy and Envy, they attack me
They think they got me
But I use my super-science and I twist all three
I see sparks over that buildin' - they're shootin' at me
I dip, do a backflip
Then I hit 'em in the heart with sharp steel bookmarks
Ignorance hates when I drop it
But no matter what he do he can't stop the Prophet
[Deceit]
Yo Prophet, yo Prophet, come here real quick
Yo, I just saw Ignorance downtown, let me put you on

[Girl #2]
Word, he down there buggin'
He got them illin' out, they shootin' and everything else

[Verse 2: The Prophet]
Let's continue the saga, mad mad drama
I met this chick, she said she knew where Ignorance was at
I said ""Where?""
She said, ""Downtown""
He had babies havin' babies - and young niggas sellin' crack
I think the bitch is lyin', it's a set up
I can smell it, but Ignorance is runnin' rampant
Aight baby show me the exact spot
Meet me at Hoyt and Schermerhorn at 3 on the dot
So I hops up on the A-Train, I'm bein' followed
My seventh sense senses danger
I turn around, it's Anger
And he brought a mob along, it's the same old song
Despair and Animosity got broke with the swiftness
I don't know what they think this is
I feel a sharp pain in my neck
Now I can't see, I'm like Hiram
They hit me with the dart filled with the pork chop serum
I tried to hold on but before long I dropped
When I awoke I was locked in the barber's shop
Trapped in the barber's chair
Oh no, they're gonna try and cut my hair
But that can't stop the Prophet
[Anger]
Yo Prophet!
Ignorance is tired of you followin' him around
We about to put an end to that right now
Animosity (yeah!), Despair (yo what's up?), get him!

Can't a damn thing stop me
Can't—can't a damn thing stop me
Can't—can't a damn thing—
Can't a damn thing stop me

[Verse 3: The Prophet]
A few minutes passed by, I hear a buzzin' noise
It was that chick with some of Ignorance's boys
She said, ""Prophet, we got you beat;
By the way I'm Mr. Ignorance's wife: Deceit
But enough talk; now for your hair cut""
When the clippers touched my hair, they blew the fuck up
After the explosion there was no one left
'Cause I know Dim Mak/poison hand/touch of death
My vision's still kinda blurry, but I see a clue
Ignorance is at the library
I hurry with lightning speed like The Flash
He's at the big one on Grand Army Plaz'
When I get inside the doors shut and the lights go off
Damn, another trap
I hear a hissin' sound, I smell a funny smell
I gasp, I can't breathe
Ignorance is laughin' at me
Waitin' on my downfall, but he can't stop the Prophet
[Outro: Mr. Ignorance]
Well Prophet
It seems like you're in a bit of a jam
I hope you can unstick yourself
Oh, and what you did to my wife, it was nothing, I have others
Hahahahahaha... hahahahaha... hahahahaha... hahahahahah
The saga continues"
Dead Presidents III,JAY-Z,"['hip hop', 'r&b']","[Intro]
D-P, D-P, D-P 3
3, 3, 3, D-P 3

[Verse 1]
While others spit that Wonderama shit
Me and my conglomerate
Same crime, bigger trial, Your Honor suck a dick
Let me, live out my dreams until my heart give out
Involved with cream, you know exactly what this is about
Fuck y'all mean, handlin' since a teen
Like LeBron or Sebastian, high school graduates
Straight to the league, I ain't waitin' for my knee to blow
Yesterday I was needin' this dough
Get it? I was kneadin' this dough
Long as your math is fast, if your readin' is slow
Yo, my life ain't rosy but I roll with it
My mind was fine 'til the dough hit it
Then told me that the Mo' did it
And now it's Kosher, shit is so Hasidic
I blow a digit on the diamond at San Tropé visits
And won't miss it, so don't twist it
Young is just as nice and more risks than '96, KID
[Chorus]
D-P 3, YES!
Washingtons go to wifey, you know how that go
Jacksons go back then we cop us some mo'
The Benjamins go in the stash box under the floor
I'm out for presidents to represent me, now you know
D-P 3, D-P 3

[Verse 2]
My boy Sig said
He was on a tier where no tears can fall
'Cause he was on the block where no squares get off
See in my inner circle, all we do is ball
'Til we all got triangles on our wall
Ain't just rapping for the platinum, y'all record
I recall, 'cause I've really been there before
Never far behind, 'cause I think too forward
All about the grind like me so horny
Warned you early on about my mindset
You thought it was an empty bomb threat
'Til I flew into the building like 100 Osamas
Said to do a few millions
Expose the world to a hustler's true feelings
I came into this game with nothing to prove
You'll never stop a nigga in that type of mood
So every move I make confuse the industry
I'm out for presidents to represent me
D-P 3
[Chorus]
D-P 3
Washingtons go to wifey, you know how that go
Jacksons go back then we cop us some mo'
The Benjamins go in the stash box under the floor
I'm out for presidents to represent me, now you know
D-P 3"
Slow Down,Chiddy Bang,"['hip hop', 'r&b']","Yeah

[Verse 1: Chiddy]
Hey, I’m the man, right? So I think I’m gon’ live it
Since my mother birthed me I have only been exquisite
And I was on the grind while you was gettin’ the digits
Got this down to a science, you would swear I’m livin’ physics
But my life is different, what good is the success?
If the happiness is missin’, 3:30 I am dismissin’
Any competition, cause I gotta eat
You show me a rapper, that’s someone I gotta beat
And most people red-shirt, because they cannot compete
Think and my wing span says anything’s in my reach
When Atlanta was poppin’ BMF with Big Meech
I was stuck in the school, I was more that they could teach
But slow and steady wins the race, thought I was hare
But I’m movin’ at a tortoise pace, and that’s what I prefer
So get a cup and mix it up, and let it go down, I know now
That life feels better when you slow down

[Hook: elDee the Don]
Slow down
Man I gotta slow down
There’s way to many friends that gossip will go round
Wish I woulda knew then what I know now
But for now, life feels better when it’s slowed down
Man I gotta slow down
There’s way to many friends that gossip will go round
Wish I woulda knew then what I know now
But for now, life feels better when it’s slowed down
[Verse 2: Black Thought]
Uh, I know it now, wish I knew it then
Diminished returns, I burned through a few of them
Remember when I was in a position you were in
Shit'd be different if I had it all to do again
Oh, to be new again, young upstart
From the rough part, tryna make his dreams come true again
I watched gold disappear while pursuin’ it
Seen cats capture the flag, then let it ruin them
A grasshopper tryna learn kung fu again
It’s deja-vu livin’ shit I been through again
A little word from the wise, remain true within
This is from a boss, look at where the Root’s crew has been
Yeah it’s true I got the soul of an old town
And real talk, that what come around go around
Before the drama get to large to hold down
It’s in your best interest to try to slow it down

[Chorus]
.

[Verse 3: Chiddy]
Hey I’m sorry I took long, you probably could swell me sooner
And let me take the time out to dispel the rumors
Chiddy Bang still here
Keep it rollin’ like a victim in a wheel chair
I’m tired of everybody that be gossipin’
They want to know if we making what we be profitin’
Snoop Dogg, nowadays I sip a lot of gin
And at this altitude I’m kinda low on oxygen
Maybe I need to breathe, it’s all or nothing when you’re nothing at all
That’s the reason I’m so excessive when I’m up in the mall
Why’s it takin so long? I got cribs to get
And don’t I lay my plot down like arithmetic
Uh, I said I done it here and south mon is here
I was born to do this you don’t need to check my Punnett square
So get a blunt of what you want and let it go round
And know now that life feels better when it’s slowed down
[Hook]

[Bridge: Chiddy]
And I’mma make it to the stars with the bars
Yellow brick road, my life the Wizard of the Oz
I know gettin’ that job is always gonna be hard
But for now, we gonna plot to take over the world
And I’mma make it to the stars with the bars
Yellow brick road, my life the Wizard of the Oz
I know gettin’ that job is always gonna be hard
But for now

[Outro: elDee the Don]
Life feels better when it slows down"
Get Up In The Morning,Chiddy Bang,"['hip hop', 'r&b']","[Intro]
Chiddy: Yo what up?
Friend: Chiddy Bang, how you doin’?
Chiddy: Chillin’ man, chillin’, sleepin all day
Friend: (Laughs) Wake up man, we got some shit to do, I got a meeting set up here in New York, so gotta get on that bus. Get up here
Chiddy: Alright, I’m comin’, I’m comin’ right now
Friend: You good?
Chiddy: Yea, I got it
Friend: Aight man, I’ll see you in a little bit
Chiddy: Aight homie

[Verse 1: Chiddy Bang]
Get up in the morning like don’t you feel the power?
Stand up and stretch together and by the hour
I devour a beat, now the rap game ours
Fresh and so clean, be making raps in the shower
Yeah, then I hit the boy Xaphoon
He tell me, “Pro, you don’t know I’m making mad tunes?”
And they wonder why we modest I assume
I remember we recorded in a closet for our room
Now I’m grinding, oh yeah this is perfect timing
We machine, not hype, they figure we may be climbing
But like a punishment, gotta be grounded
I get up in New York, my parents are so astounded
Get up in the morning, and then I hit up Ant
Anything you can accomplish, man, she’ll never say “can’t”
And I got the drive, my 9-5
They kill your dreams but you gotta keep the grinds alive
[Hook: Desmond Dekker]
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, the Israelite
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, the Israelite

[Verse 2: Chiddy Bang]
Yea, hey yo, I get up, after that I get it all lit up
Feel I got next might as well be playing pick up
When I get up in the morning, see my shortie might be calling
The Man on the Moon, got a buzz like Aldrin
Trust me those records so connected like the cable is
Check it the record, keep it Epic like the label is
They heard your beat in Germany, what can you do?
And when I’m getting up, that’s night time for you
Right I’m the glue, that mean I got that really sticky
Now we be bringing quarters back I got that really Vicky
She thinks she’s really with me, but she ain’t really with me
Ryan Howard with sour I got the Phillies with me
Never abandon him, old war tactics, bring a cannon in
Rap is at a stand still, mannequin
Cool on the floor, born a persona
If that is the kicks, trust me I’m preferably store owner
When I get up
[Hook: Desmond Dekker]
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, the Israelite
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, the Israelite"
Truth,Chiddy Bang,"['hip hop', 'r&b']","[Intro]
Is anybody there?
I mean I hope somebody out there can hear this right here
Just listen

[Chorus]
You're gonna drive me crazy (Don't do that)
You're gonna drive me mad (Don't do that)
Better things are coming
I said there's truth in that

[Verse 1]
Ayo, it's better things, can you hear 'em sing?
Ain't this like a celebration?
Switch gears to the top we steer
Notice my acceleration
I do it for the have-nots
For the boy playing ball on the block
Xaphoon told me that this was the shot
So I stopped skipping math, but I came with a plot
Plot, I've prolly moved onto my next axis
And if she calling, I don't care 'bout what my ex asks
Why? 'Cause I'm in a lab like Bill Nye the Science Guy
Flyer than fly, I could jump over top of the Empire State Building, just glide
[Chorus]
You're gonna drive me crazy (Don't do that)
You're gonna drive me mad (Don't do that)
Better things are coming
I said there's truth in that

[Verse 2]
Harder to fail, you see a train
Don't be the fool that jumps on the rail
High on the scale, if I nail, girl say
That I am well-endowed like Harvard and Yale
Ladies' man, Jesse Katsopolis
I'm getting shows booked, I'll be the novelist
Superman, metropolis, I profit off my topic pics
Periodically, I'm in my element, Phosphorus
I'm prosperous
Say we loud and too rockerish
Pro, how long are you locked in this?
I say until apocalypse, I got this sh—

[Chorus]
You're gonna drive me crazy (Don't do that)
You're gonna drive me mad (Don't do that)
Better things are coming
I said there's truth in that
[Bridge]
Is anybody there?
I mean I hope somebody out there can hear this right here
Just listen
I say until apocalypse, I got this sh—

[Chorus]
You're gonna drive me crazy (Don't do that)
You're gonna drive me mad (Don't do that)
You got an angel on your shoulder
Making hairpins outta glass
Baby, don't be unhappy
Baby, don't be said
Better things are coming
I swear there's truth in that
(Don't do that)"
Danger Zone,Chiddy Bang,"['hip hop', 'r&b']","[Intro]

PUBLIC SERVICE ANNOUNCEMENT:
Welcome to the New York Port Authority. Exits are in the back, on the left and right

[Hook: Chiddy Bang]
You know me, I’m a upscale character
Haters, we ain’t mad at ya
To the penthouse we go
It’s time to grind now, so we gotta shine now
Never take a time out
Leave ‘em in the danger zone
You know me, I’m a upscale character
There is not a challenger
To the front page we go
It’s time to grind now, so we gotta shine now
Never take a time out
Now you’re in the danger zone

[Verse 1: Chiddy Bang]
They in the danger zone
I’m in a major zone
They stereotype me
They thought my name Jerome
Because my skin is dark, I witness art
Watch me as I come up from the bottom
And ascend the charts, and then I spark
I play this right
Fork in the road, I made a right
Try to take off while them haters just delay the flight
I know you watchin’ me
Them other boys sloppy
My flow is dead on
Now where’s the autopsy?
Whores watch me, say hello to my stainless
Got my hand in the cookie jar, visions of being famous, I’m saying
[Hook: Chiddy Bang]
You know me, I’m a upscale character
Haters, we ain’t mad at ya
To the penthouse we go
It’s time to grind now, so we gotta shine now
Never take a time out
Leave ‘em in the danger zone
You know me, I’m a upscale character
There is not a challenger
To the front page we go
It’s time to grind now, so we gotta shine now
Never take a time out
Now you’re in the danger zone

[Verse 2: Chiddy Bang]
Yeah, my composition is remarkable
I am a molecule
They are just a particle
And this a article
So you can read all about it
And are they messing with us? I doubt it
The road less traveled
I’m sorry I’ll reroute it
And this goes out to everyone
That shot me down and doubted
Now I’m cumulusly clouded
Serious, higher than a Nimbus
I swear, I’m on the scene like forensics
Just check the stylo
We know heat flow
Them A&Rs tryin’ to find me like Nemo, I mean it

[Hook: Chiddy Bang]
You know me, I’m a upscale character
Haters, we ain’t mad at ya
To the penthouse we go
It’s time to grind now, so we gotta shine now
Never take a time out
Leave ‘em in the danger zone
You know me, I’m a upscale character
There is not a challenger
To the front page we go
It’s time to grind now, so we gotta shine now
Never take a time out
Now you’re in the danger zone

[Outro]
Xaphoon, you crazy!"
Now U Know,Chiddy Bang,"['hip hop', 'r&b']","[Verse 1]:
We gettin’ busy in the city
Lights look bright and the scenery is pretty
Tell Memphis I’m on my Grizzly, Bear
My mixtape droppin’ in two weeks
We get ‘em sent to us, you coppin’ them new sneaks
So exclusive, I used to think the game was so elusive
Now they feel me like masseuses, I author it, Dr. Seuss it
You win some, you lose, that’s the game for you
The truth hurts, all I did was ease the pain for you
And Chiddy, could you please give ‘em illness?
I’m on the couch, interviewing Dr. Phil shit
It’s the danger zone, I gotta hit the kill switch
On this Pursuit Of Happyness, I play Will Smith
Or Cudi, my MGMT, so good that Gabe Saporta is my buddy
And me on the pad is your doom
This is a big city, let the madness resume

[Hook]:
And we go on and on
We gon’ keep gettin’ til the gettin’ is gone
Cheah, yeah, here we go, here we go
And if you don’t know, now you know
And we go on and on
We goin’ keep gettin’ ’til the gettin’ is gone
Hey, here we go, here we go
(And if you don’t know, now you know)

Here we go, here we go, uh, yeah

[Verse 2]:
Uh, adiós to my haters
They tell me that you should always keep ‘em closer than neighbors
And video gamers, they tell me I got next
Paintin’ pictures like your sneakers, there’s nothing I can’t sketch
So colossal, and yeah I’m feeling like Picasso
I say we got that good nose candy for your nostrils
I’m about my Frito Lay
These rappers want to be Hov, they’ll be DOA
And we okay, healthy, but they say I have a sick grind
Prefer the money like my Mac player, QuickTime
Makin’ moves, can’t let the hatin’ scare me
You, on other hand, Hallmark stationary
What you runnin’ fam, you could never understand
I excel in your career and dance do the running man
And to the studio your girl could come
I am fresh off the bus, now I got a world to run

[Hook]"
Dream Chasin,Chiddy Bang,"['hip hop', 'r&b']","[Skit]
""Alright guys, good shit today at the label. I think it went well.""
""Yo, I’m tired as hell.""
""Yeah, well we got a long ass ride home so try to get some sleep on the bus.""
""We’ll try to.""
""We got a show tomorrow so make sure you get that rest, alright? Before you miss that bus, the last one tonight. Try not to sleep at my house.""

[Verse 1]
Ay, check the plans out
We work hard, I ain’t asking for a handout
If I hit the booth, I don’t have to pass the grams out
And be the well when the other thoughts ran out
They say they lost words. I got them puzzled like the crossword
Harvard, I’m nuts, George Washington Carver
But you can never pay a boss peanuts
If it gets messy, be prepared for the cleanup
But this thing called success is so strange
Because you can get notoriety and still ride the train
Make it in its entirety and search for the fame
But I’m still Michael Phelps, swimming in my lane
Where’s Lois? Me, I’m Superman, here to save the day
Or at least I thought I was, till I
Flew in to save her and I met my opponent
I’m fighting with myself, don’t offer the condolence
I’m dreaming
[Hook]
We chasing the dream
So what is life? The diamonds and the gleam
Get a job while I’m doing it, promise to stay true in it
Doing it, but never let another soul ruin it
And things ain’t what it seem
Make money to spend it, I got my scheme
Work hard while we doing it, promise to stay true to it
Doing it, but never let another soul ruin it

[Verse 2]
It's too haunting, the task is daunting
Trying to get the labels on board while flaunting
But let’s make some music, make some money, get the rides
European ties have models for wives
Sometimes I feel fated to pretend
Unsafe, 'cause my crib is far from gated in
I’m a relic, believe slightly the psychedelic
If I could take off, would you consider me angelic?
Hysteric, I’m the subject and the predicate
They hating on me, tell me where’s the etiquette
If you Goliath, I don’t need to prove I’m better than
I play David, I’m a fourth-year letter man
So Letterman, can’t you hear me knocking on the door?
Hard to breathe at this altitude where oxygen is poor
Think Benz, I don’t know what Pontiac means
And this is what happens when an insomniac dreams
[Hook]
We chasing the dream
So what is life? The diamonds and the gleam
Get a job while I’m doing it, promise to stay true in it
Doing it, but never let another soul ruin it
And things ain’t what it seem
Make money to spend it, I got my scheme
Work hard while we doing it, promise to stay true to it
Doing it, but never let another soul ruin it"
Silver Screen,Chiddy Bang,"['hip hop', 'r&b']","[Hook/Intro: Joe Strummer]
All your life dreamed a dream
Somehow connected with the silver screen
All your life dreamed a dream
Somehow connected with the silver screen

[Verse 1: Chiddy Bang]
And yeah I’m back on the scene
Making with a dream them haters they gonna scheme
Like, silver screen that’s all I ever dreamt of
And the day I lose, that’ll be the end of
My journey, tryna focus on ambition
Cause other successes do not concern me
But still I Mac like Bernie
I’m in it rappers, they say we can win a tourney
Now I’m drowning in the page
They don’t understand me, they say I’m hard to gage
Still blowin’ up, take the pin off the grenade
You’re frivolous I’m Nicolas rather me in the Cage
Never, these rappers gonna stay in trouble
Get the US Open like we playin doubles
Hustle for the prettiest screen
Make sure you’re wide a wake in the city of dreams
[Hook]

[Verse 2: Chiddy Bang]
And this is my soundtrack
Takin’ off, no plan, you can’t ground that
I’m high grade like smokers that don’t do regs
Life’s a movie better hope it ain’t a bootleg
Stay focused, don’t rigmarole
Responsibility you gotta feed the fish in the bowl, uh
Play it humble, really though I seem rash
Thought I’d catch the people back like a Dreamcast
Play the role, get the scene cast
And tomorrow’s always brighter with the green hash
And I’m 20 below
Could make it to the awards with some strummin’ from Joe
They feel it but can’t repeat it so they hummin’ the flow
I’m up-tempo, might as well be drummin’ the show, uh
And I’m blazin’ it right
Think you Swift well I’m Yeezy cause I’m taking the mic
Yeah

[Hook]"
Decline,Chiddy Bang,"['hip hop', 'r&b']","[Introduction]
PSA: Now arriving in Philadelphia, the last stop. Thank you for riding the Swelly Express
Chiddy: Damn, yo I just woke up son. That was the craziest dream ever dawg. Black Thought came through and gave us some advice and got on the track. Some Hollywood shit

[Verse 1]
They waitin’ for that decline
Pray that I lose my mind, they never want me to shine
But I observe that, trouble I will serve that
Ear to the streets, never will I give the curve back
Still movin’ at a velocity
Still sensing the animosity
Hate mail is what they send me
But I separate letters like an apostrophe
Colossally, didn’t come the same must of had two angles
He was isosceles, but now I’m Socrates
With philosophies
I’m in my tree house please don’t bother me
And now it’s lookin’ like hella smoke
Under age they lettin’ me pass the velvet rope
And this life getting reckless
Feeling like a lone star, Texas
[Hook]
Uh huh I know what’s on your mind
You don’t think were gonna shine
I face you to prove you wrong
Thought I was weak I tell you I am getting strong
This time its gonna be different than the last time
I swear I’m gonna turn this from a hobby and a pastime
Tomorrow gonna be better than today (yeah)
This will wash the pain away

[Verse 2]
Could you cheer for me when you see me?
Had to follow my dreams and they cannot believe me
But, you see I need it for the cake I go
Like Today on the TV and the radio
Retro ’80 flow, hood make it crazy though
Puttin’ work with music but the school made me lazy though
Why cause I couldn’t write enough rhymes
They say that hip-hop is dead we bring the vital signs
Never trippin’, I’m on a different grind
Bring slaughter to your houses, a young Nickel-Nine
See, now tell me would ya get me wrong
If I told you in the studio I met Solange?
If I said I command it like its the Pentagon
Hatin’ on even on the roof I’m upper echelon
But still forever we shine
Turn a negative to positive I never decline
[Hook]"
All Things Go,Chiddy Bang,"['hip hop', 'r&b']","[Chorus]
You came to take us, all things go, all things go
To recreate us, all things grow, all things grow
We had our minds set, all things known, all things known
You had to find it, all things go, all things go

[Verse 1]
It started off with a rhyme and a dream
Made it the greatest and the latest, now we fresh on the scene
Got the sample for the kids, won't you ever grow up?
Went to Drexel and had classes, but I never showed up
I was writing all day 'til my hands would hurt
Professors didn't appreciate it, called me a jerk
New boy need to learn, but I never would
Pay attention in school is something that I never could, uh
And Noah, the beat gotta be steamin'
And we could work wonders over logic and reason
We on the hype, now they call it a buzz
And how we get the party poppin', Baltimore club, uh
MySpace they could replay next
And you gotta have Xaph for the DJ set
No matter how they will play us, they can never replace us
And any way you slice it, now homey, they came to take us
[Chorus]
You came to take us, all things go, all things go
To recreate us, all things grow, all things grow
(Ayo Xaphoon, we back son! We did it!)
We had our minds set, all things known, all things known
You had to find it, all things go, all things go

[Verse 2]
Say hello to the game, the people know my name
And do they really love us, or is this just a fling?
And we be Peter Parker in love with the Mary Jane
So many people gone, so many people came, and
This that brand new spontaneous
Dope flow, intravenous, miscellaneous grinding
Better late than never, I'm calling it perfect timing
But we gon' have a little bit of fun, 'cause when it's all done
You throw your sneaks up and call it a good run
I admit that I would never rather them burn me
I don't know where I'm headed but I know it's a journey
And my bags is packed, so can you hand me my itinerary?
I get attention like a soldier in the military
This is what you gotta notice today
We promise to make sure they never throw us away

[Chorus]
You came to take us, all things go, all things go
To recreate us, all things grow, all things grow
We had our minds set, all things known, all things known
You had to find it, all things go, all things go
[Chorus]
You came to take us, all things go, all things go
To recreate us, all things grow, all things grow
We had our minds set, all things known, all things known
You had to find it, all things go, all things go"
