song,artist,genres,lyrics
Knock Knock,Mac Miller,"['hip hop', 'r&b']","[Intro]
Bum, ba bum
This is gonna feel real good, a'ight?
Most Dope
Everybody please put a thumb in the air (Hey, hey)

[Chorus]
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)

[Verse 1]
I feel like a million bucks
But my money don't really feel like I do
And from the ground, I built my own damn buzz
People was amazed I was still in high school
But now I'm out, and money what I'm 'bout
Tryna get so much that I can't keep count
New kicks give me cushion like whoopie
Keep a smile like an Eat'n Park cookie
Everything good, I'm white boy awesome
Up all night, Johnny Carson
I ain't got a Benz, no, just a Honda
But tryna get my money like an Anaconda
Real, real long, cross the country
Smoke joints in the whip, no cop can bust me
Drive into the stage, they applaud and scream
All them pretty little girls come and flock with me
Yeah, I rock the beat
[Chorus]
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)

[Verse 2]
And I like my rhymes witty, all my dimes pretty
If you got weed, you can come fly with me
I don't take pity on them silly little hoes
Milli Vanilli but this is really how it goes
Mouth my words, don't say shit
Shh, shut up, bitch, and ride this dick
I'm just playing, let's have a ball
All we need is some weed, hoes and alcohol, hey
Don't forget it when I'm wreckin' the etiquette for the hell of it
Smellin' it when the L is lit, I'm flyer than a pelican
Young fresh, but I'm so damn intelligent
Girls givin' brains 'cause I'm acting like a gentleman
In deeper than the water Michael Phelps was in
Finna have a party, baby, you can tell your friends
We the type, lookin' right, still settin' trends
Fuck a job, I'ma get these dead presidents
[Chorus]
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)

[Bridge]
Not a day, goes by when I ain't gettin' high
They wonder why don't I go get myself a job
So I can make, them bucks, but I don't give a fuck
No, I feel great
Bitch, I feel great

[Chorus]
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)
One, two, three, four
Some crazy-ass kids gonna knock up on your door, so
Let 'em in, let 'em in, let 'em in (Hey)"
Wave Ya Hand,Nicki Minaj,"['pop', 'hip hop', 'r&b']","[Chorus]
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good (Uh-huh, yo, yo)

[Verse 1]
Now tell them bitches anyway
'Cause we don’t care what none of them gyal affi say
You can’t stop me, I'ma fulfill the prophecy
I do it, I did it, the proper way
On my property, now watch how we operate
Bottles on ice, the bottles is on ice
The VIP lights is hittin' us just right
So if you gettin' money, just throw it up in the air
Yeah, hands in the air like I was your puppeteer
'Cause I, I, I, I am Zolanski
Some call me Barbie, yes, I'm life-size
Yes, I am humble, yes, but why lie?
I am the reason why these girls go bye-bye
[Chorus]
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good (Uh, yo)

[Verse 2]
Okay, now, this right here could get me in trouble
'Cause when I say I ball, I don’t mean in a huddle
I’m always in the lime, I never do nothin' subtle
'Cause it’s Pink Friday, ho, that's their rebuttal
My two guns up, let's blaze it, let's go
I keep a lot of money up in the Escrow
And when I'm at the game, I'm in the best row
I am the baddest bitch up in the pet store
'Cause I, I, I, I am Onika
And these shoes here mean fashionista
'Cause these don’t come out 'til it's Easter
I'm VIP bound with Leighton Meester

[Chorus]
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good
[Bridge]
Yah, yah, yah, yah, yah
Yah, yah, yah, yah, yah, yah, yah, yah
Yah yah yah, yah yah, yah, yah, yah yah, yah

[Chorus]
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good
Wave ya hand if you look good
Throw some shade if you look good
Wave ya hand if you look good
Anyway, bitch, I look good"
Nigga Wit Money,Lil Wayne,"['hip hop', 'r&b', 'rock']","[Hook]
Work on the kitchen table
Where the bags at
Work on the kitchen table
Where the bags at
Work on the kitchen table
Where the bags at
Work, work
I'm a nigga with money
I'm a nigga with money
I'm a nigga with money
And I don't love that bitch
I tell her; bitch, bitch, bitch, bitch, make me rich
I'm a nigga with money
And I don't love that bitch

[Verse 1]
Yeah
Backpack
Full of stacks
All the bitches love me
Don't compare me
To these rappers
I'm on a different budget
I ain't even gotta practice
Never getting rusty
No I ain't lookin down
But I see no one above me
The paper bag brown, wit dirty green money
The bank account good, full of clean money
Fuck chain money
I blow ring money
I got that motherfuckin never-see-the-bank money
Magazine money
Do a spread on me
And you can turn your back, but never turn the Feds on me
Read the note attached: We got ya lil homey
We need bread homey, or that's ya dead homey
I'm like a Corleone, meet the fucking mob
I can get you whacked, or give your ass a job
Weezy F B
I holla CMB
Coca Cola classic, caffeine free
[Hook]

[Verse 2]
Stop playing with me, stop playing with me bitch
Stop playing with me, stop playing with me bitch
I'm a cash money stunner on my 14th summer
Dick a bitch down and take everything from her
Now run to the kitchen, I ain't hungry, I ate
Bitch put 36 O's on my plate
See my pa was cooking slabs while my mom was cooking dinner
See my momma is a chef and my daddy was a dealer
Grandaddy was a dealer and my auntie is a killer
I hope she know I love her, pray the pigs never get her
My brother still a baby, and my uncle kinda raised me
Y'all pray for his wife, cause that cancer shit is crazy
And my daughter's so smart that it scares me
Her mother is an angel, she's always there for me
And me, I'm just wild; I think I need therapy
Because I'm going after that money, no matter where it be

[Hook]/[Intro to ""Myspace""]"
Champions,Dame Dash,"['hip hop', 'r&b']","[Interlude: DJ Clue]
Yeah, DJ Clue, Desert Storm, the Roc
This shit right here, the Roc army
Dame Dash presents the Dream Team, niggas
Word

[Intro: Dame Dash & DJ Clue]
'Sup y'all?
Yo, this is Dame Dash, the CEO (Haha)
Here to welcome y'all to the Dream Team (Woo)
What, y'all niggas thought I was gonna rap? Never
I'm just a little mad at niggas comin' at my neck like my team ain't the best in the world
You know what I'm sayin'?
Like we ain't got Beans, Cam, Jay, Bleek, Freeway

[Chorus: DJ Clue]
We are the champions, my friend (C'mon)
And we'll keep on fighting to the end (Dream Team)
We are the champions, we are the champions
No time for losers 'cause we are the champions
Of the world
[Interlude: Dame Dash & Kanye West]
God damn, Kanye
I bet niggas didn't know you could rap huh? (They didn't)
That's my motherfucking producer, this the producer on the Roc
He rap better than most rappers!

[Verse 1: Kanye West]
Well Dame, if these niggas thought about they self for a change
Then maybe they can finally figure out how to get they self some change
I done seen jealousy make niggas do t-terrible things
How'd that song go I did with Hov? Oh yeah, shit'll never change
That's your worry, though, we are the champions
Spend a lot of time in Hampt-i-ons, do a lot of beats you can't be on
Damn, all these fans can't be wrong, damn, B.I.G., you can't be gone
Make those beats thugs wanna rock (Yeah), make a nigga feel just like Pac (Yeah)
Make it street, but it just might pop, make it straight to the mountain top
Had the Chi on lock when they finally heard I signed with Roc
Came in the game, changed it again, changed everything, yeah
If you feeling this here, throw your fucking hands in the air

[Verse 2: Young Chris & Beanie Sigel]
It's the Roc-a-Fella label, baby, fuck them other labels, baby
And we been ducking shots from all them haters lately
We getting paper, baby, them others trying to keep up
We on top, so I guess we they saviors, nope
We labeled as the Roc-A-Fellas, Jacob, watch's colors
Everywhere, hell yeah, test us and the gauges blow
Fuck they hatin' for? Don't make me pop a fella
Roc-A-Fella stop a fella, could get hot for fellas, Sig (What?)
[Verse 3: Beanie Sigel & Dame Dash]
Don't make me chop up fellas, have to call a cop for fellas
Or the helicopter fellas, nigga
I'm a Roc-A-Fella
What, nigga? for Roc-A-Fella, shit, I will rock a fella (Dame)
Goddamn, Beans, I got this, let me talk my shit one time
No, we the illest niggas, realest, I will kill these niggas

[Interlude: Dame Dash & Cam'Ron]
Now that's what the fuck I'm talking 'bout
And you wonder why I'm proud of my family?
And you wonder why I ain't gotta rap?
I got niggas that'll assassinate you, B, lyrically
Really shut you the fuck down, don't get your career ended
Leave us the fuck alone, let us rock
We are RocHeusen, we're the R-O-C (I'm here Dame, I'm here), holla (Killa)

[Verse 4: Cam'Ron]
This is just fate, how I would sit on a crate
Listen to tapes, every day a frisk was at stake
Jakes' cuffs, wrists getting raped, my mission was straight, to
Visit them states near them great Michigan lakes
And fuck a bathroom, I pissed on the gate
Flipped the bird at em, flip a bird, switch up my plates
I got plans that was better than jail
Now look, we like Bird, Parish, Kevin McHale
Scott, Worthy, Jabbar and Magic, oh my God, it's magic
Isaiah, Dumars, I will carve your casket
Phil, Scottie and Mike, Phil, Shaq and Kobe
My gats will detach you, homie
And I'm friends with thugs, I sell endless drugs
For the Roc Fam, dawg, I extend my love
Jay, Bleek, beef, I'll be crossing the bridge
Tossing they wigs, make corpse of they kids
Free, O, Sparks, and Mack Mittens
I'm 95 South, no doubt, MAC clip in
I stack chips and I'm Saks Fifth-in'
Louis Vuitton loafers, hat dripping
I go retrieve a duck, tell her proceed and suck
I don't just beat my cases, I beat 'em up
My lawyer eat 'em up, put bars behind me
I'm glad they didn't stop that car behind me, shit
It had three felons, gun shooters, no
50 cal. A.C.P., Bazooka Joe
Don't be stupid, though, I get scrilla, man
I'm for realer, man, yeah, it's Killa Cam, uh, Dipset, bitch
[Chorus]
We are the champions, my friend
And we'll keep on fighting to the end
We are the champions, we are the champions
No time for losers 'cause we are the champions
Of the world

[Interlude: Dame Dash]
What, y'all thought I was finished?
I'm not, I just recruited somebody new
I'm like the George Steinbrenner of this shit
I mean I'm rich like him, holla

[Verse 5: Twista]
Everybody's swarming, oh my God
It's the newest power forward of the squad
A legacy like Jordan with the mob
That be known for breaking motherfuckers off
Put Roc-A-Fella on my pinky ring
Fuck a battle, nigga, I'ma get them thangs
Rollin' with them Lords and them folks up out the Chi
Twista gon' make 'em spit the game
I represent the mob to the fullest
You don't want it with that boy that's known to pull it
With Kanye on the track of the Dream Team
I'm finna be the shit no matter which way you put it
They blessed a nigga in, now I'm fin' to go into a zone
Taking it to some motherfuckers domes
'Cause it's on, I will rock until I'm gone
Filling my body with lead, clutching chrome
Take it to your gut, take it to your chest
I be more provoking when I'm smoking sess
And we getting stronger, hope you got a vest
Already got them MACs, already got them TECs
Served a few dimes, Beans got pearl
Legendary, we on top of the world
How could you haters think we can be done?
Hold it down because we are champions

[Chorus: DJ Clue]
We are the champions, my friend
And we'll keep on fighting to the end
We are the champions, we are the champions
No time for losers 'cause we are the champions (Yeah)
Of the world

[Outro: DJ Clue]
Dame Dash presents the Dream Team"
When It Pours It Rains,Diamond D,"['hip hop', 'r&b']","[Diamond]
Niggas be like D-B on some old throwback shit
I scoop your little birdie on some Bobby Womack shit
The best you ever heard, fuck that, you know that shit
Perpendicular to most, with the flow that's sick
Lookin' sporty in the 740 (aight) put the G on the shorty
Even if I'm tore down from a 40
No advertisement or chastisement
The ice on my neck make the honeys' eyes squint
Every, chance I get, from the stance I pick
Flick your ass on the floor like a cancer stick
No more, jokes and games, I hope to claim
I want, boats and planes, ice ropes and chains
When it, pours it rains, so I'm weatherin' the storm
Been away for three joints and still better than the norm
Yo I'm deep rooted, for this here, I be zooted
I do it to you all night girl, when I be booted
Find out, have you screamin' time out
Your big lover man chillin' with the shine out
Girl I blow your mind out, we can wine and dine out
Reclined on my system, Alpined out..
[Diamond]
Tryin' to build a monopoly, Franklins on top of me
I go to the Roof, if 97 start rockin' me
No stoppin' me, on the verge to blow
And I, splurge the dough from the words I know
From the true and living, bona fide top contender
Not a pretender, I live my life in splendor
Uh, remember, I got the ill type phonetics
You wack MC's sound pathetic"
Welcome to the World of the Plastic Beach,Gorillaz,"['alternative', 'pop', 'hip hop', 'r&b']","[Intro: Snoop Dogg]
Gorillaz and the Boss Dogg
Planet of the apes

[Verse: Snoop Dogg & 2D]
(Just like that) The revolution will be televised
(Just like that) An' the pollution from the ocean, now with devotion
(Just like that) Push peace and keep it in motion
(Just like that, just like that)
(Just like that) Kids, gather 'round, yeah, I need your focus
(Just like that) I know it seems like the world is so hopeless
(Just like that) It's like Wonderland
(Just like that, just like that)
(Just like that) Now fascinate me, picture and animate me, 'cause I'm rollin'
(Just like that) Deep holin', click clackin', crack-a-lackin', full packin' (Hey!), mo' stackin'
(Just like that) Actin' a fool when I teach
(Just like that) Welcome to the world of the Plastic Beach, yeah
(Just like that) Welcome to the world of the Plastic Beach
(Just like that) Mirror mirror on the wall, Boss Dogg, give it to 'em
(Just like that) Get involved, turn it up, speed it up
Slow it up, underground where (Just like that) the under us undercut
Shipped up, shipped out, swimmin' with the sharks put my gills up
(Just like that) Turn the wheels up real tough
(Just like that) Drinkin' lemonade in the shade
Getting blazed with a gang of pilgrims
(Just like that) Yeah, this my path
Belly floppin' lockin' while I'm rockin' in the bubble bath
(Just like that) And I'm just like math
Fozo's added up that get you more cash
(Just like that) So quick, so fast
All the kids say they love it when I make 'em laugh
[Outro: Snoop Dogg & 2D]
(Just like that, yeah) Welcome to the world of the Plastic Beach, yeah
(Just like that) Welcome to the world of the Plastic Beach
(Just like that) Welcome to the world of the Plastic Beach, yeah
(Just like that) Welcome to the world of the Plastic Beach
Welcome to the world of the Plastic Beach"
9 to 5,Lady Sovereign,"['hip hop', 'r&b']","OK yo
I wake up late every morning
Managers calling I'm still yawning
Get up wake up hair and make-ups
Waiting for you don't be stalling
This performance is important
I don't think I can put my all in
Hold on I was drunk last night
Now it's all kicking in and I don't feel right
Gave my number to a breh who wasn't my type
Now my phone's on silent I'm being polite
Now private callers get no love from me
Just let me be

[Hook:]
Oh my gosh my days are getting longer
There's no turning back cause I'm working the 9 to 5
To keep my contract did I say 9 I meant 1:30
I'm no early birdy I'm lazy that's all that I can say
So make sure you heard me
And there's no turning back cause I'm working a 9 to 5
So you gotta do some idents for Channel U
Channel who, sorry who I'm altered for a snooze
Oh! Channel U the ones that made me huge
Like Katie Price's boobs
Whoops I'm being rude
Where's my Red Bull and my sandwich I need food
I can't handle this
I'm getting pissed like pampers throwing a tantrum
""Action""
Nah I'd actually rather catch my z's and count sheep in my sleep
Let's not wake her up she actually looks quite sweet

[Hook]

I couldn't be bothered to say much here
So oh dear
Huh where am I man..?
This... ain't good... what's going on?!

So my label have changed my image
I'm a pink lipstick chick called dipstick
This ain't on my wishlist
Oh shit I'm in FHM posing in a bikini
Next to a Lamborghini
Next stop the theme tune for Tweenies
I'm presenting C-beebies
[Pukes] Have you seen me?
Never again, am I drinking lambrini?
""It's alright, Sov it's-it's a dream... just wake up!""
[Hook]

[Repeat Hook]"
I Wonder,King Geedorah,"['hip hop', 'r&b']","[Verse 1: Hassan Chop]
Thats right—I got problems and personal issues
Stories that'll make ya eyes tear and wet tissue
It's true, I'm Madd like the rapper
I'm so upset I gotta put it up in my rap before I snapper
After the things I've seen from Atlanta to Queens
To the mean streets of Brooklyn when I was a teen
Back and forth to the Islands, scream when I left
But adapted, and still my dreams haven't left
I only hung with the crack kids we not the best
Me and the roughest ruffnecks went chest to chest
Now my best friend's locked up north I won't rest
'Till I let him live his dream through me and I confess
That even though both our hearts was dark his was darker
Best believe when shit got spark he was the sparker
And when the block got hot he was the fire starter
And if I had beef my nigga Raja was a martyr

[Chorus]
I wonder how certain people come in my life
I wonder why'd I get in so many fights
I wonder why sometimes things just don't go right
Why I gotta live this life hey hey
I wonder how certain people come in my life
I wonder why'd I get in so many fights
I wonder...why I gotta live this life hey hey
[Verse 2]
Yo, you one of the most important people in my life
They called you Dice but I called you cousin
We was buggin' cause I figured that we both had something in common
You loved to chat reggae music and I loved rhymin'
But still they ain't call you Dice for nothin'
I seen you shoot with the williest cats and leave them with nothing
Somethin' must have pleased that bluffer in you
To make you wanna take dough from those tougher than you
Throughout school we made money together
When you was on the floor shootin', I was the side better
And yo we cleaned out them cats and took the scraps
But you wasn't a ruff cat and cats knew that
I knew eventually them thugs would try to hurt you
If I was there, I'd never let nobody hurt you, it's hurtful
I knew they wouldn't let you take the money and run
That's why I shoulda came when you told me to come

[Chorus]
I wonder how certain people come in my life
I wonder why'd I get in so many fights
I wonder...Why I gotta live this life hey hey
I wonder how certain things don't go right
I wonder why'd I get in so many fights
I wonder...why I gotta live this life hey hey
[Verse 3]
Yo, it was June sixth 96 Graduation night
Made it through the school shish shootin' dice gettin' in fights
I even sparked a riot, til the school got quiet
And dismiss just got tired of usin' my fists
We had some shit like knife pipes bottles and sticks
Can't forget them 380's, Nine's and 22's
Best believe, many dudes was paid in my crew
We made a name for ourselves boy I've seen some drama
Seems my momma never dreamed she'd go threw so much trauma comma, pause you
Ask about cops and laws
Well that shit don't exist when you black and poor
So we broke em, but at that night my heart got broken
Chokin' on the weed smoke, drinkin' rum and gettin' open
Not to mention, never a big drinker I'm a thinker
But I'm thinkin' hey this my night, pass me more liquor
Fight breaks out, I'm just too nice to get in it
But my brother got stabbed and I missed it
Word up, it's crazy
Why I gotta live this life (wonder) hey hey

[Chorus]
I wonder why sometimes things just don't go right
I wonder why certain people come in my life
I wonder.. yeah.. why I gotta live this life hey hey
I wonder why sometimes things just don't go right
I wonder why'd I get in so many fights
I wonder...hey why I gotta live this life hey hey
I wonder why sometimes things just don't go right
I wonder why I gotta live this life
I wonder...why I gotta live this life ay ay uh ay
That's right...your life.."
Krazy World,Gigan,"['hip hop', 'r&b']","[Hook: Gigan]
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you in a
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you

[Verse 1: Gigan]
Check the plan: I’ma bubble them jumbs, then I abolish ‘em
Been doing it since double-0-1’s with five dollars
Pinstripe knees and D’s in the side pockets
Keep it shining in Siegfried shirt with wide collars
See all these shots and bam-bam fed on Channel 5, I was
Scrambling, making sure them heads was satisfied with it
The meter inside the cut was just right, fresher
Than southern dubs, enough to buff pipes while I
Tell married chicks to suck mics and strips for the bills
And get ‘em addicted, prove all their skills
Straight pimping, mac daddy, ain’t nothing wrong with hustling
When the time calls for it, I’m puffing chron and busting, then I
Do shit to chicks some youngins call disgusting
Fuck ‘em in their butt then have ‘em suck off my nut then
Give ‘em all they need to keep turning out tricks
Put ‘em on the strip at nine, have ‘em return about six, then, uh
Then press the ho, pull a burner out quick
Get moved on the low ‘cause rumors spread through word of mouth quick, and
Pimp hoes, pimp ‘em, lick slugs, lick ‘em
Sell drugs, sell ‘em, mixing up turn you into a felon in a
[Chorus: Gigan]
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you in a
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you

[Verse 2: Gigan]
Listen close: ain’t no doubt in the game
If a heater broke, they’re cutting a whole mountain of ‘caine
We still bagged up twenty-five percent, so they’re chopped up
Or they drop slow ‘til they fly up
Open shop, buffed rims spread fast like bad rashes
Fall back with the gods, and they be badasses
As they come back, it’s pouring mad acid rain
Smoke an L, straight blow from them cells
Stash up, keep that dough for my bail
Plus a four-four with shells in case shit go to Hell
Reup on the hundreds of cash with two jammies
Plus the broad’ll transport the crack in her poonanies
Can’t pick the clique of a cat that’s too candy
Ride-or-die fam, those who wilds is my mans too
Tell it how it is: thug-wild styles plus kids
Money’s smart—don’t talk—just be chill, how these kids be
Down for the game since Gazelles and suede Pumas
Have them broads stashing the cash in the bra and the bloomers
Cock-blocking your spot with fakes, rocks, and ass-pimping
Know that you’re pushing this cash that we’re passing you
[Chorus: Gigan]
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you in a
Krazy world, get it where you fit in
Choose how to roll, the dough there for the picking
Switch up—you’re stuck, telegraphing how you’re living
It’s all about me, all about you

[Bridge: Gigan]
[?]

[Instrumental Interlude]

[Outro: Sample]
Attention, we have heard from the control center on Monster Island that the two monsters have broken out
All men stand by"
Mince Meat,DANGERDOOM,"['hip hop', 'r&b']","[Verse 1: MF DOOM]
The Villain ain't rhymin off bread alone
Let him get some cognac, a mic and a headphone
Smoke and mirrors, caught her in the mix
Couldn't read the shorthand for mortars and bricks
If any negative thought linger,  he let it vent
Wrote this one with his middle finger in wet cement
Did it on the sly
Before he's gone bye bye, spit it on the fly
Brush your teeth, rinse and gargle
A true nerd who messed with new words since Boggle
And used slang in Scrabble
Rhymed with a Northern drawl, twang and babble
Flossy pen jargon to break the world record
Do a Faustian bargain and tape the girl naked
More spots than a leopard
Then he had to stop, the block was hot peppered
Shepherd, leading the sheeps out to slaughter
Kept it, sold and repped it, everytime he saw ya
Tryin' to douse a pinch of weed in a frat street house
[Hook: Klondike Kat & MF DOOM]
I'll make mince meat out of that (beat) mouse!

[Verse 2: MF DOOM]
Welcome to the show
Remember whatever you do, do not boo the flow
Schooled the dumb on the number one rule of thumb
What a fool; still you never met a cooler bum
Give the drummer some rum, I'm sure he could use a shot
Just to get his cues hot, ensure he don't lose his spot
A stranger who speaks to you vocal
Danger made the beat, get a freak to do the bogle
No bull, everything he wanted they grabbed and took
Whole lab looked like an ill left jab and hook
Even had a secretary to take the calls
Shake it and make it fall, I told her don't break my balls
Wherever Mouse go, trouble follows
The bounty on this pro was mills and double dollars
Vil spilled muddled flows that befuddled scholars
Thick Buffalo girl with the bubble hollars
She rocked leather and gold, a fat blouse
And need a brother with soul to let her cat out
Even if the rat couldn't compete with Kraus

[Hook: Klondike Kat & MF DOOM]
I'll make mince meat out of that (beat) mouse!
[Verse 3: MF DOOM]
Tap ya toe, grime and strapped for dough
Rap for show, to let the whippersnappers know
Sucks to be them, now pass that loot
Up under the tux, he wore a hazmat suit
Sounded like froggy, sip the groggiest of potions
Be up in the party with the foggiest of notions
On the list of lobbyists who save the oceans
Gave his donation to the lady with the lotions
Swoll hand itchin', the old man bitchin'
Switchin' with the fan with the gold band twitchin'
Spittin' like a bionic sneeze that freeze vodka
Just to clear the air like the Ionic Breeze Quadra
Sleek enough to outsly a fox
For a chicken pot pie, thinkin outside the box
Would love to taste her goody
But got no time to be wastin chasin putty
Out for Daffy Duck bucks, Porky Pig paper
Bugs Bunny money or Sylvester Cat caper
Off a DAT tape of rap, country or deep house

[Hook: Klondike Kat & MF DOOM]
I'll make mince meat out of that (beat) mouse!"
Hip Hop Vs. Rap,KRS-One,"['hip hop', 'r&b']","You you can't can't be be ripping the mic the mic like do re me me
Measles are contagious like my lyrical pages
Ripping and flipping the mic
From back in the back in the days, these days it's kinda hectic, hectic
When these suckers don't respect it, check it
Flame on, I know the light is bright but keep on watching me
I'm stolen property, kicking the flavor to society
Police be clocking me, but logically they got to be
Cause they were taught that serious poetry would come from Socrates
But that ain't it, in 94 I'll kick the hit
If I was in front of Shakespeare, I'd battle the punk and take his shit
I'm not having it
Bust the narrative I come to give, listen
Rap is something you do, Hip Hop is something you live
The difference is kids nowadays, they got the video
Rappers don't need skills to build so they don't really know
Hear me yo, I'm four times on Arsenio
Got ten videos, but does that help me flow? No
That's why when I come to the show MC's act like they don't know
Cause they were too young to rock up in the disco
Frisco Disco, the disc is like a Nabisco
Chocolate chip cookie, don't fuck with me rookie
I'm rocking beats and with death defying feats
And I'm never squeaking, I'm always freaking when I'm speaking
Inside I'm keeping a statement for police and
I'm down for peace and but not turn the other cheek and
So this DJ, he gets down
Mixing records while they go...
Round and round, round we go
Two years ago a friend of mine
And Flash is gonna rock your mind
Welcome to the terror dome, the terror dome
I wonder if I take you home
E-F-F-E-C-T
A cool operator operating correctly
But back in the days I knew rap would never die
Too late baby bye bye in a batty boy head, head, head
Insane in the membrane
Take the train, take the train
M-E-T-H-O-D man...
...Hattan keeps on making it, Brooklyn keeps on taking it
We keep coming back with more and more hits
Party people
I came through the door, I said it before
Two years ago, super ho
If my train goes off the track
Pick it up, pick it up, pick it up back, back
Back to the grill again, the grill again
Friends
How many MC's must get dissed?
Before somebody says don't fuck with Kris
Hey! Ho! Keep on moving don't stop no...
...Body beats the Biz
Let's do the dance called the Pee Wee Herman
Hey, Erick Sermon, hey
You you get off my cloud
Go down baby, go down baby
The gods must be crazy
You ain't fresh, you ain't fresh, yeah"
Carry On Tradition,Nas,"['hip hop', 'r&b']","[Intro]
Yeah, niggas want to talk about this rap shit
Niggas want to talk about this money
About these cars, these homes, these labels
Clothes, sneakers, big money shit
Now everybody trying to get rich
Now get rich niggas, fuck it

[Verse 1]
Some rap pioneers be them crackheads
When they speak, you see missin' teeth
Silver chain with a silver piece
Niggas your grandfather's age, they pants still hangin' down they legs, talkin' about they ain't paid
And they hate you, ‘cause they say you ain't pay dues
And [Sylvia Robinson was stealin' and robbin' them]
I feel it's a problem we gotta resolve
Hip-Hop been dead, we the reason it died
Wasn't Sylvia's fault or because MC's skills are lost
It's because we can't see ourselves as the boss
Deep-rooted through slavery, self-hatred
The Jewish stick together, friends in high places
We on some low level shit, we don't want niggas to ever win
See, everybody got a label
Everybody's a rapper, but few flow fatal
It's fucked up, it all started from two turntables
[Chorus]
When they crown you and you rise up to your position
Carry on tradition
When they knight you, then you go to fight
Go to war, don't petition, carry on tradition
Carry on tradition, carry on, ca-carry on, carry on tradition
Carry On Tradition
When you rep what we rep, then carry on tradition

[Verse 2]
Now some of these new rappers got their caps flipped backwards
With their fingers intertwined in some gang-sign madness
I got an exam, let's see if y'all pass it
Let's see who can quote a Daddy Kane line the fastest
Some of you new rappers, I don't understand your code
You have your man shoot you, like in that Sopranos episode
Do anything to get in the game, mixtapes
You spit hate against bosses; hungry fucks are moralless
You should be tossed in a pit full of unfortunate vocalists
Niggas, I could've wrote your shit
I had off-time, was bored with this
I could've made my double-LP
Just by samplin' different parts of Nautilus
Still came five on the charts with zero audience
The lane was open and y'all was droppin' that garbage shit
Y'all got awards for your bricks – it got good to ya
You started tellin' them bigger dogs to call it quits?! WHAT?
[Chorus]
When they crown you and you rise up to your position
Carry on tradition
When they knight you, then you go to fight
Go to war, don't petition, carry on tradition
Carry on tradition, carry on, ca-carry on, carry on tradition
Carry On Tradition
When you rep what we rep, then carry on tradition

[Verse 3]
Now niggas got the studio poppin', it's mad clearer
Engineers got his earplugs and still hear us
The live-in-the-park sound versus the studio state of art sound. We on the charts now
From British Walkers and Argyles
Look at us rap stars now, with our black cars now
Fortune 500 listed, brunches, Cipriani's
Sippin', blunted, with rich white guys around me
Thick white girls around me, Chinese lined up
Because I'm what? Every dime lust
We used to be a ghetto secret; can't make my mind up
If I want that or the whole world to peep it
Now carry on tradition
Fuck a bum wack rapper makin' his career out of dissin'
Peace to the strugglin' artists and dead one's gone, we miss 'em, I promise I carry on tradition

[Chorus]
When they crown you and you rise up to your position
Carry on tradition
When they knight you, then you go to fight
Go to war, don't petition, carry on tradition
Carry on tradition, carry on, ca-carry on, carry on tradition
Carry On Tradition
When you rep what we rep, then carry on tradition"
