song,artist,genres,lyrics
White Sand Part II,Rick Ross,"['hip hop', 'r&b']","[Chorus: Rick Ross]
White sand
White sand
White sand
White sand
White, white sand
White, white, white sand
White sand
White sand

[Verse 1: Rick Ross]
White Maserati, full of white girl
White neighborhood, white clientele
Black Kel-Tec, White Prosecutor
One slain male, well paid shooters
I put the team together like I'm Meyer Lansky
Fast money bitch, can't even clock my land speed
Four door Porsche, just bought it last week
Five mil from LA Reid, let's see how long that last me
I sign for mils and run through it just like an athlete
I'm in the same boat, as Usain Bolt
Say I'm insane cause everything always pertain dope
I say you're right and pray I see you hoes on Skid Row
Look what they did to Wayne, they wanna hang me
Pull out my contracts, turn to page three
When this shit fold, I'mma slang D
We all do the time, some just remain free
[Chorus: Rick Ross]
White sand
White sand
White sand
White sand
White, white sand
White, white, white sand
White sand
White sand

[Verse 2: Kool G Rap]
All of them white sands all up in your wife man
Shit in my right hand will shorten up your lifespan
Was right there, serving hand to hand, pitching white grams
Got cooked up, scrape right from out the bottom of that rice pan
[?] Chevy heavy, I’m deadly with my dice hand
Over-do it like Shower Posse, hitman on a Kawasaki
Coming through loud and cocky, I’m bout it, yous a coward, akhi
(?)
I’m a real nigga, HD clear as Hitachi
You’s a black and white TV all cloudy and sloppy
You’s a sixties hippy joint and I’m flowers of poppy
(?)
Top of the hourglass is grains of the white sand
Time is running out, better come run get this pipe, man
I tell the club owner to lower down the lights, man
Baseball brim over the eyes, coverted to the hives man
[Chorus: Rick Ross]
White sand
White sand
White sand
White sand
White, white sand
White, white, white sand
White sand
White sand



[Verse 3: Gunplay]
Crack, crack, crack
Crack, crack
Crack kills motherfucka who cares
A cup in the microwave, that's a case or a Benz
Brillo pad in your chest, now tell the rest of your friends
I got a line at the door, now I'm yelling nine in the hole
Somebody told, now somebody body cold, maricon
Two Tecs protect my treasure while I digitally measure
Her mouth do all the work while my dick get all the pleasure
Talking white, you talking right, that's what I be talking like
Talking like, twenty light, bring me twenty more than that tonight
I'm at you with that ratchet if I catch you with that package
Bitch I'm 'bout my business and I'm damn sure gon' handle it
[Chorus: Rick Ross]
White sand
White sand
White sand
White sand
White, white sand
White, white, white sand
White sand
White sand



[Verse 4: ]
And I still got that white sand, them niggas' coke beige
I’m getting good, I’m thinking taking up a dope trade
Majored in distribution, bags fatter than Rasputia
You know the prices, you don’t like it, my little dog’ll shoot ya
That white got me ice, that ice got me noticed
And then from that that Arm and Hammer, adding baking soda
Whip it ‘til it stretch hard, look at all my stretch cards
Red paint, white sand, ain’t I blessed boy
The rest raw, the other side cooking
Thirty six O’s, got this kitchen whoofing
It’s still black boy, more white ice
Bet they know I got the blow for the cheap nye
[Hook]

[Verse 5: ]
I told your ass before, scared money don’t make it
If I can’t afford work, best believe I’m gon' take it
Believe I’m gon' break it down to the nickel piece
(White, white) I count bricks to go to sleep
Surrounded by the leaches, hating from the bleachers
Custom cars and cycles tight, bitch I ain’t need none of them features
I know, my flag red, my money right
On black sand tanning cause they know my sand white
First time I whipped it, that shit looked like some yogurt
Tried it again, turned a hundred grand to a quota
Tried it again, I ain’t missed a quota ever since
Freight full of Foldgers, folding money more than Merrill Lynch

[Chorus: Rick Ross]
White sand
White sand
White sand
White sand
White, white sand
White, white, white sand
White sand
White sand"
American Gangsta,Twista,"['hip hop', 'r&b']","[Hook]
American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta

[Verse 1: Twista]
Chi-town bred
'Cause I gotta rep my city to the death
Annihilate 'em 'til I don't see nothing left
They love it when I spit it for the bitches now I spit it for the thugs
Hat cocked to the right, hat cocked to the left
Brother it's a [?], it's a focus on ya chest
I spit it for the Lords, and for the Folks and for the Crips and for the Bloods
I'm like an American Dream
I roll to the Green, with the Souls and the Breeds and the Cobras and Kings and the 2-16
Millimeter bullets for the niggas that are tryna do opposite
They don't really wanna see how psycho I can get
I don't really see a motherfucker stopping this
Trying to come at us, you facin' the the apocalypse
.40 cal'll have ya screaming ""I don't wanna die""
I'm becoming nauseous with the fake thugs
So it's love to the real Gs and underbosses
To the niggas [?] case that gotta do it big
To get what nobody gave us, we was born into this system
So don't be mad at what you made us
Pull the pistol while I cock it and I bust it in the sky
One time for the U.S, for turning my niggas to gangstas
'Cause getting money is what they do best
[?] Capone
Gangstas is bosses
K-town is the motherfucking hood
The block is the company, come and step into my office
I'm an
[Hook]
American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in God we trust
I'm just an American gangsta

[Verse 2: Twista]
Forever see me in a 'lac
Got work but ya never see me with a pack
A motherfucker said he never seen me with a strap
And I heard a motherfucker say he don't see me up in the hood
Lil' nigga I don't see you, 'cause homie my hood is worldwide
And getting money is what we do
Make ya knee joints lock when I freak you
Hit the 3 point shot like Hedo
Türkoğlu [?]
You killing the game like Pac, nigga we point Glocks like he do
See you
No one'll recognize that I'm the maker of the midwest
I'm like for real?
Controversy in the middle, I guess I'm like Shaquille
You can go on feel like ya feel
Leaving all the haters I would like to kill
But if you can hit me with the thangs
And lil' cheap for shit, let's strike the deal
Got the psychos in the city rolling with me
Ever ready to bust a shot at the [?] like duuu
I can bloody ya bodies like an animal
Because I'm a cannibal, I eat a nigga like food
Ripping through your flesh so I can devour your heart
Music is my playground, but if the rapping don't get you, I hit his head with the back of the pistol until the bitch nigga lay down
Ain't no competition I had to be fucking a twig?
Whoever coming for me? Guess not
I'ma get it every time I wanna get it and I'm living proof
It's a category F5
[Hook]
American gangsta, U.S hustla
Home of the brave and in god we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in god we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in god we trust
I'm just an American gangsta, U.S hustla
Home of the brave and in god we trust
I'm just an American gangsta"
Ring Bellz,CyHi The Prynce,"['hip hop', 'r&b']","My life is so historical
You’re talking to the oracle
Am I the prince?
The question is rhetorical
People scream my name when I am riding down memorial
Black and orange Chevy like I am playing for the Orioles
Black and white bitch yeah that’s my little oreo
The Stone Mountain folk tale this is how the story go
I used to see my pastor preaching in his Giorgios
Then I thought about myself speaking in my sporty clothes
Talking about real life shit like the Maury show
Notebook full of pictures that’s my portfolio
Every time I quote a flow
I'm talking to your spirit, fuck around and catch the Holy Ghost
The rap Frederick Douglass
I am my own publicist
Just wrote a book trynna find someone to publish it
Black Panther, speaking out in public
Who never cut a brick bubbled it and doubled it
No feelings for a women I’m the wrong one to cuddle with
Only show love to the peoples that I struggle with
I’m doin well but my flows is the sickest
Plus my name ring bellz like it’s Christmas
[Hook]
My name ring bellz
Shawty ask around the ATL
My name ring bellz
From rice Street to Dekalb County Jail
My name ring bellz
Call me Prince Cyhi or Cydel

I ain't no rapper son living in Babylon
Go to the strip club just to get a stack of ones
Throw it on the baddest one, For a little cat or sum'n
Rappers ask me for weed but even if I had a blunt
I wouldn’t smoke it with you even if I had a ton
My name pulls strings like Lenny Kravitz thumb
Fuck a pen I use a magic wand
I am in the studio it’s usually where the magic it’s done
Yeah nigga bury me at Avalon
How would I travel on if I ain't even have a son
You hear the xylophones every time I growl up on
The microphone ears ringing like a dial phone
I am in the hood that you wouldn't walk a mile along
Fuck the palace, catch me in the battle zone
Automatic flamethrower watch me get my rattle on
The only thing left is ashes and a pile of bones
Yeah everybody knows me
You merc prince, nigga that’s like a trophy
Haters wanna ride on me like Yoshi
Cause I got they girl running routes like Stokely
I'm so popular Def Jam don't promote me
Ice Cube with the movies but I don’t know smoky
They say my flow is magic and trickery sales
My name rang louder than the liberty bell
My name ring bellz
Shawty ask around the ATL
My name ring bellz
From Rice Street to Dekalb County Jail
My name ring bellz
Call me Prince Cyhi or Cydel"
Representin 93,2Pac,"['hip hop', 'r&b']","[Intro: Scarface & E-40]
I got a head, but ain't no screws in it
Money, Money, Money by the ton
I got a head, but ain't no screws in it
Money, Money, Money by the ton
I got a head, but ain't no screws in it

[Verse 1: 2Pac]
Roll up and get swoll' up, hold up
How ya gonna play me like a sunkin' dunkin' donut?
I done came a long way to get checks
So give me respect when I get wreck
Or get your motherfuckin' chin checked
Once again, it's your friend outta Oakland
Hoping I can rock the shit to get ya open
Say you're looking for some real shit then catch
A funkified batch, like that!!
Oakland's on the map
2Pac is on the big screen strivin'
Gotta love a nigga for survivin'
I wear a lot of old school jewels
Look how the fools drool, ooohh
Stop lookin at me hard 'cause you're buffer
My nine is buckin' bigger motherfuckers
Turnin' men to suckers
Niggas wanna spark a little ruckus
Better duck 'cause I'll be poppin' them motherfuckers
They wanna throw their hands up, that's tight
Hit em wit' my ain't never had shit left, right
Then hit em wit' the uppercut, duck quick
Shit outta luck, fuckin' stuck with that rough shit
Fuck a pop song, fuck a video, fuck Arsenio
Fuck the radio Do you hear me though?
Give a holla to my niggas in the pen
And my murderous partners wit their Mac 10s
I represent the real 'cause I'm ill, G
Glock cocked 'till the day they kill me
I'm representin'
[Chorus: 2Pac, Scarface & E-40]
Money, Money, Money by the ton
I got a head, but ain't no screws in it
Strictly Representin
Money, Money, Money by the ton
I got a head, but ain't no screws in it

[Verse 2: 2Pac]
Peace to Redman, Treach, Vin Rock, Kay Gee the great one
Mary J. Blige, Pete Rock and Troy, the late son
Heavy D, CL Smooth, and Queen Latifah
Too Short, Tony Toni Tone, LayLaw beat cuts
Ed, the special motherfucker and the Lover
The Tribe, A Tribe Called Quest, and Jungle Brothers
Das EFX, EPMD, and Ice Cube
House of Pain: funky blunted ass white dudes
Cypress Hill, yeah, the ill niggas
Digital Underground: my real niggas
Raw Fusion, Organized Konfusion
Wicked and the Mouse Man, Spice 1 and Pooh Man
TLC, Eric B., Rakim, and Scarface
Stretch, Maj, K-Low, pumpin the Squad's bass
Thoro Headz, Poonannynans, The Click
E-40, The Governor, and Richie Rich
Young Guns in the house pumpin the flava
Thugadon DJ Dize ruff neck behavior
Off the head, my freestyle flow
Just a couple of motherfuckers that I know
Be strictly representin
[Chorus: 2Pac, Scarface & E-40]
Money, Money, Money by the ton
I got a head, but ain't no screws in it
Yeah, strictly Representin
Money, Money, Money by the ton
1 motherfuckin', 2 motherfuckin', 3 motherfuck', 4
I got a head (Damn, who did I forget?)
But ain't no screws in it
But ain't no screws in it

[Verse 3: 2Pac]
I'm a soulja, daddy was a soulja strong
And the struggle must continue so it's on
Raised in a house full of bad motherfuckers
Mad motherfuckers, never had, so we grab
From the sad motherfuckers
Now they know me, the homies
Raised by some crazed ass well paid OG's
Ah shit! Pulled up in a Benzy, snatch
The wheel as I peel off catch
A cocktail, block sale's hit, raise a fist
So they know who make the hit
Can I flip it? I make it wicked as I rip it (Uh)
To get specific: if the shoe fits, then kick it
It's for the gifted, pump your fist if you with it
Here's your ticket to see Mr. Wicked rip shit
Now they wanna ban me (Told ya)
All I wanted to be was a soulja
Bang bang boogie, it's a stick up
Quit now, nigga, eat a dick up
Huh, I'm representin'"
Novacane,Frank Ocean,"['r&b', 'jazz', 'hip hop', 'blues']","[Verse 1]
I think I started something
I got what I wanted
Did-didn't I can't feel nothing, superhuman
Even when I'm fucking, Viagra popping
Every single record, autotuning
Zero emotion, muted emotion
Pitch corrected, computed emotion, uh-huh
I blame it on the model broad with the Hollywood smile, ow
Stripper booty and a rack like wow
Brain like Berkeley
Met her at Coachella
I went to see Jigga, she went to see Z Trip, perfect
I took a seat on the ice cold lawn
She handed me a ice blue bong, whatever
She said she wanna be a dentist really badly
She's in school paying
For tuition, doing porn in the Valley
At least you workin'
But, girl, I can't feel my face
What are we smoking anyway?
She said, ""Don't let the high go to waste""
But can you taste a little taste?
[Chorus]
Novacane, baby, baby
Novacane, baby, I want you
Fuck me good, fuck me long, fuck me numb
Love me now, when I'm gone, love me none
Love me none, love me none
Numb, numb, numb, numb

[Verse 2]
Sink full of dishes, pacin' in the kitchen
Cocaine for breakfast, yikes
Bed full of women, flip on a tripod
Little red light on shootin'
I'm feelin' like Stanley Kubrick
This is some visionary shit
Been tryna film pleasure with my eyes wide shut
But it keeps on movin'
I blame it on the model broad with the Hollywood smile
Stripper booty with a rack like wow
I'll never forget ya
You put me on a feelin' I never had
Never had, never had (Never)
And ever since I've been tryna get it back
And pick it up and put it back
Now I'm something like the chemist on campus
But there's no drug around
Quite like what I found in you, you
I still can't feel my face
What am I smokin' anyway? (Ahh)
She said, ""Don't let the high go to waste"" (Ooh)
But can you taste a little taste?
[Chorus]
Novacane, baby, baby (Ohh)
Novacane, baby, I want you
Fuck me good, fuck me long, fuck me numb
Love me now, when I'm gone, love me none
Love me none, love me none
Numb, numb, numb, numb

[Bridge]
Novacane, novacane, novacane
Novacane, novacane (Ohh)
Numb the pain, numb the pain, numb the pain
Numb the pain, numb the pain (Ohh, ohh)
Novacane, novacane, novacane
Novacane, novacane
For the pain, for the pain (Ohh, ohh, ohh)
Novacane, novacane (Ooh)

[Outro]
Pretty girls involved with me
Making pretty love to me, pretty
Pity, pity
All the pretty girls involved with me
Making pretty love to me, pretty
Pity, pity
I can't feel a thing, I can't feel, I can't feel a thing
I can't feel a thing, I can't feel, feel, feel, feel her
I can't feel, feel her
Novacane, novacane, novacane
I can't feel, feel her
Novacane for the pain, for the pain
I can't, can't feel her
Feel her, feel her, ohh
Novacane, novacane-cane"
Strawberry Swing,Frank Ocean,"['pop', 'r&b']","[Verse 1: Frank Ocean]
When we were kids
We handpainted strawberries on a swing
Every moment was so precious
Then
I'm still kicking
I'm daydreaming on a strawberry swing
The entire Earth is fighting
All the world is at its end
Just in case an atom bomb
Comes falling on my lawn
I should say and you should hear
I've loved
I've loved the good times here
I've loved our good times here

[Verse 2: Frank Ocean]
Say hello, then say farewell
To the places you know
We are all mortals, aren't we?
Any moment this could go
Cry, cry, cry, oh
Even though that won't change a thing
But you should know, you should hear
That I have loved
I have loved the good times here
And I will miss our good times here
[Bridge: Frank Ocean]
Spaceships are lifting off
Of a dying world
And millions are left behind
While the sky burns
There wasn't room for you and I
Only you, goodbye
Goodbye

[Outro: Chris Martin]
Ah, now the sky could be blue, I don't mind
Without you, it's a waste of time
Could be blue, I don’t mind
Without you, it's a waste of time
The sky could be blue, could be grey
Without you, I'm just miles away
The sky could be blue, I don't mind
Without you, it's a waste of time

(*alarm clock*)"
Fly Shit,Joey Spectakular,"['hip hop', 'r&b']","[Hook]
Boy Im on that fly shit, that-that-that fly shit
Boy Im on that fly shit, that that that fly shit

[Joey]
Im on that fly shit higher than an airplane pilot
Purple crip kush call that shit violet
Check my wallet bet im ballin
Caller ID say Ben Frank callin
No script on the set I script
Rockstar swag need a rockstar chick
Quarantine nigga I spit sick shit
Now duck duck goose I take my pick
Sniper flow I could get you from a distance
You and me theres a very distinct difference
Pay attention, sit and listen
Joey be the shit, that smell you sniffin
Flow dope and I ain't even in the kitchen
Sip syrup but this is not a prescription
Eastside so where is the competition
You couldn't stop me even if you signed a pension
[Hook]

[Joey]
Okay Superman in the booth straight hoppin on the beat
Like a kangaroo
Better watch how you talk dont trip when you walk or ill let
This thang a loose
All the ducks on the head get tapped but I'mma pick the baddest
Goose
Yeah bitch the lion loose and im a lion too
Not a liar though, Im on my fire flow, I plan to talk it all call
Me diabolical
Its ironic though
Maybe comical
Dont gas me up, ill got to Conoco
Get a snicker bar while im at the store I eat rappers and I want more
EME CEO, yeah you know we in the building pent house top floor
Got cheese like nachos
Thats moneys not yo's
I eat the beef nigga
Tacos
Shout out to the Goonie Gang Squad if you in this bitch throw them double
G's up
Shout out to the young nuts too big toon, lil chef and my dude young p
EME M for money
Hop up on the track like the easter bunny
Ice so bright you can see me comin
Choppa flow nigga best get to runnin
[Hook]

[Joey]
Im a bird, I fly and drop shit
Hop up in the whip and watch the top go dip
My paint go drip, my car look like its flyin
Chrome on the rims so my car look like its flyin
Let a hater hate
I got my dinner plate
A meal in the kitchen
The food taste great
Now where yo peace of cake?
I got my peace of cake
And if you ain't eatin
I take it off yo plate

[Hook]"
Undeniable Talent,Boosie Badazz,"['hip hop', 'r&b']","[Verse 1]
Wake up and smell the coffee, it's a new nigga in town
Gotta shake them haters off me, you know how boosie get down
And I'm anti-social nigga, don't fuck with none of you clowns
You play some games nigga? Well I gotta hundred some rounds
I drop hit after hit, (whaaaan) and it's amazing
Jump off in that coogi, now lil boosie in a matrix
Ask about me nigga, I live this
If it's coming out my mouth, it's some real shit
A soulja but not like soulja boy, I can't dance
Because I keep a big knot in my pants, straight up
You want some big shit? (call me) some beef shit? (call me)
My dog, it's easy to see

[Hook]
I got undeniable talent
I'm a fool with this rapping

[Verse 2]
When I step off in the room, it's a full moon
The lights on if I got my ice on
Looking like a kingpin, jewelry like slick rick
Keyshia Cole seen me, she said ""Boosie that's too much shit""
Boosie he be thugging, hat to the back
Rolling through the trap with the strap in my lap
Peter pan fit, my favorite color green
When the cameras say action, you see some shit you never seen
Bad bitches love me, they want to rip me out the frame
And I make they pussy jump out they drawers into my hands
Got my name on my chain, let you know it's me
I-10 on my neck as a memory
2 cars deep, and then that chain in that gat
But I'll be damned if that money gone change me
I'm gonna tell 'em I'm a beast (ha ha ha)"
I Hate Love,Lil Wayne,"['hip hop', 'r&b']","[Verse 1]
She was the sweetest ever
Whatever happened to forever
She never say never, she rather say whatever
I’d rather stay together and she’d rather chase the devil
Now I’m left to race the rebel
Bartender make it several
Turn up the bass and treble
How bout I make it metal
I’m such a fatal fellow
And shes the reason why
Because without the muthafucker I’d die
I’d die, I’d die
So bury me today or tomorrow
Cause I’ve buried myself away
In the sorrow in May
I die before I wake
I pray I’m resurrected for her nightmares sake

But you love me
At least thats what she said
That whole weekend in my bed
But there was a speaker in my head
Saying “seek and you’ll be led”
But instead, instead I loved you
I was weak and mislead
I was deeper than dead
I was sinking in dread now I’m thinking in shreds
So I inked this in red
But she loves me
She loves me not
I hate love
Yeah I hate love
Oh my God
I hate love

[Verse 2]
I used to tell myself I wouldn’t do this to myself
Until I proved it to myself
And now I’m losing myself
I used to have my shit together but now
You see now, I with whatever
And now, you see, now, you with whoever, forever and ever
And everybody know I ain't acting like I’m supposed
I’m attacking my own soul
I’m back in a lone mode
I’m back on that long road
And that road goes forever and ever
I don’t wanna love no more, spare me
You can have my heart its only dead beat
I’m sick of the love songs and the bullshit
When reality bites like a wolf bitch
She’s on top, she wanna kiss
She won't stop, she don’t wanna quit
Then I woke up and I wish I could sleep forever and ever
[Refrain]
She loves me, she loves me not
I hate love
Yeah I hate love
Oh my God
I hate love

And I don’t want love, I don’t want love
I don’t wanna love no more
So if you see her you can have her
She’ll be outside my door
So tell a preacher, tell a doctor
I curse the very day you were born
Tell my lawyer to tell a judge that I’m guilty"
Ghetto Gospel,2Pac,"['hip hop', 'r&b']","[Intro: 2Pac]
Uh, hit 'em with a little ghetto gospel

[Chorus: Elton John & 2Pac]
Those who wish to follow me
(My ghetto gospel)
I welcome with my hands
And the red sun sinks at last
Into the hills of gold
And peace to this young warrior
Without the sound of guns

[Verse 1: 2Pac]
If I could recollect before my hood days
I sit and reminisce, thinkin' of bliss and the good days
I stop and stare at the younger
My heart goes to 'em
They tested with stress that they under
And nowadays, things change
Everyone's ashamed of the youth 'cause the truth look strange
And for me, it's reversed
We left 'em a world that's cursed, and it hurts
‘Cause any day, they'll push the button
And all good men like Malcolm X or Bobby Hutton died for nothin'
Don't it make you get teary? The world looks dreary
When you wipe your eyes, see it clearly
There's no need for you to fear me
If you take your time to hear me
Maybe you can learn to cheer me
It ain't about black or white, ‘cause we human
I hope we see the light before it's ruined
My ghetto gospel
[Chorus: Elton John & 2Pac]
Those who wish to follow me
(Ghetto gospel)
I welcome with my hands
And the red sun sinks at last
Into the hills of gold
And peace to this young warrior
Without the sound of guns

[Verse 2: 2Pac]
Tell me, do you see that old lady? Ain't it sad?
Livin' out of bag, but she's glad for the little things she has
And over there, there's a lady, crack got her crazy
Guess who's givin' birth to a baby?
I don't trip or let it fade me
From out of the fryin' pan, we jump into another form of slavery
Even now, I get discouraged
Wonder, if they take it all back, will I still keep the courage?
I refuse to be a role model
I set goals, take control, drink out my own bottles
I make mistakes, but learn from every one
And when it's said and done, I bet this brother be a better one
If I upset you, don't stress
Never forget that God isn't finished with me yet
I feel His hand on my brain
When I write rhymes, I go blind and let the Lord do his thang
But am I less holy
'Cause I choose to puff a blunt and drink a beer with my homies?
Before we find world peace
We gotta find peace and end the war in the streets
My ghetto gospel
[Chorus: Elton John & 2Pac]
Those who wish to follow me
(Yeah, ghetto gospel)
I welcome with my hands
And the red sun sinks at last
Into the hills of gold
And peace to this young warrior
Without the sound of guns

[Outro: 2Pac]
Lord, can you hear me speak?
To pay the price of bein' hellbound"
Symphonies Remix,Dan Black,"['hip hop', 'r&b']","[Intro]
Hey Mami (This is for you mama)
Hmmmmmuaaahhhh!
Yeah, chh chh
Mnnah, nah nah
Let's go, Cudder
Hmmmmmuaaahhhh!

[Verse 1: Kid Cudi]
Yeah, I'm here
Super duper dooder-cud
All up in the mix like yeah, nigga what!
I stay blazed like Broadus
Even if I never said it you should prolly know this by now
Ta-Dow, what they go and make up
Every time I read a blog, see some shit they make up
If I ever saw them, black dynamite 'em
Then they have a reason to say why they never like him

[Bridge: Dan Black]
As the lights of the cars go by in a stream
Seems like I stand pretty much unseen
But I open my eyes and beams come out
[Chorus: Dan Black]
Gimme, gimme, symphonies
Gimme more than the life I see
Score adds up, Angels play
Let my loneliness get blown away
Gimme, gimme, symphonies
Gimme more than the life I see-eeee

[Verse 2: Dan Black]
I lie down in the dust just under your eye
A scrap of paper, thin as vapor
Filling my clothes like smoke
A couple of the wires in my heart are broke
I throw, I miss, something, nothing but
Dreams, schemes, moments wasted
Taste that tasted
Fate, I'm fated
Re-edited again then copy pasted, as

[Bridge: Dan Black]
As the lights of the cars go by in a stream
Seems like I stand pretty much unseen
But I open my eyes and beams come out

[Chorus: Dan Black]
Gimme, gimme, symphonies
Gimme more than the life I see
Score adds up, Angels play
Let my loneliness get blown away
Gimme, gimme, symphonies
Gimme more than the life I see-eeee

[Interlude]
You know...

[Verse 3: Kid Cudi]
I live, I live, I live, I live for symphonies
I know that there's some place just right for me
I live, I live, I live, I live for symphonies
Oooohh, I know that there's some place just right for me
Yeah, I'm in it, ain't no need to seek it
I am content, dream like content
So unconscious, just me and my conscience
I'm running with them wild things
Living to do wild things

[Chorus: Dan Black]
Gimme, gimme, symphonies
Gimme more than the life I see
Score adds up, Angels play
Let my loneliness get blown away
Gimme, gimme, symphonies
Gimme more than the life I see-eeee


[Outro: Dan Black]
Gimme, gimme, symphonies
Gimme more than the life I see (x2)"
The Winds of War,Jedi Mind Tricks,"['hip hop', 'r&b']","[Intro: Spoken, John Doe (Kevin Spacey)]
""I'm setting the example, and what I've done is gonna be puzzled over
And studied
And followed
Forever.""

[Verse 1: Ikon]
Prepare for the verbal war
The hologram advance, physical form
Manifest the universal mind into the law
Travelling lands, I stand on sands of chemical vibrations
The math, kings of light departed in wrath
So where you gonna stand when the Elohim return
Seven great sages throughout the ages say you burn
It's my turn to shine
I redefine the crystalline-biological structures, implanted in your mind
So I find the deaf, dumb and blind
And bless 'em with science, and leave the blind ones behind
Descending into big balls of mass, in the form of rain
The Verbal Hologram brings pain
So rearrange disagreeable ways that brought you the darkness
Take hold and rip out your soul from your carcass
And rise away like a sham
The Verbal Hologram is the verbal avalanche
One last chance to re-plan and over-stand
Before the Hologram sends your camp to Holy Land
So ask your man, when he returns to where I sent him
The plan was to kill God and reinvent him
Practicing Black Magical tactics like voodoo
Attacking like the seven deadly warships of Nibiru
[Hook: Sample]
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum

[Verse 2: Ikon]
I bring forth the mighty Yudhāmanyu, the powerful Sapagra
The darkening behind you, the biblical omega man
The Ashtar command, I came to bring mortals the barathary gland
So here I stand on the Four Corners of Stonehenge
Travelling through portals, the thunderbolt of battles, the lord of the immortals
The zeal of the seven, the rising of the demon
The lost books of the Bible and forgotten books of Eden
The heathens, who burn like pyrhosis
Handed the Holy tablets, like Moses
The blackening of roses, will send you to the edges of the land
The emerald tablets, of Thoth the Atlantean
The hands of the mighty lion of Judah
Will throw you through the triangular portals of Bermuda
Exploring the Hologramic aspects of consciousness
For aliens to devour
Orthodox vs relativistic equations for power
The shower of acid rain brings pain to the land
You cannot kill what you cannot see
The Verbal Hologram
[Bridge: Spoken, John Doe (Kevin Spacey)]
Don't ask me to pity those people. I don't mourn them any more than I do the thousands that died at Sodom and Gomorrah

[Hook: Sample]
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum
Giving sight to the blind
The dumb are mostly intrigued by the drum"
