song,artist,genres,lyrics
Art of War,Brotha Lynch Hung,"['hip hop', 'r&b']","[Lynch Talking]
Art of War nigga, (nigga get in)
The art of war, (I know where he at)
Dedicated to the niggas
That feel they need to make a living off niggas
You know, check it out

[Brotha Lynch Hung]
I smell pussy push me, I got a hard dick for killin'
Go head and start shit wid the villain
And get your heart split in a million pieces
You need Jesus I can tell by your releases please
He suck nuts for cheese somebody grease his knees
If you suck nuts for a livin' trust me at least it's these
Lynch haul all up in ya mouth tryna release the steam
And you can rub it on like Visine
And you can dub it all in high speed and watch that bitch nigga scream
And it's nothin' it's no thing I hit the corner
You was lucky and nosy nervous at the corner
I woulda grabbed the body stabbed the body
Then cut the body up like meat and eat 'em ganja leaves
Grab the shotty and get away got away scott clean
So you grab the body I'm in the Mozarotti
Smashin' down I street, all the way from the jail house
Gave it a chance and then I had to bail the hell out
Tight shit but I don't wanna go through that
Sittin' wid my celly like, how did I do that?
See I had to leave 'em blue black, the fool's back
Wid spits like jackler when ya runnin' wid two gats
[Hook: scratching of these lines]
""There's a war going on outside""
""The way of life is the way of death""
""Coming from the thirty six chambers""
(x2)

[Cos]
Seems like I can't mash these days
Cause everybody wanna try to blast C way
Like everybody wanna pass these days
But talk shit about my click we gon' blast these K's
These niggas gay cats jay cats walkin' cross the street
When we see 'em I'm mashin' like we on a race track
These niggas way wack, they knew that since way back
That's why when you gave me your shit it got no playback
You niggas play rap, we be on that real tip
We in the Source mag, we gain the ill tip
And if y'all don't feel this, y'all must not feel shit
Don't buy that nigga album man he a real bitch
This nigga tryna make a dollar off my nig's shit
Don't talk shit to gain fame that's some ill shit
Come wid some real shit, and stop lyin'
Cause you ain't never shot nobody and copped a diamond nigga

Hook
[Brotha Lynch]
Slim love you well slim joke, you been broke
Soon as these Blocc niggas find out ya M-O that's all she wrote
Cause Blocc niggas don't fuck wid nut riders we rough riders
Glock 'til they call me the truck driver
I drive bodies down I-5 a, insane you's a damn shame
You don't sell a damn thang to hoes, here's ya damn fame nigga
See you's the same niiga that used to lick on the balls
And hum when I had 'em in ya jaws ask D-E
I wrap CD cases and put 'em on the shelf
I told you motherfuckas I'll gi' you a lil' help
Cause if I really had funk wid you, I wouldn't say shit
Just spray shit, come get you, ya done dizzle
All I gotta do is whistle and here comes the troops
Siccmade niggas stompin' in steel toe boots
We get paid quicker I know it hurts but it's the truth
Pretty motherfucka I take out ya tooth
Either that or watch the Uzi shake out the roof
How you want it?, like Burger King I'm murderin' and his woman
Trust me, it get tough out here
Motherfuckers could end up in a trunk out here
Can you feel it?

Hook"
Freedom Song For Egypt,Wyclef Jean,"['hip hop', 'r&b']","Egypt
I gotta sing for Egypt
This one is going for Egypt
Yeah, I…

I see the youths
With the scars on their faces
These are the scars of courage
From the ancient places
I see my sisters
I see their eyes
Through the veils
It’s been two weeks
And their kids have run out of milk

[Hook]
This is not the Exodus
Tell Pharaoh
Nobody is leaving
We ain’t leaving
It’s more like a genesis
This is the beginning of freedom
[Hook]
Cairo wants freedom
The youth want their freedom
They singing revolution
And if the pyramids could talk they probably would say
نريد الحرية لمصر الآن
They want freedom
Cairo wants freedom
Egypt wants freedom
I’m talking about freedom

I see my brothers
Using the rocks for their weapons
They say the pharaoh must go
They want a peaceful solution
Yeah, I

I see the camels in the desserts
But they don’t have no riders
The people have taken over
They are the survivors
Yeah I

[Hook]
And this is not the exodus
Tell pharaoh the people ain’t leaving
We ain’t leaving
It’s more like a genesis
This is the beginning of freedom
[Hook]
Cairo wants freedom
The youth want freedom
They say a time revolution
And if the pyramids could talk they would probably say
نريد الحرية لمصر الآن
We want freedom
Egypt wants freedom
The youth want their freedom
The people want freedom

And Allah has not forgotten you
For he is grateful
Yeah, I
And the Lord will never forget you
He will grant you your freedom

I’m talking about freedom
He gave Moses his freedom
He gave Jesus his freedom
He gave Mohammed his freedom
He gonna give Egypt its freedom"
In Jail,Nashawn,"['hip hop', 'r&b']","[Nashawn]
When I first hear the beat, walked on it, so perfect at
Everybody in town wanted to hear verses (In Jail)
I split chins, bring Grey Goose
Listen I'm repping all them niggas in prison
Like, get big, come home, have kids
Watch, how many bitches wanna suck your cock (In Jail)
Rolling Ill Will Record style, smash rocks
How many pebbles on the street get popped?
And y'all don't want it, washed up
That nigga got the mothafucking monster
I'm the best of the new breed
5'7"" with a gold teeth, brown skin with a chrome 3
570 you dead homey, y'all niggas don't know me (In Jail)
Hush, or get the whole gang clique touch
These dude's too slow can't keep up
All I hear is ""Nashawn I'm living""
Y'all can't live in prison y'all too real
Y'all won't live in (In Jail)

(Chorus) Nashawn
If you want it, you could get it
Cause that nigga Nash a menace (In Jail)
It's been a minute, keep it quiet
Now he about to start a riot
Do-do-do-do-do-do
[Nashawn]
My block hot now I got a rat
And these clowns in the industry don't want to scrap
Yo picture me (In Jail) fighting on the block
And the dude got a knife, he'll yell
He won't last in jail man, I be the same nigga rocking my jewels
Popping shit, knocking out fools, getting mad bitches from bitches
Walking down the hall like what, my k-tone sharp two brush
Get cut, face it, we're the bravest, outrageous
Been a wild since we came off the slave ships
Cake it (In Jail), we been had money, y'all just made it
All you do is get yourself body for racing
Nashawn spit for the hell and dons in the jail
See you if you knew the bail (In Jail)
I compare these streets to a coke sell
Y'all cowards won't last today in jail
Y'all will tell

(Chorus)

[Nashawn]
Props is need, y'all dude's got the wrong kid
He'll stand up (In Jail), Queens and the Bronx
Where I lived for years, Nashawn coming down on 'em
And that be their worst nightmares, spit sickness
They be clown rap, now listen how I switch tracks
I'm the eeny, meeny, he won't come back
Pour a lil' Henny out
In the 6 with no roof and the titties out
Call Nas, call Jung, call Wizard
The way we handle ourselves we could live in (In Jail)
We're the realest clique out
Y'all come through fronting and get knocked the fuck out
Cause we're brave, we're the bravest
We brave, we're the bravest (In Jail)
We brave, we're the bravest
We brave, we're the bravest
(Chorus)"
Upside,Kano,"['hip hop', 'r&b']","[Hook 1: Michelle Breeze]
Everything's out of time
We don't know which way
Which way is upside

[Verse 1: Kano]
The only way is up, maybe
But I've been lost no compass can't save
So many demons out to stray me
The wrong way but I ain't gunna let them take me
Out of place, out of time
If I stay out of sight I'll be out of mind
If I lose my head, I'll lose my focus
Rather lose my dough before I lose my soul
Asking me questions I don't know
I don't know if I coming or I'm going
They think they know me but I don't know them
Isolated; on my lonesome
On my Jack Jones I hit the road jack
But I didn't come back no more, no more
When you're up so high
You'll get shot down
Feet on the ground but there ain't no floor
So now I'm falling

[Hook 2: Michelle Breeze]
Everything's out of time
And we don't know which way
Which way is upside
Everything's out of time
And you don't know which way
Which way is upside
[Verse 2: Kano]
I'm living in a Matrix
Agents
Missionary with no phone to run too
Impossible I'll be Tom Cruising it
The inner circle who's in it
Would you give in?
That's where the lights stay blurred
Between what's real and whats fake concerned
My frame of mind it ain't right Ive learned
Staying sane is my main concern
So I look at the world through my fish eyed lens
And everything seems much closer than it is
Up front so put your brave face on
'Cos theres a war going on outside no man is safe from
Confused with illusions
Liars, intruders
I have to deal with this
I was enthused now life is a nuisance
Finding the news
But the only thing that stayed in time was the music

[Hook 3: Michelle Breeze]
Everything's out of time
And we don't know which way
Which way is upside
Everything's out of time
And you don't know which way
Which way is upside
Everything's out of time
And we don't know which way
Which way is upside
Everything's out of time
And you don't know which way
Which way is upside down
Which way is upside, down
Which way is upside, down"
Jail House Rap,Fat Boys,"['hip hop', 'r&b']","[Intro]
In jail, in jail
In jail, in jail, without no bail
In jail, we're in jail because we failed
In jail, in jail, without no bail
In jail, we're in jail because we failed

[Verse 1]
Now there was just one day that I will never forget
I got jailed for something that I'll always regret
It was twelve o'clock, midnight and I wanted a snack
So I headed downstairs, thought the fridge was packed
But when I opened the door, what did I see?
The back of the fridge staring right at me
I thought to myself I could almost die
Then an image appeared, a pizza pie
So I put on Adidas, headed out the door
As I pictured myself eating more and more
But the store was closed, I busted into a rage
So I went to the crib and got my twelve-gauge
Ran back to the shop, busted down the door
And all I saw was pizza galore
So I stuffed my face, I couldn't even walk
I couldn't laugh, smile, shake, giggle, wiggle, or talk
So I fell asleep with my face in my plate
And the next thing you know, I was headed upstate
[Hook]
In jail, in jail, without no bail
In jail, we're in jail because we failed
In jail, in jail, without no bail
In jail, we're in jail because we failed

[Verse 2]
Well, Kool Rock is my name, last part is ""-Ski""
And I have the worst case of any MC
But listen to the story cause it's kind of strange
When I had this sort of hunger pain
Walking down the street with the bass of my box
With my stomach growling like a hungry fox
When I saw this scene or was it a dream?
A big restaurant sign called Burger King
So I went inside, started stuffing my face
Didn't even think about the things I ate
But when the bill came up, boy, was I shocked
I said, ""I don't pay for nothing, I'm the King of the Slops!""

[Hook]
In jail, in jail, without no bail
In jail, we're in jail because we failed
In jail, in jail, without no bail
In jail, we're in jail because we failed
[Verse 3]
But when our time is through, we'll rock you and you
We turn parties out, make you scream and shout
We're not demanding or very outstanding
We got something unique and in the middle he's standing
On the microphone, he rocks and shocks
Homeboys and girls, it's the Human Beat Box

[Interlude]

[Verse 4]
Now I'm sitting here alone looking at the wall
Just thinking about how I took the fall
I thought I was cool, I thought I was slick
And now I'm writing letters of being homesick
I lost my freedom when I heard the door slammer
And now I'm breaking rocks with a big, heavy hammer
I used to drive the streets with my big car
And now I look and all I see are bars
(In jail) Everyone's the same
You only survive if you play the game
You don't have knives, you don't have guns
And now you remember you're your momma's son
You made her cry and stay up all night
Coming home high, just leaving a fight
You always made her feel that you were better
But now you're a little boy just waiting for a letter
[Hook]
In jail, in jail, without no bail
In jail, we're in jail because we failed
In jail, in jail, without no bail
In jail, we're in jail because we failed"
Bitch Im From Dade County,DJ Khaled,"['hip hop', 'r&b']","[Intro: DJ Khaled & Trick Daddy]
Diaz Brothers
DJ Khaled
I rep my city
Dade County, let's go!
Dade County stand up right now
All the way from Carol City to Florida City, Opa-Locka
By way thru Overtown and liberty City
Coconut Grove and South Miami
Wynwood, Hialeah, Little Haiti, Little Havana
South Miami Heights P-Rine, Richmond Heights
Naranja, Homestead, and can't forget about gooh
Dade County, let it do what it do
Rest in peace to Uncle Al
We The Best
Dade County, let's go
I rep my city
Nigga, I rep my city
Miami, Listennn

[Verse 1: Trick Daddy]
I'm well-connected, well-respected fo' gangsta shit
I'm from the city of Caprices and Impalas bitch
Yo I'm from down the way, you know--around the way
Dade Country, tre-05, rep the whole M-I-A
A.K.'s and Chevrolets, nappy braids and heads shaved
Look here, shit real, we really get it how we live
We get on heavy creel, we get on heavy pills
Me and my niggas, and my Cubans and my Haitians them
Bitch I'm from Dade County, we go way harder
We do it way bigga (why), cause we some made niggas
For on pray they raised to get money waist
We gon' get it off they pop like we get it down in Dade
Aye
[Chorus]
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)

[Verse 2: Trina]
305, it's my city
Yes, I'm from Dade County
Plus I'm fly, so I keep some bad bitches 'round me
Whuddup Khaled, you my nigga so homey, lemme git 'em
Yes I'm back, plus I'm mad, so I ain't playin' wit 'em
Any bitch wanna come test me
Yup, come to my city, that's where I be
I ride all in the hood in my new Bentley wit' my ass out skirt up
I don't give a fuck (what?!)
Ride out, cause I'm runnin' the south
Got some real gangsta niggas that'll run in ya house
Wanna open my mouth shoot diamonds out
They go ""Brra-Tat-Tat"" so you betta watch out
Ouch!

[Verse 3: Rick Ross]
Bitch I got money too
""Trilla"" album comin' soon
Triple C's, 305, P-O-E give us room
Whip the keys (twenty-five!), in the kitchen (cookin' food!)
Baby ""We The Best"", quit, hate the rest
Dade County, you name it (whudd?!)
You roll it, I like it (Ross!)
She rollin' wit moi (moi!)
Talk to 'em like it (yuh!)
Khaled's the boss
Like Ricky's the Ross
Everyone of my doggs, where my dickies in The Source
Come here girl, lemme get you this
This one Rick try to get you rich
Candy paint on my six-six (six), you can call that bitches rich
Like EA Sports, I'm in the game
Fallin' the blaze, causin fo' Dade
[Interlude: DJ Khaled]
Doe Boy, Slip-N-Side
Epidemic, Dope Ridas, Cash Money, Terror Squad
Dade County, I do this fo' us
Listennn

[Verse 4: Brisco]
Yuh, I got money too
Bris', I be comin' thru
Ca$h-Money, money bags (yes!) got me livin' comfortable (Yeah!)
Still hood, still real (Unhh!), Opa-Locka is real (Yeah!)
Off my dogs daddy dad, So horny pooking on them pills
Dade County dope-boy, best believe I'm 'bout dat doe
Chose come up get em yep, we ain't really by that def
Yeah, I'm the future, got the goons 'round me
And yeah I rep my city, bitch
I'm from Dade County

[Verse 5: Flo-Rida]
Ayy!
Don't you for I really get 'em up throw 'em up, who ya wanna be?
Gitt'em, we hit em, we split 'em, we stick em, touch you wanna mine gotta grill 'em
Boii, the city where they got the illest, killas
M-I-A my niggas, hommie we don't play
Better get out the way, you ain't ever seen real go realer
Do not be thankin' we soft or we sweet
Come on the opposite side of the beach
They gotta the choppas that'll put you to sleep
Yeah, that's them choppas, you know what I mean
That's when I top wanna say about your dreams
We on the docks clippin' that clean
Holla on the block cause we under degrees
That's what about rep that A-P-T's
Dope-Boy, just call me a Doe Boy
I'm that international boy, Flo-Rida fo' sho boy
Triple C's the second, I get it fo' low, boy
We trillin' cause we the best in Dade County
You better know it, cause
[Chorus]
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)

[Verse 6: C-Ride]
Carol City on my mind, we mobbin' out the line
I'm on dat Chevy on 28's, I'm changin' all lines
We work hard, nigga you sleep, pu-pu-pushin', we run the streets
You are whatchu eat, young pussy, go brush ya teef
Try to keep that Ca$h Money like big city
I got a girl, I got a boy I'm big city
I gotta rep my city, C-Ridin', durrt bags dro hound, let's go get it
Dade County goons, open Dade County cocks ho'
Get yo'self if you don't get with it Dade County my ho!

[Verse 7: Dre]
Unhh
From the depths of CC to Opa-Locka
D-R-E, North Miami shoot up off ya block
Went solo on that ass, but it's still the same
I got a choppa in the kitchen, Betty Croc is the name (Yup!)
I needs me my Dade County Big Booty ho' she pretty
Let her push the Chevy, hogg thru city
Let 'em know that 54 cuz on the video overtime
They got rockin every city them niggas back pounds of that purp'
Yeah--What it is, what it does, we are th-th-the best
I'm from the city where you need to were somebody go to fast
Ain't no other city realer then the city I stay in
The cake, I reppin the realest city we stay
Nigga!!

[Chorus]
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)
Bitch I'm from Dade County
Bitch I'm from Dade County
Bitch I'm from Dade County (I'ma be forever thuggin', baby)"
Tooken Back,Ghostface Killah,"['hip hop', 'r&b']","""Take me back, take me back, take me back...""

[Ghostface Killah]
Yo, yo, yo, aiyo you brought me on Jerry just to take you back
After that bullshit you put me through a couple months back
That wasn't right, call the cops on me, and told them I had it like
""Yeah, pop the trunk, he got dope and guns""
Check for warrants, that son of a bitch on the run, I know
Three of his niggas got life, he use to roll with
And told 'em I bodied an upcoming basketball star
Once I heard that, I fell out the cop car, real hard
You bugged out, and thugged out, wanted me to take you back
That could never happen, I'm sorry
No disrespect, but you a psycho, honey
Got that S.S.I. money, and you start actin' funny
Shrimp's every night, ordering steaks
Them jumbo joints, them shits cost a buck 50 for eight
And when you told me your Merlot, need more grapes
I said ""Honey, you never had wine before!""
And if you did, that's not how you act at all
And no... that's not how we rock in Theodore
[Hook: Ghostface Killah (Jacki-O)]
Please, babe, I love you
(Take me back, I'll never do it again)
Always want you
(You know that you my lover and my best friend)
Yes, darling, it's true
(Come on, home, where you belong, let's get it on)
Please, babe, I want you....

[Jacki-O]
Back to them days, when the yay' was bein' frontin' to you
Hundred thousand dollar shopping sprees wasn't nothin' to you
When three was a crowd... but I dealt with it
And your sex wasn't wild.... but I dealt with it
I always felt shitted, you should of take me back
The girl that introduced you to boy, and helped you open your stacks
I got you in South connects, for the hard grind
That's why I took mine off the top, for the hard time
You know you need me in the streets, to help you run things
And if you catch a case, you got it wrong, I'mma pawn rings
I'm your lady boo, that's what I'm suppose to do
I know when you was coppin' my Coupe, that you was coppin' two
I know when you got me the red one, that she got the blue
But the way I chew on you, you should of got me two
Now you got me in the kitchen, with your fryin' on
Tell me that you gon' move with me, I know you lyin', dog
Who loves you baby? Nobody like Jacki-O
Cook, clean, break up your weed, and I give you nasty throat
What you actin' for? Get back in the door
Come on, home, where you belong, let's get it on
[Hook]

[Ghostface Killah]
Yo, you know I always love you, I never meant to hurt you
Even the stress'll work you, I miss your old perfume
Promise never curse you, I want you in my circle
Honey right by my side where I keep my herbals
We both agree on no more fighting, we'll just have a verbal
The man'll treat you like a queen, I will bird you
Mother and father birthed you, if I have to hit you
Then damn, I might as well leave, cuz I don't deserve you
Watch from you face, when you sleep, let the heat disturb you
Fiendin' from the magic wand, when she 'nique and serve you
Take me please, take me with ease
Take me back, God damn, and scrape marks on my knees
'Member the first time you made my key
You was drunk, you went behind a tree and pee'd
I miss shit like that, and all of the times
We played cops, I'll arrest you in bed
Police brutality, I'll leave the side of your ass red
God damn it, is sex for real girl? Girl, we in special ed
Uh-huh... fuck that, take me back, pretty please, with you on top

[Hook]

[Outro: Ghostface Killah]
Yeah, yo this goes for everybody all across the world
Whether you got fired or your lover dropped you and all that
Youknowhatimsayin? Everybody wanna get tooken back
Youknowhatimean? Don't be afraid to ask, if you wanna see--
Yo, take me back, fuck it, everybody wanna get tooken back and shit
This is your man, Big Ghost, your host, signing off and shit
Theodore, I understand"
Blood Runs Cold,Jedi Mind Tricks,"['hip hop', 'r&b']","[Produced by Stoupe The Enemy of Mankind]

[Intro: Sean Price]
Yeah; Sean P, nah mean?
Megatron, Jedi Mind Tricks, M.F.C
Yo, Boot Camp, listen. Yo

[Verse 1: Sean Price]
Yeah first of all don't make me burst and brawl
Image is nothing you fronting see the thirst in y'all
Think it's fucked up now, it get worst for y'all
Assassinate your best friend now a hearse you call
Run up on your block with dough and I curse you all
The fuck out, want to wet duke? Squirt your four
Since birth I been raw hot like surface core
Kidnap your baby's mom straight earth the whore
See I do rhyme and crime so I can purchase more
If you ain't in it for that what the purpose for
Act like you don't give a fuck though
Good so I buck fo' shots from the roof
And my man Rock catch you up close
Never give a fuck about niggas y’all not Nutso
Hype off of carbonated water and some fructose
Straight buck foes when the nigga Ruck pull the snub nose
Wait Ruck chill, what the deal it's all love though
Look into my eyes and you can tell there's something changed
Running gunning things knocking niggas out like Clubber Lang
The gun I bring is straight for fucking beating you down
Heating you down leaving you six feet deep in the ground
[Hook: Vinnie Paz]
It's some real motherfuckers gon rock tonight
All your jewels and your cash getting got tonight
Or somebody in the club getting shot tonight
Sean Price, Jedi Mind keep it hot tonight

[Verse 2: Jus Allah]
I'm the motherfucking ungrateful
My heart is hateful, my tongue ripped
Licking on the blade that slayed you
You faggots act as bitch as RuPaul
You niggas share one milkshake with two straws
You're trapped with no doors, four walls tighten
Seeing the roof fall, feeling the floors heighten
Crushed in shit, your bones and blood siphoned
And put into a jug we sip before fighting
I'm raw lightning; my power extends
In the planet and out through the opposite ends
Black man travel through the universe and back
While cavemen still though that the earth was flat
But we kept the sacred plans, now we carry
Throughout the ancient lands
Before the separating of the sands
When God saw the power I create in my hand
He banned my gene strain from replicating in man
[Hook: Vinnie Paz] (x2)
It's some real motherfuckers going rot tonight
All your jewels and your cash getting got tonight
Or somebody in the club getting shot tonight
Sean Price, Jedi Mind keep it hot tonight

[Verse 3: Vinnie Paz]
I'm tasteless; there's beauty in strange places
I find beauty in razors
I find beauty in blood dripping from ya faces
I find beauty in the Qur'an and all of its Aramaic equations
I find beauty in twelve gauges
I find beauty in teaching you what the definition of pain is
I find beauty in stainless
Steel that can kill and reveal the front of your grill
You're brainless
Y’all don't wanna test Vinnie Paz patience
I crack jaws and swing swords of the ancients
Y’all pretended to overstand the matrix
Without attempting to overstand its basics
We dedicated to cats that's been thugging
Vinnie Paz got more hoes then Jim Duggan
Y’all been ducking for quite some time now
Vinnie 'bout to teach you how to write some rhymes now
We aim beams in between your eyebrows
Jedi Mind, Sean P combine now
[Hook]
It's some real motherfuckers goin rot tonight
All your jewels and your cash gettin got tonight
Or somebody in the club gettin shot tonight
Sean Price, Jedi Mind keep it hot tonight

[Scratched line repeat] (x2)
""I rap like no one out there can fuck wit me"" - Prodigy"
Black Zombie,Nas,"['hip hop', 'r&b']","[Verse 1]
Uhh, yo, you believe when they say we ain't shit, we can't grow?
All we are is dope dealers, and gangstas and hoes?
And you believe when they be telling you lie, all on the media?
They make the world look crazy to keep you inside?
Why you listen when the teachers at school
Know you a young single parent out struggling, they think you a fool
Give your kids bad grades and put 'em in dumber classes
Killing shorty future, I wonder how do we last it?
Underground in they casket, ancestors turning
I'm learning something every day, there is no Lazarus
Words like God is Greek or Latin
So if you study Egypt, you'll see the truth written by the masters
My niggas is chilling, getting high, relaxing
Envisioning ownership, yo it can happen
What do we own? Not enough land, not enough homes
Not enough banks, to give my brother a loan
What do we own? The skin on our backs, we rent and we ask
For reparations, then they hit us with tax
And insurance if we live to be old, what about now?
So stop being controlled, we black zombies
[Chorus]
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)

[Verse 2]
Ayo, we trapped in our own brain, fucked behind bars
We've already gone insane
We've already gave up, cut our own heads offs
Stab our own backs and dream too much
Without fulfilling reality; too greedy and
Can't have one or two chains, we need three of them
Can't have one or two guns without squeezing 'em
On our own people and, fuck black leaders
'Cause whites ain't got none leading them, the rhythm is cosmic
Nas is divinity, the deity's prophet
Let's all get down and get up
Victims walking 'round with Down's Syndrome, all stuck
Fainting, shouting, catching Holy Ghost in church
Scared to do it for ourselves 'less we see somebody doing it first
We begged, we prayed, petitioned and demonstrated
Just to make another generation - black zombies

[Chorus]
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)
[Verse 3]
You scared to be yourself, 'cause you in a trance
Feel free, hear the music and dance
If you cared what they think, why wear what they wear, just for you
Dumb niggas with long beards like they Arabs or Jews
Or from Israel, Bismillah al rahman al rahim
Islam's a beautiful thing
And Christian and Rastafari, helps us to bring
Peace against the darkness, which is ungodly
So what's the black man's true religion, who should we follow?
Use your own intuition, you are tomorrow
{*roaring*} .. That's the sound of the beast
I'm a Columbia record slave, so get paid
Control your own destiny, you are a genius
Don't let it happen to you like it did to me, I was a black zombie

[Chorus]
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)
Walking talking dead, though we think we're living (black zombies)
We just copy-cat, following the system (black zombies)

[Outro:]
Wake up! Black zombies in a spell for more than fo'-hundred years
Ghetto niggas won't have it no mo', can I get a witness?
Why listen to somebody else tell you how to do it
When you can do it yourself; it's all in you, do it, do it
Do it niggas.. c'mon, uhh, peace..."
Dead and Gone,T.I.,"['hip hop', 'r&b']","[Intro: T.I.]
Ayy, let me kick it to you right quick, man
Not on some gangsta shit, man, on some real shit
Anybody done been through the same thing
I'm sure you feel the same way
Big Phil, this for you, pimpin'

[Chorus: Justin Timberlake & T.I.]
Oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone
And oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone, hey

[Verse 1: T.I.]
Ever had one of them days wish you woulda stayed home
Run into a group of niggas who gettin' they hate on?
You walk by, they get wrong
You reply, then shit get blown
Way outta proportion, way past discussion
Just you against them, pick one, then rush him
Figure you get jumped, hell, that's nothin'
They don't wanna stop there, now they bustin'
Now you gushin', ambulance rushin' you
To the hospital with a bad concussion
Plus you hit four times, bullet hit yo' spine
Paralyzed waist-down, now you're wheelchair-bound
Never mind that now, you lucky to be alive
Just think, it all started, you fussin' with three guys
Now your pride in the way, but your pride is the way
You could fuck around, get shot, die any day
Niggas die everyday, all over bullshit
Dope money, dice game, ordinary hood shit
Could this be ‘cause of hip hop music?
Or did the ones with the good sense not use it?
Usually niggas don't know what to do when
Their back against the wall, so they just start shootin'
For red or for blue or for blow, I guess
From Bankhead up to yo projects
[Pre-Chorus: T.I.]
No more stress, now I'm straight
Now I get it, now I take
Time to think before I make
Mistakes just for my family's sake
That part of me left yesterday
The heart of me is strong today
No regrets, I'm blessed to say
The old me dead and gone away

[Chorus: Justin Timberlake & T.I.]
Oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone
And oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone, hey

[Verse 2: T.I.]
I ain't never been scared, I lived through tragic situation
Coulda been dead lookin' back at it
Most of that shit didn't even have to happen
But you don't think about it when you out there trappin'
In apartments, hangin', smokin' and rappin'
Niggas start shit, next thing you know, we cappin'
Get locked up, then didn't even get mad
Now think about, damn, what a life I had!
Most of that shit, look back, just laugh
Some shit, still look back, get sad
Maybe my homeboy still be around
Had I not hit the nigga in the mouth that time
I won that fight, I lost that war
I can still see my nigga walkin' out that door
Who'da thought I'd never see Philant no more?
Got enough dead homies, I don't want no more
Cost a nigga his jaw, cost me more
I'da took that ass-whoopin' now for sure
Now, think before I risk my life
Take them chances to get my stripes
A nigga put his hands on me, alright
Otherwise, stand there, talk shit all night
'Cause I hit you, and you sue me
I shoot you, get locked up, who? Me?
[Pre-Chorus: T.I.]
No more stress, now I'm straight
Now I get it, now I take
Time to think before I make
Mistakes just for my family's sake
That part of me left yesterday
The heart of me is strong today
No regrets, I'm blessed to say
The old me dead and gone away

[Chorus: Justin Timberlake & T.I.]
Oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone
And oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone, hey

[Bridge: Justin Timberlake]
I turn my head to the East
I don't see nobody by my side
I turn my head to the West
Still nobody in sight
So I turn my head to the North
Swallow that pill that they call pride
The old me is dead and gone
But the new me will be alright
I turn my head to the East
I don't see nobody by my side
I turn my head to the West
Still nobody in sight
So I turn my head to the North
Swallow that pill that they call pride
The old me is dead and gone
But the new me will be alright 'cause
[Chorus: Justin Timberlake & T.I.]
Oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone
And oh, I've been travelin' on this road too long (Too long)
Just tryin' to find my way back home (Back home)
The old me is dead and gone, dead and gone, hey"
