song,artist,genres,lyrics
Wild Wild Horses,Atmosphere,"['hip hop', 'r&b']","[Verse 1]
He knew he wasn't perfect
But he always did his best to try to get under the surface
Not a saint, not a serpent
He just wanted everyone to be impressed with him as a person
So when she came along with the sunbeam
Self-esteem stopped making nothing out of somethings
Leaving the scene was unseen, I mean
It was the first time he ever felt the need to keep the gun clean
Do the math, he knew he had to choose a path
Got to get that girl, got to make her laugh
Got to shake the past and move forwards
Got to make this last, it feels gorgeous
But she had a lover in the mid-west
Never figured out how to get him off her thick chest
Just like that, everything is gone
He didn't want to but he had to learn the words so he could sing along (Sing)

[Chorus]
Everything is all I have to give you
And I'm afraid it ain't enough
And you're not so young that you believe me
Just because I say it's love
And even if they come to steal you tomorrow
I'll know my smile was yours
Go ahead and chase your dreams and your freedom
Run, run wild wild horses
You can't tame these horses
You can't tame these horses, no
You can't tame these horses
You can't tame these horses
[Verse 2: Slug]
Sometimes it can be so nice, right?
Sometimes she feel herself turn into the wife type
And when it's dark, sometimes he's the nightlight
But most of the time she doesn't even feel lifelike
She got a man but he thinks he's a star
And it feels like she has to compete with the bar
She keeps up her guard but it seems so hard
Momma never told her she would see those scars
Every night he's out doing who knows whom
While she cries along like a new show tune
Last call past, is he coming home soon?
Or is he going to run away with the dish and the spoon?
She'll realize she don't want that clown
Leave those shoes at the lost and found
He won't catch on until she's not around
After somebody else already locked that down
(We sing)

[Chorus]
Everything is all I have to give you
And I'm afraid it ain't enough
And you're not so young that you believe me
Just because I say it's love
And even if they come to steal you tomorrow
I'll know my smile was yours
Go ahead and chase your dreams and your freedom
Run, run wild wild horses
You can't tame these horses
You can't tame these horses, no
You can't tame these horses
You can't tame these horses
[Verse 3]
He didn't want her to see him leave
And he couldn't keep sitting there watching her sleep
'Cause he knows if he hangs out for a few hours
He'll dig another hole trying to plant some new flowers
But the sun don't shine under the table
He's trying to hold his life together with staples
No investment 'cause he's incapable
And he's on the outro of being labeled available
The word on the street is his girl's coming back home
No more alone, no more sad poems
No after-bar calls to the cell phone
It's time to walk a new path and grow a backbone
Shoved into the big book of just friends
Wondering how he would look as a husband
And everyone of them he ever allowed to love him
Now watching from the crowd trying to be proud of him
(They sing)

[Chorus]
Everything is all I have to give you
And I'm afraid it ain't enough
And you're not so young that you believe me
Just because I say it's love
And even if they come to steal you tomorrow
I'll know my smile was yours
Go ahead and chase your dreams and your freedom
Run, run wild wild horses
You can't tame these horses
You can't tame these horses, no
You can't tame these horses
You can't tame these horses"
Ah Yeah,Outasight,"['hip hop', 'r&b']","[Hook]
If it ain’t one thing, then it’s another
You got me singing, ah yeah
Running for cover, you got me going, ah yeah
Don’t me make suffer, you got me going, ah yeah
If it ain’t one thing, then it’s another
You got me going, ah yeah
Running for cover, you got me going, ah yeah
Don’t me make suffer, you got me going, ah yeah

[Verse 1: Outasight]
You shake your body ‘round, make a brother lose his mind
Off the books, count the hours, running overtime
Charlie hustle with a shuffle, yeah
Sold the grind to a greater cause, now sound the applause
Pin dropping silence steady when you when you entering
It’s not a science we applying, we just meant to win
Don’t be beleaguered, I am eager to earn a stripe
Toast a glass, approaching fast moments after midnight
You got that late night, go wherever it take right
Time and place for everything, tonight, we gonna make life
A little bit better than we ever dreamed of , Portland passing Pasadena
Partake in madness on a daily status, y’all never see us
[Hook]

[Verse 2: Outasight]
Talking-talking baby, what’s it-what’s it ever for?
They got the young folks trapped behind the trapped door
Whispering ambitions, roses through a cracked floor
Keep on going, keep on growing, who cares what they ask for?
A dollar and a dream, shorty bout to cash in
Turbulence on ascend, seatbelt fastened
They take a whole lot, give a little ration
Mama didn’t raise no sucker, fucker, Imma cash in
Little did you know before this song I was about to quit
But I’m back on-back on, light switch, morning, noon and night shift
Songs for life in the right pitch, turn your back and you might miss
All the action we can muster, busting up the pipes, shit

[Hook]"
All the Way Turnt Up,Roscoe Dash,"['hip hop', 'dance', 'r&b']","[Intro: Roscoe Dash & Soulja Boy]
K.E. on the Track
MMI Music Live (Soulja Boy Tell' Em)
Zone 4, Roscoe Dash
K.E. on this beat, DJ turn me up
Do not turn me down, just gon' turn me up
Roscoe Dash, wassup, wassup, wassup

[Hook: Roscoe Dash]
And shawty we all the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
And shawty we all the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way, all the way (Okay) all the way turnt up (Okay)
[Verse 1: Roscoe Dash]
DJ turn me up, crank it to the max
I got lots of gwalla, I be blowing stacks
Polo on my ass, shoes and shirt to match
I be so turnt up, I be swagging to the max
If you get it in, and you getting dough
Gon' pop a bottle if this right here your song
Purple by the zone, you can smell it on my clothes
And it went up in my Swisher, 'bout to take one to the dome
I'm gone, in another zone
I be riding on the engine with the woofers goin' strong
They like, ""What is goin' on?"" I don't really know
Then I roll down all my windows and I crank this shit some mo'
I'm gone

[Hook: Roscoe Dash]
And shawty we all the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
And shawty we all the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way, all the way (Okay) all the way turnt up (Okay)
[Verse 2: Soulja Boy]
Hopped up out the bed, what's happenin'?
Soulja Boy Tell 'Em, they can't turn up to my level man
Yeah, money on the table
All up in Mexico, gettin' to the peso
Whoa, check out the gear
If gettin' money was a sport, I'm MVP every year
We get money over here, they must not know where I'm from
Your girl spinnin' on my dick just like a CD-Rom
T-t-turn up, turn up 'til you can't turn no' mo'
Burn up 'til you can't burn no' mo', rock my chain everywhere I go
Smoke 'til you can't smoke no' mo', choke 'til you can't choke no' mo'
Work 'til you can't work no' mo', I'm rich, I can't go broke no' mo'

[Hook: Roscoe Dash]
And shawty we all the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
And shawty we all the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way, all the way (Okay) all the way turnt up (Okay)
[Verse 3: Roscoe Dash]
Turn up, all I know is turn up
Smoking like a hippie, I swear all I do is burn up
All in V.I.P and they be acting like they know us
I'm like, ""Free turn up, excuse me while I turn up""
All these hoes be chosin' but I turnt up on them hoes
They way I turnt up on the road, I be turned up 'round the globe
All these niggas mad cause I be pulling all they hoes
Once I get 'em to the room, they be turnt up out they clothes like
And I be goin' H.A.M
I don't think these niggas really know just who I am
Bitch it's R-O-S-C-O-E Dash and I get lots of cash
But for short, you can call me Mr. Way-Too-Turnt-Up-For-That-Ass
And I'm gone

[Hook: Roscoe Dash]
And shawty we all the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
All the way turnt up
And shawty we all the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way turnt up (Okay) all the way turnt up (Okay)
All the way turnt up
All the way, all the way (Okay) all the way turnt up (Okay)

[Outro: Soulja Boy]
All the way turnt up
Soulja Boy turnt up
Turn up (Turn up) turn up (Turn up)
Turn up (Turn up) turn up (Turn up)
All the way, all, all the way
All the way turnt up
Turn up, turn up (Turn up)
Turnt up, turnt up, turnt up"
I Never Knew You,Cage,"['hip hop', 'alternative', 'r&b', 'pop', 'rock']","[Verse 1]
You’re always dying inside that much closer to home
On a crowded street corner surrounded by people all alone
Pain in the heart, rain in the dark, the wound is glum and bitter
She walks around the corners like she brought the sun with her
Then everything just brightened up, I couldn’t make this up
My fingers in my eyes as she walked by like I was waking up
In so many words, I couldn’t string a sentence together to bother her
I instantly forgot all my plans and started to follow her

[Chorus]
It’s like the sky opened and God handed you directly to me
I know it sounds crazy but so is life, I’m sinking
And feeling like your heart is beating solely for me

[Verse 2]
Your legs are long and toned, you must be walking home
I love the way your lips move when you’re talking on your phone
Intoxicating and truly you due, your impurities
Plague every thought of you while I’m trailing you like your security
Lost, we couldn’t know our paths would cross but time knew it
Feet sticking out the window, a opportunity climbing through it
Pain for sale, looking to find a new taker
Chance to speak blown, when you looked at me I looked in the newspaper
[Chorus]
Because the sky opened and God handed you directly to me
I know it sounds crazy but so is life, I’m sinking
And feeling like your heart is beating solely for me

[Verse 3]
I’m miles out of my way, creepy, I want more
Was gonna turn back but you stuck your key in your front door
I’m standing across the street, stars had aligned us to meet
Standing outside with your trash feeling incomplete
My finger aching for your doorbell like a random blog
Instead I lurk outside in the cold like an abandoned dog
Perish the thought, you should cherish the words that I got in my mouth
The only words that can truly explain how I got in your house

[Chorus]
Because the sky opened and God handed you directly to me
I know it sounds crazy but so is life, I’m sinking
And feeling like your heart is beating solely for me
Unlikely, impossible, I couldn’t dream to think it
There’s something happening between us you can’t deceive
I’m so in over my head I’ve learned to breathe in it
Your eyes are screaming and you’re saying ""no baby"" to me
If there was a way out I think you would’ve taken it
My hands and arms are the only way that you can leave
Face to face for the first time, you feel what I’m feeling
Selfishly no longer breathing because of me"
Go with the Flow,MF DOOM,"['hip hop', 'r&b']","[Intro]
Enough is enough
Enough is enough
Yeah yeah yeah yeah, ho
Go with the flow
Ayo, I'd like to set this microphone 'fore I start right quick
Microphone check 2-2-1-2-1-2

[Verse 1]
Big up all the Monsta Island massive
And beware before I triple dare you like the last kid
Who asked me what we don't got that you got son
For one flow that's elementary, my dear Watson
Secondly, ever since I was little
Not so much to riddle, least rhyme to the syllable
Keep tracks that make a Arab thief clap
With no hands, I chopped these drums off Truly Yours, G. Rap
Actual fact, relax
In this land of lyrical loss, black, I'm not the cool Sleestak
The one who might stop and talk to you
Poison to few, niggas who be biting styles I'm like pork too
Ooh, what you got to lose? Let mud fly
When I got blues, I chew whole crews that's bud dry
So I ask why the styes from the cess
Shit be fucking with my eye as I pull it to the chest
The super motherfucking villain grip the mic with an iron hand
Throwing MCs to the fire from out the frying pan
It ain't no use in trying, man, son stop crying
Fronting like you death-defying, need to stop lying
Speak your piece only once you're spoken to first
Now let me hear your verse while I'm choking you
With well refined rhymes like a editor
Throw them to my collections of skulls and spines like Predator
Fuck around, the only niggas who could hear the same sound (Who?) Was Jet Jaguar and James Brown
(Yeah yeah, only them two)
And I'm glad I took the time to write their names down to big 'em up (True, true)
[Verse 2]
I'd like to say, ""Hi, it's Sci.Fly, the odd Merlin""
That's quick to whip up a script like Rod Serling
Who eye on bad bitch who used to whip the Sterling
Who see God tore but never see God hurlin'
My man Grimm had his little monkey like Space Ghost
Me myself, I got flavors that out-taste most
With numb gums, some rhymers is lactose
Back to you MF DOOM, you late show host
S to the U to the P-E-R-uh
Who chronicle these times in a 3D horror
Thriller porno co-starrer in a realer drama
Who break bread with stingy kin-men, Indian borrower
Lone gunman who candidly flip fly flows
Single-handedly with one eye closed
In a fly pose, no shirt Alayé
May see me stack the quarter-mill cash pay
That's that inner smash way how he did it
Motherfucker probably couldn't peep it past a minute, it's the–
Exquisite scripts, that quick shit, go with flow
That's how we do it though"
You can run,Bryan Greenberg,"['hip hop', 'r&b']","You can run, You can run, but you can't hide...from my love
You can run, You can run, but you can't hide...from my love

You hear me on the radio, coming though so clear in stereo
And you know there is nowhere to go....from my love

You tried to forget about me, but I told you to never doubt me
How's your life right now without me?

(KiD CuDi)

You can run. You can run but you can't hide... from my love
You can run. You can run but you can't hide... from my love

You're tuning me out. Now you're turning me up?
I tried so hard but you just gave up
You're tuning me out. Now you're turning me up?

I'm not mad, pretend you're wrong
You'll come around, yeah I knew it all along
Turn me up?
You see me in the paper. Thought I'd always be a waiter
Got heart for all the haters... cause that's my love...

(Kid Cudi)

I keep it cool babe, you know you talking down yo
I keep it cool with you, you think I'm lying to ya though
I know you love me too, because I love you girl
You talk and dont run﻿ around, I'm all about you girl
You think I'm cheating with her, nah I'm just talking to the girl
You think I'm running around crazy, no Im bout you word
I'm all in your world baby, we can roll to the moon
You try and call me later, Ima see you soon

Cause You can run. You can run. But you can't hide ....for my love
You can run. You can run. But you can't hide... for my love

You're tuning me out. Now you're turning me up?
I tried so hard but you just gave up
You're tuning me out. Now you're turning me up?

You see me in the paper. Thought I'd always be a waiter
Got heart for all the haters... cause that's my love...

You see us on the TV screen. You scream ""Is this really happening?""
It's as real as all our dreams. And so is my love"
Unique,Xian,"['hip hop', 'r&b']","My name is Christian and I’ve been on a mission
To accomplish things that most people be wishin'
Despite admonitions the haters are dishin'
Following intuition until success comes to fruition
I just turned twenty
Got a pocket with some pennies, but not really that many
Chasing cheese like a mouse, so you can call me Mickey
No girl, no spouse, so I’ve got no hickeys
Candy with my clothes cause I’ll rock them now and later
Superhero tees and some Supra Vaiders
More unique than that meal, pork butts and taters
Make you think I’m making mils, just like the Lakers
I'm a toilet seat heater, chain candy eater
Sharper than a meat cleaver
Take pictures for a living, kinda like Peter
AKA Spider-Man
I used to want to pilot fighters and
Maybe bombers, but then I’d probably kill more than Jeffrey Dahmer
And that would terminate my conscience like John Conner
This is just a little song I made in my own honor
[Hook]
If you don’t know me then you should listen
This is just a little peek at what you’re missin'
If you don’t know me then you should listen
This is just a little peek at what you’re missin'
If you don’t know me then you should listen

I love to eat
Probably couldn’t tell by this sick physique, but
I like to stay unique, so I’m the fit gamer with the widow’s peak
Shod with fresh sneaks, but I could roll with the geeks
Fluent in ""leet""-speak, I'm making girls say, “eek!”
Still willing to wear fur, fleece, or minks
But would still show up at Comic Con with some pink cheeks
Acting like Pikachu, but hey look at you
Are you really doing what you really wanna do?
Some people just do what’s expected
I read the script, but I chose to neglect it
That’s why I’m so eclectic
Blind as a bat if you can’t detect it
Who else you know that can convert English to Metric
And also take a Kanye beat and wreck it!?

[Hook]
If you don’t know me then you should listen
This is just a little peek at what you’re missin'
If you don’t know me then you should listen
This is just a little peek at what you’re missin'"
Never Been,Wiz Khalifa,"['hip hop', 'r&b']","[Intro]
Uh
Jets nigga no one ever knew
Come to the Taylor Gang, rollin' up them paper planes
Kush and Orange Juice nigga
Sledgren, yeah
501 young, fools coming but they don't wan't none
What up Will?
Yeah bitch
I'm high so I said It like that, uh

[Verse 1]
Empty bottles of Clicquot and ashes on the flo'
Towel under the do', we wasn't supposed to even smoke
I ain't tripping, never slip or slacking on my pimping
Drop the nerds you with, come smoke a joint with he who's winning
Ain't like them guys who wine and dine to keep they women
My bitches only want two things, that's to get high and kick it
Try my pot prescription, take a couple shots with lemon
Usually have to watch a movie to see how I'm livin'
Yeah, so what's the hold up
Waiter bring the bottle get them EZ-Widers rolled up
Self made G, did everything on my own, bruh
In my early twenties with money as wide as Oprah
[Hook]
Crack another bottle, get the weed rolled up
And girl you know I got it, everything's on us
I toke a lot cause I'm getting bank roll
And they follow me anywhere that my plane go
Say she never been
Say she never been
Say she never been
I'm getting bank roll
And they follow me anywhere that my plane go
Say she never been

[Verse 2]
Crack a window we gon' smoke this indo
Saying that you still high from last night
You try to pass, trying to beware of the fast life
Kick it with the planes and it'll be your last flight, yeah
OG hash, let you stumble to class right
The sex great, no I don't give her no half-pipe
Housekeepers knocking, we don't let 'em in
Rolling doobies up, room with a Jacuzzi tub
(Say she never been) In the game, I am a veteran
After we fuck, roll the doctor-prescribed medicine
Let you hit it once, then you sleepin'
A fly nigga traveling the world, taking your girl for the weekend
Keep it
[Hook]
Crack another bottle, get the weed rolled up
And girl you know I got it, everything's on us
I toke a lot cause I'm getting bank roll
And they follow me anywhere that my plane go
Say she never been
Say she never been
Say she never been
I'm getting bank roll
And they follow me anywhere that my plane go
Say she never been

[Outro]
Louie Luggage and all
Fuck with the Taylor Gang, Spring, Summer, and Fall
And Winter too
Yeah bitch
Germ on the boards"
Rolling in the Deep Remix,Childish Gambino,"['hip hop', 'r&b']","[Verse 1: Adele]
There's a fire starting in my heart
Reaching a fever
Pitch and it's bringing me out the dark
Finally, I can see you crystal clear
Go ahead and sell me out and I'll lay your shit bare
See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's
Bringing me out the dark
The scars of your love remind me of us
They keep
Me thinking that we almost had it all
The scars of your love, they leave me
Breathless
I can't help feeling

[Chorus: Adele]
We could have had it all
You had my heart inside of your hands
We could have had it all
You had my heart inside of your hands
[Verse 2: Adele]
Baby, I have no story to be told
But I've heard one on you and I'm gonna make your head burn
Think of me in the depths of your despair
Make a home down there as mine sure won't be shared

[Refrain]
You're gonna wish you never had met me
Tears are gonna fall, rolling in the deep
You're gonna wish you never had met me
Tears are gonna fall, rolling in the deep
You're gonna wish you never had met me
Tears are gonna fall, rolling in the deep
You're gonna wish you never had met me
Tears are gonna fall, rolling in the deep

[Bridge]
The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling, we could've had it--

[Verse 3: Childish Gambino]
Swag
You think that I keep fucking other girls, you know I'm not
Come back to me like hipsters to Blogspot
Let me kiss you on your neck and make your heart stop
I'll give your new dude a fat lip: Pharcyde
I wrote another song, I'm not where I belong
My eyes water when I see hers: catalogue
I never thought you were a cheater, that was all
I need to get ahold of my head: jacking off
You ran back to them grody-ass indie dudes
James Perse cardigans, scuffed-up tennis shoes
Wow, girl, that's what you really wanted, huh?
A Michael Cera knockoff, I guess I wasn't white enough
You said I wasn't capable of loving you, I never was
A twenty-something nigga touring the world with hella buzz
I'm saying that my life's swell: cortizone
Fuck Macaulay Culkin, never going home alone
IPhone photos, show 'em just to mock you
Read your Twitter messages, too proud to block you
Spread shit around, ""You know that his glasses fake""
That's why I'm dating girls now whose asses ain't
""Damn, Donald, why you gotta be so mean?""
I'm a nice guy, that's why you broke up with me
You probably in the club dancing to this right now
Play it cool, text me when you walk out
It's just childish
It's just childish
It's just childish

[Hook]"
Kill Her,Hopsin,"['hip hop', 'r&b']","[Bridge]
Tell em all what I came to do
KILL!
One word that explains the truth
REAL!
Bang out 'til your brain is loose
All your little fun filled days are through
Remember that I’m like this thanks to you

[Verse 1]
First off I’m a little bit psycho, I know
Dumb like a mentally retarded kid
I ain't got no friends, no ends to my stress
So I chill in the dark and shit
With a rifle and bomb, knife in my palm
Thinking 'bout the motherfucking lives I'mma harm
Swing at me then I'm slicing your arm
Then make you videotape me piping your mom
Ruthless!
Deceitful lies, listen up, you don’t want beef to rise
I really wanna murder Tomica Wright
I’m thinking of taking her out for a pizza slice
Then tie her ass up and then beat the life
Out her god damn skull 'til she bleeds and cries
The whole fucking time she was screaming ""Why?""
Fuck you bitch, don’t be surprised!
Time after time you told me that my album would drop
It was all bullshit, then the day that it finally did
Bitch how come it flopped?
It’s Ruthless baby for sho'
[Tomica] I’m tryna make me some dough
Get up off your ass to make a motherfucking marketing plan
And then maybe I'll blow
But no!
You wanna be a little bitch about it
Thought that I would never do shit about it
You made a contract with a twist around it
So I could never, ever, ever get up out it
No outlet so I'm pissed about it
I'd be really dumb if I just allowed it
Watch your back, you might get surrounded!
Bang, bang, bang you hit the ground!
Then
[Bridge]
ILL!
Tell 'em all what I came to do
KILL!
One word that explains the truth
REAL!
Bang out 'til your brain is loose
All your little fun filled days are through
Remember that I’m like this thanks to you

[Hook]
Yeah brother you got to feel it just like a killer, killer!
Yeah brother you got to feel it just like a killer, killer!
Yeah brother you got to feel it just like a killer, killer!
Kill her, kill her!
Kill her, kill her!

[Verse 2]
Listen up, don’t you ever hate me
'Cause I’ma blow up like a bomb when I’m detonated
See, you be tripping like a nigga
That's walking with his shoes untied
Best believe I’ma set it straight
Tie a rope around both of your legs, then hook 'em to 2 cars
And drive 'til they separate
Now your soul's in the sky, try to levitate
Bitch you gon' live life in a better place
You done fucked me once, you done fucked me twice!
Having me begging to drop must be nice!
Look at Eazy-E's lovely wife
Maybe the reason is my ugly eyes
I be the illest when I crush these mics
But it never occurred that I must be right
You’re the reason I say ""fuck my life""
I hate you bitch, it's a must we fight!
Everybody keep on running around and asking
What do Tomica be doing with her time
I don’t really know though
I just keep it low-pro, 'cause I'm mad with the contract I signed
I was so happy at first, then it turned to a curse
How'd it happen to me?
That’s the question
I could not get the answer
So now I’m building a casket for [Tomica] to rest in
Bitch you ain't nothing but a big phony
Lying to niggas, saying you signed with Sony, bitch
None of the staff up there knows me
How come my rap career's moving so slowly, bitch?
Now I got big enough buzz to destroy you and Ruthless
You can’t hold me, bitch!
I’ma fuck around and put some steel toes on
Wanna kick your ass in the ovaries, bitch!
[Bridge]
ILL!
Tell 'em all what I came to do
KILL!
One word that explains the truth
REAL!
Bang out 'til your brain is loose
All your little fun filled days are through
Remember that I’m like this thanks to you

[Hook]
Yeah brother you got to feel it just like a killer, killer!
Yeah brother you got to feel it just like a killer, killer!
Yeah brother you got to feel it just like a killer, killer!
Kill her, kill her!
Kill her, kill her!"
Real Gangster,South Park Mexican,"['hip hop', 'r&b']","[Hook:]
She don't know why
But all she knows
Is that her youngest child
Is a real gangster now
You see...

[Verse 1:]
He was a good kid all through elementary
A's and B's and had no enemies
But he saw all the G's as he walked home
He couldn't read all the words on the walls though
So many letters crossed out with X's
He wondered but knew not to ask those questions
No pops, and his mom worked to the nail
She managed to buy him some shoes on sale
She didn't know, she bought the wrong color
And they stayed in the closet all summer
Even though the kid wasn't affiliated
He knew what they loved, and knew what they hated
Now he's in Middle School, same individual
But this is where things seem to get a bit difficult
This is the life of a young Mexican
First verse done take me to the second one
[Hook x2]

[Verse 2:]
6th grade, why so much homework
Got a pot pie sitting in the stove burnt
Momma still ain't back from her job yet
So he eats it cause that's all he got left
Then he plays with his little puppy Cinnamon
His last dog was a victim of a hit n run
There's a knock on his door it's his homeboy
Your mom's gone? He pulls out a chrome toy
Where'd you get that from? The kid asked
We broke into a house we got a bunch of shit stashed
It was the first time he ever held a real gun
To get one of these you gotta steal one
We too young they won't let us buy a gat
Now if they shoot at us we can fire back
Who is they and why would they blast at me?
Cause you from the hood fool, this is family

[Hook x2]

[Verse 3:]
A year passes now the kids Dickies sag
In his pocket got a knife and a nickel bag
And the homeboy that showed him his first gun
Got killed last week in a burban
Putting work in 45 jerkin'
Lucky shot hit, popped like a virgin
Closed casket touched as he strolled past it
Got his name tattooed on two hoes asses
So he'll still be remembered often while
His little bitch gettin' hit doggy style
It ain't stoppin' now while his moms' on the ground
On her knees yelling ""Please Lord not my child
I want to watch him smile
He can turn his Pac up loud
He can sleep with his pitbull on the couch""
And while the kid is listening to her words
All he can think about is bloody, bloody murders
[Hook x2]"
You Are My Enemy,Hopsin,"['hip hop', 'r&b']","[Verse 1]
Yo, I work hard and barely get paid
How did I get stuck on this page
I've been starving for like six days
I should go and get a switchblade
And try to find out where this bitch stays
I'm a lit flame, what's your future I predict pain
Slit veins, squished brains I'm just saying
Locked in the basement causes madness and errors
All I have to talk to is the fucking man in the mirror
But you never saw it from my perspective
The craft that I perfected got rejected
And thrown out the window with no proper exit
I was humble, now I'm not as pleasant
I'm dropping wreckage on your shady dynasty, bitch I'am not to mess with
You made me think it was impossible that I could blow and get a little money from selling records for copping clothes
Let's talk about the 42 records that Hopsin sold
You sleeping on a fucking pot of gold, so listen close

[Hook]
Don't you ever call me again
I'm not your buddy
I'm not your pal
Right here is where it ends, ends, ends, sorry for you
I'm not your buddy
I'm not your pal
You are my enemy
[Pre-Verse]
Yo, hold on one second, I gotta see who's next on this real quick
Oh, this stupid-ass
Alright

[Verse 2]
Yo, since when are buddies supposed to be so mean
There must be hate in the air that we both breathe
Shit we used to be tighter than emo jeans
The day I boss, stand back and watched the c-notes gleam
I know you see me blowing up, growing up it disturbs you
When my words move fanatics, and in return you gotta post little blogs on the internet
Talking about I've been a wreck, my career is wack I'll never benefit
I hope you die a bitter death
Then lie in a graveyard in regret
Where all of the foul niggas rest
You hating 'cause you witnessing the best
So just confess
You shattered our friendship and you can't fix the mess
I'm not a bit impressed by nothing you've done
My name's stuck on your tongue
Motherfucker you sprung
Give it up, move on
You've taken this shit too far
You mad 'cause you unsatisfied with who you are, bitch
[Hook]
Don't you ever call me again
I'm not your buddy
I'm not your pal
Right here is where it ends, ends, ends, sorry for you
I'm not your buddy
I'm not your pal
You are my enemy

[Pre-Verse 2]
Alright, lets see who else we got on this shit
Morgan
Alright, yo

[Verse 3]
You were the love I used to see in my dreams
But when we met, how come shit can never be what it seem
I was pleased with the things we did together
It's like we was a team
But you would change when I flee from the scene
Around me you were pure hearted, loving and caring
And when we hung out you'd even brighten up your appearance
You fooled me like you were smart, cute and something to stare at
But you was fronting little bitch, now I'm struggling to bare it
Because you were the opposite of what you told me you don't do
Drugs, one night stands and you know that it's so true
You saw my heart exposed, grabbed a hold and then broke through
Hoes are just so rude, fucking bogus and cold too
Oh but there's no dude you would let interfere
With our love, that's the exact shit you said in my ear
When you arrived in my world, I thought Heaven was near
But time made it very clear that the devil was here
So fuck you
[Hook]
Don't you ever call me again
I'm not your buddy
I'm not your pal
Right here is where it ends, ends, ends, sorry for you
I'm not your buddy
I'm not your pal
You are my enemy"
