song,artist,genres,lyrics
Feel Me,Lil Wayne,['hip hop'],"[Intro]
So, Lil Wayne, what's your motivation?
Is that really a question? (Yeah, shawty)
Do you really have that written down in your notepad? (You already)
You should be ashamed of yourself (C2)
You smell me, girl, I smell like money (Why not? What's better?)
See, that's what they don't understand (Not a goddamn thing)
To me, it was always get money or die (Yeah)
I come up under Birdman, the Number One Stunna, you know what I mean?
I'm Stunna Jr. (Yeah), and that's all I know, that's all I ever knew
Get money or get nothing, you know what I'm saying? (I feel)
And I feel that way (I feel it), for real

[Verse 1]
So hard I go, I keep pushing (Yeah)
The game so crazy, I'm in it like deep pussy (Yeah)
I got chip from tryna get the whole cookie
Used to make a thousand dollars every time I played hooky (Yeah)
Dwayne Carter absent, keep lookin' (Bitch)
I'm present on the block, I'm a legend on the block (Yeah)
Ice so bright like heaven on the watch (Yeah)
Yeah, nigga, I done dropped one-eleven on the watch (Uh)
So watch and see what I do (Yeah, yeah)
Breeze by you so fast, got you sneezin', hachoo
They got the shivers, man, I got the fever
I gotta bring the hood back after Katrina
Weezy F Baby, now the F is for FEMA
Sick nigga, bitch, I spit that leukemia (Bitch)
Yeah, no cure, no help
So me, so good, so hard, so felt
Feel me
[Interlude]
And that's just my point right there
That's what I'm always trying to stress, know what I'm saying?
If you don't understand me, if you don't feel me, then you ain't real
In my eyes, and that's all that count to me, you know?
So, is your music considered the voice of urban America or America period?
I mean, I would say the voice of the hood 'cause that's who I speak for
And myself, you know what I mean? My family, that's who I represent
My homies (Yeah), my girl, my life, you know?

[Verse 2]
C'mon, bang this shit, nigga, pump my shit (Yeah)
You gotta bang that wimp and go and dump that bitch (Yeah)
You gotta claim that strip and go and flood that bitch (Yeah)
You gotta aim that shit and straight bust that shit
Like motherfuck them niggas, what they wan' do? I'm ready
Tevin Campbell, no homo, black Rambo (Yeah, yeah)
Fuckin' with the boy, baby, that's a gamble  (Yeah)
If he won in Vegas, leave him on the crap table (Come on)
I'm willing and I'm able to come run up in your stable (Yeah)
Like nobody make a sound, where the paper? Where the paper?
Gotta get it, gotta have it (Yeah), once I got it, I'ma spend it (Yeah)
Then it's back to doing any damn thing just to get it (Yeah)
The re-ups be like birthday parties (Huh?)
No room to park the cars in the garages (Huh?)
So outside the cribs, all you see is 'Erraris
If I ain't say it right, fuck it, I ain't foreign
Feel me
[Interlude]
And see, that's where everybody gettin' me wrong at, you know what I mean?
I got that heat rock, for real
Why do you think other rappers lack the impact of your music?
That's because they ain't got that heat rock like me, you know what I mean?
They ain't spitting like me
They spitting, but, know what I mean, they ain't got colds
I got the flu over here, man (Yeah), for real
I need relief
Y'all help me, for real (Yeah)
I know y'all sick of me, 'cause I'm tired of y'all, for real

[Verse 3]
And based on the bank, I'm doin' much better than a lot of these niggas
I'm tired of these niggas
Yawnin' when I see 'em, make me stretch and pull the burner (Yeah)
I'm cockin' back and passin'
They catch 'em in they sternum
Ooh-ooh, that gon' probably burn ya (Yeah)
That gon' probably learn ya (Yeah)
To never, ever, ever (What?)
Ever, ever, ever come around here no more
Rich gangsters over here, you gotta die with the broke bitch
I'm the god, I should ride with the Pope
But the boy so hood, I just ride with my ho (Yeah)
Yeah, and tell her 'bout Hollygrove
Tell her 'bout my last show, tell her 'bout my last ho
You know, just born to mack
Call me Deion Sanders, bring the corner back, yeah
I'm in my prime, niggas falling back (Okay)
That's right, I'm coming, baby, yeah, hard as crack
Feel me
[Outro]
And that's just what it is, nigga (Yeah)
If you don't like my shit, then fuck you and your shit, man, straight up
That's how I was taught, that's how I was brought up, and that's how I'ma go down, man, for real
Cash Money Young Money in your motherfuckin' throat, bitch
Swallow slow
Weezy F Baby, this interview is over
Go to the next song, bitch"
Got Money,Lil Wayne,['hip hop'],"[Intro: Lil Wayne & T-Pain]
Pl-Pl-Play-N—Play-N—Play-N-Skillz!
Yeah, yeah!
I need a Winn-Dixie grocery bag full of money (Woo! Uh-huh!)
Right now to the VIP section (Woo, yeah!)
You got Young Mula in the house tonight, baby (Yeah!)
Yeah
Haha, yeah (Uh-huh!)
Young (ay-hey)
Young, Young, Young, Young Mula baby!

[Chorus: T-Pain]
If you got money (Yeah) and you know it (Yeah)
Take it out your pocket and show it; then, throw it, like (Fly!)
This-a-way (Fly!), that-a-way (Fly!)
This-a-way (Fly!), that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like (Fly!)
This-a-way (Fly!), that-a-way (Fly!)
This-a-way (Fly!) that-a-way (Yeah, uh-huh, alright, alright)
[Verse 1: Lil Wayne]
Now, I was bouncing through the club
She love the way I Diddy-bop
I see her boyfriend hatin' like a city cop
Now, I ain't never been a chicken but my fifty cocked
Say, I ain't never been a chicken, but my semi cocked
Now, where your bar at? I'm tryna rent it out
And we so 'bout it-'bout it, now what are you about?
DJ show me love, he say my name when the music stop
""Young Money, Lil Wayne,"" then the music drop
I make it snow, I make it flurry
I make it all back tomorrow, don't worry
Yeah, young Wayne on them hoes
A.K.A Mr. Make-It-Rain-On-Them-Hoes—Young Money!

[Chorus: T-Pain, Lil Wayne, Both]
If you got money (Yeah) and you know it (Yeah)
Then take it out your pocket and show it; then, throw it like (Fly!)
This-a-way (Fly!) that-a-way (Fly! Yeah)
This-a-way (Fly!), that-a-way
If you getting mugged from everybody you see (Yeah)
Then hang over the wall of the VIP like (Fly! Come on)
This-a-way (Fly!), that-a-way (Fly! Come on)
This-a-way (Fly!), that-a-way (Streets!)

[Verse 2: Lil Wayne]
It go one for the money, two for the show
Now clap your hands if you got a bankroll (Chris)
Like some clap-on lights in this bitch
I'ma be clapping all night in this bitch (Uh-huh)
Lights off (Uh-huh), mask on (Uh-huh)
Creep silent (Uh-huh), she smiling (Ugh)
He mugging—who cares?
'Cause my goons are right here
Like it's nothing to a big dog
And I'm a Great Dane, I wear eight chains
I'm in so much ice, they yell, ""Skate, Wayne!""
She wanna fuck Weezy, but she wanna rape Wayne
[Chorus: T-Pain, Lil Wayne, Both]
If you got money (Yeah, and I'ma let her) and you know it (Yeah)
Then take it out your pocket and show it then throw it like (Fly! Uh-huh)
This-a-way (Fly! Uh-huh), that-a-way (Fly! Uh-huh)
This-a-way (Fly! Uh-huh) that-a-way (Yeah)
If you getting mugged from everybody you see (Yeah, ugh)
Then hang over the wall of the VIP, like—

[Verse 3: Lil Wayne]
Okay, it's young Wayne on them hoes
A.K.A Mr. Make-it-Rain-On-Them-Hoes, like ayy!
And everybody say:
""Mr. Rainman can we have a rainy day?""
Bring an umbrella, please bring an umbrella
'Ella, 'ella, 'ella, ayy!
Bitch ain't shit but a ho and a trick
But you know it ain't trickin' if you got it
You know we ain't fuckin' if you not thick
And I'll cool your ass down if you think you hot shit
So Rolex-watch this: I do it, four-five-six
My click-clack goes the black four-fifth
And just like it, I'll blow that shit
'Cause, bitch, I'm the bomb, like ""Tick, tick,"" biatch!

[Chorus: T-Pain]
If you got money (Yeah) and you know it (Yeah)
Then take it out your pocket and show it then throw it like (Fly!)
This-a-way (Fly!), that-a-way (Fly!)
This-a-way (Fly!), that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
This-a-way (Fly!), that-a-way (Fly!)
This-a-way (Fly!), that-a-way
[Bridge: Lil Wayne]
Yeah, it's young Wayne on them hoes
AKA Mr. Make-It-Rain-On-Them-Hoes
Yeah, young Wayne on them hoes
Make a stripper fall in love: T-Pain on them hoes, uh-huh

[Outro: Lil Wayne]
Um... Young Mula, baby"
La-La-La Excuse Me Miss Again,JAY-Z,['hip hop'],"[Intro]
Whooo! Whooo!

[Hook]
Memph Bleek always smoking that la la la
Beanie Sigel always smoking that la la la
Neptunes tracks smoke like la la la
It's the Roc, baby; sing our lullaby (C'mon)
Excuse me miss, I'm the shit
You should come hang with me, basically
Hold up -- skip all the singing, let's get right tonight, mami

[Verse 1]
I know my English ain't as modest as you like
But come, get some, you little bums
I take the cake from under the baker's thumb
I bake the cake and two it up from one
Then I moved the weight like I'm Oprah, son
Uhh, I show you how to do this son
Young don't mess with chicks in Burberry patterns
Fake Manolo boots straight from Steve Madden
He patterns his-self, the rap JFK
You wanna pass for my Jacqueline Onassis, then
Hop ya ass out that S-Class
Lay back in the Maybach, roll the best grass, I ask
Have you in your long-legged life
Ever seen a watch surrounded by this much pink ice?
Look but don't touch, motherfucker, think twice
'Cause this gat that I clutch gotta little red light
Need a light?

[Hook 2]
(To smoke that la la la)
Beanie Sigel always smoking that la la la
Memph Bleek always smoking that la la la
It's the Roc, mami; sing our lullaby
C'mon
Excuse me miss, I'm the shit
You should come hang with me, basically
Hold up -- skip all the singing, let's get right tonight, mami

[Verse 2]
We got bottles full of Arme, mamis in Manolo
Bags by Chanel or Louis Vuitton logos
All attracted to Hov because they know dough
When they see him, whips be European
If you're a 10 chances you're with him
If you're a 5 you know you riding with them
Sick with the pen, nigga -- no physician in the world could fix him
No prescription you can prescribe to subside his affliction
He's not a sane man, he's more like Rain Man, twitching
You can't rain dance on his picnic
No Haitian voodoo, no headless chickens
Can dead his sickness, no Ouija board
You can't see me, dog; nigga, ya CB4
This ain't Chris Rock, bitch -- it's the Roc, bitch
And I'm the franchise like a Houston Rocket
Yao Ming?
[Hook 3]
Still smoking that la la la
Memph Bleek still smoking that la la la
Beanie Sigel, Desert Eagle the .45
It's the Roc, baby; sing our lullaby
C'mon
Excuse me miss, I'm the shit
You should come hang with me, basically
Hold up -- skip all the singing, let's get right tonight, mami

[Verse 3]
Forget English, talk body language
I be all over mamis like body paint is
Pink diamond necklace, strawberry wrist
Please excuse yourself, you're very sick
Don't confuse me with Marbury out this bitch
Run up on me at the light, you could lose your life
Motherfuckers must be smoking they la la la with crack
Forty-five gun smoke, choke off that
Let's get back to the music, I ain't with all that
Plus the Feds tapping my music -- y'all get all that?
I'm the public industry #1
Public industry #2 is my whole crew (R.O.C.!)
Now I ain't down with who like me or who like you
That's gay, I ain't into liking dudes no way
But get a pen, I can tell you pricks my plans for the future
I never make the news again, my man'll shoot ya
[Hook 4]
As we smoke that la la la
Memph Bleek still smoking that la la la
Beanie Sigel, Desert Eagle the .45
It's the Roc, bitch; sing our lullaby
C'mon
Excuse me miss, I'm the shit
You should come hang with me, basically
Whoa! Skip all the singing let's get right tonight, mami

[Outro: Pharrell Williams]
Do you want me to do it?"
Brown Paper Bag,Birdman & Lil Wayne,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","All brown paper bag (Uh-Oh)
All brown paper bag (Uh-Oh)
All brown all brown - Fi-Fi-Fill (Haha) it up wit' more

[Hook: Lil Wayne]
All brown paper bag -Fill it up wit' ones (Like Father, Like Son biatch!)
All brown paper bag - Fill it up wit' ones (Angel on the beat)
Fill it - Fill it up wit' ones (I tell 'em I tell 'em)

[Verse 1: Lil Wayne]
I got that paper bag full of paper, bag full of kush
Big choppa I can hit you from a hundred foots
Wha's happenin' Wardy? How you want it, buddy?
Them bitches checkin' for me, tell 'em I'm with Swizz Swizzy
They call me Wizzy Fizzy, holla back, right now I'm busy
I am the president, you just play your position
And I hope that door don't hit ya, get up outta my office crawfish
Don't let them sharkys get ya, this beat's a car collision
Check out my car collection, yea look at my rims, ho
Mercedes wit' them kidneys, naw that's a Benzo
I don't pop them pills no, but I pop them rubber bands
Man I can get like fifty thousand in that brown bag
[Hook x3]

[Verse 2: Birdman]
Yea, nigga
Cook a whole, make it out a whole and a half bitch!
Yea, Birdman in a Benz wit' the duffel stuffed
Got a chopper wit' a drum and one iced up
Them people hot around my way but we don't give a fuck
We on the grind for the shine tryin' to come up
A black MAC, black 6, and a black Hummer
Them thirteen hundreds, fourteen hundreds, we be gettin' money
Drop it off, get to work nigga keep it runnin'
Garbage bag full of cash nigga keep it comin'
In my hood Red Phantom nigga we be stuntin'
Got the block blocked off nigga we be hustlin'
Brown duffel bag filled up with cash
16 years old with a brand new, Jag bitch!

[Hook x2]

[Verse 3: Swizz Beatz]
Get it up, in the air
Get it up, in the air
Now money cars clothes hoes, all a nigga know so
I'm from the ghetto so, give me my pesos
All brown paper bag, I could fill it up with ones
Nigga fill it up with ones, hey, fill it up with ones
I think that she's a stripper, dancer, dancer, dancer
Dancer, hey hey stuff it in the thang dog
Damn right I be poppin' my collar
In a all black Impala makin' fiends wanna holla
Got the suade on my headrest, gold on my damn rims
Hey, triple gold nigga, sucka, I ain't ridin' thin
You want me come and get me
I'm in 360 (Ferrari, man) Cash Money's with me"
DJ Got Us Fallin in Love,Usher,['hip hop'],"[Intro: Usher]
Usher, Usher, Usher
Yeah, man

[Verse 1: Usher]
So we back in the club
With our bodies rockin' from
Side to side, side-side to side, uh
Thank God the week is done
I feel like a zombie
Gone back to life, back-back to life

[Pre-Chorus: Usher]
Hands up, uh
Yeah, suddenly, we all got our hands up, uh
No control of my body
Ain't I seen you before?
I think I remember those eyes, eyes, eyes
Eyes, eye-eyes

[Chorus: Usher]
'Cause baby, tonight
The DJ got us falling in love again (Love again)
Yeah, baby, tonight
The DJ got us falling in love again (L-love again-gain)
So dance, dance like it's the last, last night
Of your life, life, gon' get you right
'Cause baby, tonight
The DJ got us falling in love again (L-love again-gain)
[Verse 2: Usher]
Keep downin' drinks like there's no tomorrow
There's just right, now, now, now
Now, now, now, now
Gon' set the roof on fire
Gonna burn this motherf***** down, down, down
Down, down, down, down (Come on)

[Pre-Chorus: Usher]
Hands up, uh
When the music drops, we both put our hands up
Put your hands on my body
Swear I've seen you before
I think I remember those eyes, eyes, eyes
Eyes, eye-eyes

[Chorus: Usher & Pitbull]
'Cause baby, tonight
The DJ got us falling in love again (Love again)
Yeah, baby, tonight
The DJ got us falling in love again (L-love again-gain, oh yeah)
So dance, dance like it's the last, last night
Of your life, life, gon' get you right
'Cause baby, tonight
The DJ got us falling in love again (L-love again-gain Usher, don't lie! haha, ohh)
[Verse 3: Pitbull]
Hear no evil, I speak no evil, I see no evil
Get it, baby, hope you catch that like T.O
That's how we roll
My life is a movie and you just TiVo, ha
Mami got me twisted like a dreadlock
She don't wrestle, but I got her in a headlock
Yabba-dabba-doo, make her bed rock
Mami on fire, pshh, red hot
Bada bing, bada boom
Mr. Worldwide as I step in the room
I'm a hustler, baby, but that you knew
And tonight it's just me and you, dale

[Chorus: Usher & Pitbull]
'Cause baby, tonight
The DJ got us falling in love again
(Mr. Worldwide, yeah, yeah, let's take over the world, haha)
Yeah, baby, tonight (Hahahaha, yeah man)
The DJ got us falling in love, falling in love, o-oh
(Dale) (Let go)
So dance, dance like it's the last, last night
Of your life, life, gon' get you right (Woo!)
(Come on, come on)
'Cause baby, tonight
The DJ got us falling in love again
Yeah (Love again)
Yeah, baby, tonight
(Yeah, somebody get the DJ's up, somebody get the DJ's up)
The DJ got us falling in love again (L-love again-gain)
(Somebody get the hands up, get the hands up, get your hands up, aw, come on)
So dance, dance like it's the last, last night
Of your life, life, Gon' get you right
'Cause baby, tonight
The DJ got us falling in love again (L-love again-gain)
[Outro: Usher & Pitbull]
Hahaha...
Yeah
Thank you, DJ, haha"
Hallelujah,Leonard Cohen,['alternative'],"[Verse 1]
Now I've heard there was a secret chord
That David played, and it pleased the Lord
But you don't really care for music, do ya?
It goes like this, the fourth, the fifth
The minor fall, the major lift
The baffled king composing ""Hallelujah""

[Chorus]
Hallelujah, Hallelujah
Hallelujah, Hallelujah

[Verse 2]
Your faith was strong but you needed proof
You saw her bathing on the roof
Her beauty in the moonlight overthrew ya
She tied you to a kitchen chair
She broke your throne, and she cut your hair
And from your lips she drew the Hallelujah

[Chorus]
Hallelujah, Hallelujah
Hallelujah, Hallelujah
[Verse 3]
You say I took the name in vain
I don't even know the name
But if I did, well really, what's it to ya?
There's a blaze of light in every word
It doesn't matter which you heard
The holy or the broken Hallelujah

[Chorus]
Hallelujah, Hallelujah
Hallelujah, Hallelujah

[Verse 4]
I did my best, it wasn't much
I couldn't feel, so I tried to touch
I've told the truth, I didn't come to fool ya
And even though it all went wrong
I'll stand before the lord of song
With nothing on my tongue but hallelujah

[Chorus]
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
Hallelujah, Hallelujah
[Outro]
Hallelujah, Hallelujah


[Additional Lyrics]
Baby, I've been here before
I know this room, I've walked this floor
I used to live alone before I knew you
And I've seen your flag on the marble arch
Love is not a victory march
It's a cold and it's a broken Hallelujah

[Additional Lyrics]
There was a time you let me know
What's really going on below
But now you never show it to me, do you?
And remember when I moved in you
The holy dove was moving too
And every breath we drew was Hallelujah

[Additional Lyrics]
Maybe there's a God above
But all I've ever learned from love
Was how to shoot at someone who outdrew you
And it's not a cry that you hear at night
It's not somebody who's seen the light
It's a cold and it's a broken Hallelujah"
Magic,B.o.B,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Intro: B.o.B]
Hi, my name is B.o.B, and I approve this message

[Hook: Rivers Cuomo]
I got the magic in me
Every time I touch that track it turns into gold
Everybody knows I got the magic in me
When I hit the floor, the girls come snappin' at me
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me

[Verse 1: B.o.B]
These tricks that I'll attempt will blow your mind
Pick a verse, any verse, I'll hypnotize you with every line (Ah!)
I'll need a volunteer, how about you, with the eyes? (Right there)
Come on down to the front and stand right here and don't be shy (Bobby)
I'll have you time travellin', have your mind babblin'
People tryin' to inherit the skill, so they askin' me
Even David Blaine had to go and take some classes and
I see Mindfreak like ""What's up man, what's happenin'?"" (Mindfreak!)
So come one, come all, and see the show tonight (Ha)
Prepare to be astounded, no ghost or poltergeist
You know I'm no Pinocchio, I never told a lie
So call me Mr. Magic Man, I float on Cloud 9, haha
[Hook: Rivers Cuomo & B.o.B]
I got the magic in me (I got the magic, baby)
Every time I touch that track it turns into gold (Yes, it turns to gold)
Everybody knows I got the magic in me (I got the magic, baby)
When I hit the floor, the girls come snappin' at me (They be snappin', baby)
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me

[Verse 2: B.o.B]
We'll take a journey into my mind, you'll see why it's venom I rhyme
Stay on the road, so I call my mama when I got time
I hit the stage, go insane, then jump into that crowd (Ah)
See, see, when I rhyme, I flow on the beat like pitta-da-da
See, I deceive ya with my intergalactic ether (Yeah)
I sing just like Aretha, so respect me like I'm Caesar
I kick it like Adidas, flowin' sticky like adhesive
Be cautious, 'cause what I be on'll leave ya with amnesia
I break all the rules like Evel Knievel (Yeah!)
It's a spectacular show, 'cause my heart pumps diesel
So whatever you sayin', it don't entertain my ego
I do this everyday, Hocus Pocus is my steelo

[Hook: Rivers Cuomo & B.o.B]
I got the magic in me (I got the magic, baby)
Every time I touch that track it turns into gold (Yes, it turns to gold)
Everybody knows I got the magic in me (I got the magic, baby)
When I hit the floor, the girls come snappin' at me (They be snappin', baby)
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me
[Outro: B.o.B, B.o.b & Rivers Cuomo]
Ayy, that, that, I got that
Ayy, I got the magic in me
Ah-ha-ha
I, I, I, I, I got the magic in me"
When Im Gone,Eminem,"['hip hop', 'r&b', 'alternative']","[Intro]
Yeah, it's my life
In my own words, I guess

[Verse 1]
Have you ever loved someone so much, you'd give an arm for?
Not the expression, no, literally give an arm for
When they know they're your heart and you know you are their armor
And you will destroy anyone who would try to harm her
But what happens when karma turns right around to bite you?
And everything you stand for turns on you to spite you?
What happens when you become the main source of her pain?
""Daddy, look what I made!"" ""Dad's gotta go catch a plane""
""Daddy, where's Mommy? I can't find Mommy, where is she?""
""I don't know, go play, Hailie, baby, your daddy's busy
Daddy's writin' a song, this song ain't gon' write itself
I'll give you one underdog, then you gotta swing by yourself""
Then turn right around on that song and tell her you love her
And put hands on her mother who's a spitting image of her
That's Slim Shady, yeah, baby, Slim Shady's crazy
Shady made me, but tonight Shady's rock-a-bye baby, ha
[Chorus]
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel my pain, just smile back

[Verse 2]
I keep havin' this dream, I'm pushin' Hailie on the swing
She keeps screamin' she don't want me to sing
""You're makin' Mommy cry, why? Why is Mommy cryin'?""
""Baby, Daddy ain't leavin' no more"" ""Daddy, you're lyin'!
You always say that, you always say this is the last time
But you ain't leavin' no more, Daddy, you're mine!""
She's pilin' boxes in front of the door, tryna block it
""Daddy, please! Daddy, don't leave! Daddy, no, stop it!""
Goes in her pocket, pulls out a tiny necklace locket
It's got a picture, ""This'll keep you safe, Daddy, take it wit' ya!""
I look up, it's just me standin' in the mirror
These fuckin' walls must be talkin' 'cause, man, I can hear 'em
They're sayin', ""You got one more chance to do right and it's tonight
Now go out there and show 'em that you love 'em 'fore it's too late.""
And just as I go to walk out of my bedroom door
It turns to a stage, they're gone and the spotlight is on and I'm singin'
[Chorus]
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel my pain, just smile back

[Verse 3]
Sixty-thousand people all jumpin' out their seat
The curtain closes, they're throwin' roses at my feet
I take a bow and ""Thank you all for comin' out""
They're screamin' so loud, I take one last look at the crowd
I glance down, I don't believe what I'm seein'
""Daddy, it's me! Help Mommy, her wrists are bleedin'!""
""But baby, we're in Sweden, how did you get to Sweden?""
""I followed you, Daddy, you told me that you weren't leavin'
You lied to me, Dad, and now you made Mommy sad
And I bought you this coin, it says 'Number One Dad'
That's all I wanted, I just wanna give you this coin
I get the point, fine, me and Mommy are goin'.""
""But baby, wait!"" – ""It's too late, Dad, you made the choice
Now go up there and show 'em that you love 'em more than us
That's what they want, they want you, Marshall, they keep
Screamin' your name, it's no wonder you can't go to sleep
Just take another pill, yeah, I bet you you will
You rap about it, yeah, word, kid, keep it real.""
I hear applause, all this time I couldn't see
How could it be that the curtain is closin' on me?
I turn around, find a gun on the ground, cock it
Put it to my brain, scream, ""Die, Shady!"" and pop it
The sky darkens, my life flashes, the plane that I was
Supposed to be on crashes and burns to ashes
That's when I wake up, alarm clock's ringin', there's birds singin'
It's spring and Hailie's outside swingin'
I walk right up to Kim and kiss her, tell her I miss her
Hailie just smiles and winks at her little sister, almost as if to say
[Chorus]
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel my pain, just smile back

*Curtains closing*"
No Rain,Blind Melon,"['rock', 'alternative', 'blues', 'pop', 'metal', 'jazz']","[Verse 1]
All I can say is that my life is pretty plain
I like watching the puddles gather rain
And all I can do is just pour some tea for two
And speak my point of view, but it's not sane
It's not sane

[Chorus]
I just want someone to say to me
""I'll always be there when you wake""
You know, I'd like to keep my cheeks dry today
So stay with me and I'll have it made (I'll have it made)

[Verse 2]
And I don't understand why I sleep all day
And I start to complain that there's no rain
And all I can do is read a book to stay awake
And it rips my life away, but it's a great escape
Escape
Escape
Escape
[Solo]

[Verse 3]
All I can say is that my life is pretty plain
You don't like my point of view
You think that I'm insane
It's not sane
It's not sane

[Chorus]
I just want someone to say to me (no oh oh oh)
""I'll always be there when you wake""
(Y-yeah, yeah)
You know, I'd like to keep my cheeks dry today
So stay with me and I'll have it made

[Harmonization Outro]
(I'll have it made)
Oh and I'll have it made
(I'll have it made)
And I'll have it made
(I'll have it made)
Oh, lord oh no no
You know I'm really
I'm-a really gonna have it made
(I'll have it made)
Yeah, you know I'll have it made
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohhh, h, h, h, h, h, h"
Get Your Walk On,Xzibit,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Verse 1]
(Yeah) I can drink a whole Henessey fifth
Some call that a problem but I call it a gift
Xzibit make the whole continent shift (hell yeah)
Invadin your territory in a blaze of glory
A soldier story, livin off nothin but instinct
Bitch niggas continue to floss and lip-sync
And I'mma just continue to flow, while rockin the boat
Probably smoke three-hundred thousand dollars in dope
Don't make my Desert Eagle barrel touch the back of your throat
Always approach niggas that's known for killin your folks
Be surprised who could turn around and bust on y'all
Catch your mother or your sister comin out of the mall
Bang holes through they coats and they Macy bags
No retaliation you basically runnin with fags
In these streets, you only good as your last transaction
Funny style, and these niggas ain't laughin
Y'all got it all fucked up in zero-zero
Think life is a video for ""Last Action Heroes""
Face the price you pay for the games you play
When it's all said and done at the end of the day, you gotta
[Hook X2]
Get your walk on, get your head tight
I know you feelin the shit, shit is dead right
Get your bounce on, back dat ass up
Bitch pass me the bottle, fill your glass up

[Verse 2]
Judge and jury, don't get your case dismissed
When I get pissed and smash through the makeshift
Uplift, dump this, make your shit knock
Hypnotical hardrock that don't flop
It's the best thing crackin my nigga
Lot of rappers talk of flashin the trigger but don't ever deliver
From the home of the toe tag, lowriders and body bags
Earthquakes police with automatics and nerve gas
Learn fast or get left behind quick (yeah)
You testify, you get wrapped in plastic (hell yeah)
Xzibit turn your SUV into a casket
Melt your body parts in a tub full of sulfuric acid
Drastic measures we take just to get by
For all the shit you gotta go through to get high
Stand by, do or die for the WestCoast!
Wanna fuck with Xzibit but can't come close motherfuckers

[Hook X2]
Get your walk on, get your head tight
I know you feelin the shit, shit is dead right
Get your bounce on, back dat ass up
Bitch pass me the bottle, fill your glass up
[Verse 3]
Tell y'all people to call my people
Recognize all men are not created equal
I'm lethal, all y'all faggots remain see-through
Only the kid from ""The Sixth Sense"" can peep you (DEAD PEOPLE!)
When I get through the World'll be a better place
A little Jesus Christ mixed with some Leatherface
Go find some punch to spike, find some dope to lace
Pull a pistol from my waist, nigga reach for space
Smack the taste out of your mouth if you talk shit
Or hit so hard to the chin it make your back flip
My transcript number one up in this conference
It's nonsense, all y'all niggas want is conflict
Only associate with pros and the convicts
Xzibit roll up in the spot with a bomb bitch
And then bounce with a couple, motherfuck a tussle
You never have enough muscle to stop a nigga hustle

[Hook X4]
Get your walk on, get your head tight
I know you feelin the shit, shit is dead right
Get your bounce on, back dat ass up
Bitch pass me the bottle, fill your glass up"
